orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate
Oromia Region,East Wellega Zone,Anger Gute Town,PpPBXmK79CG,Nehase 2017,0.0,1063.0,2586.0,41.09006571318129
Oromia Region,East Wellega Zone,Anger Gute Town,PpPBXmK79CG,Tahesas 2018,0.0,208.0,554.0,37.47747747747748
Oromia Region,East Wellega Zone,Anger Gute Town,PpPBXmK79CG,Tikemet 2018,0.0,503.0,1415.0,35.5225988700565
Oromia Region,East Wellega Zone,Anger Gute Town,PpPBXmK79CG,Tir 2018,0.0,119.0,693.0,17.146974063400577
Oromia Region,East Wellega Zone,Boneya Boshe Woreda,wVVcnJDwJSS,Hamle 2017,0.0,484.0,1213.0,39.86820428336079
Oromia Region,East Wellega Zone,Boneya Boshe Woreda,wVVcnJDwJSS,Hidar 2018,13.0,1347.0,4110.0,32.76575042568718
Oromia Region,East Wellega Zone,Boneya Boshe Woreda,wVVcnJDwJSS,Meskerem 2018,0.0,1660.0,3497.0,47.455688965122924
Oromia Region,East Wellega Zone,Boneya Boshe Woreda,wVVcnJDwJSS,Nehase 2017,0.0,648.0,1464.0,44.232081911262796
Oromia Region,East Wellega Zone,Boneya Boshe Woreda,wVVcnJDwJSS,Tahesas 2018,0.0,1371.0,2904.0,47.19449225473322
Oromia Region,East Wellega Zone,Boneya Boshe Woreda,wVVcnJDwJSS,Tikemet 2018,0.0,2549.0,5017.0,50.79713033080909
Oromia Region,East Wellega Zone,Boneya Boshe Woreda,wVVcnJDwJSS,Tir 2018,1.0,1322.0,3100.0,42.631409222831344
Oromia Region,East Wellega Zone,Diga Woreda,YtQVx5vQ8sd,Hamle 2017,816.0,2317.0,3842.0,60.29143897996357
Oromia Region,East Wellega Zone,Diga Woreda,YtQVx5vQ8sd,Hidar 2018,11.0,1223.0,2284.0,53.522975929978124
Oromia Region,East Wellega Zone,Diga Woreda,YtQVx5vQ8sd,Meskerem 2018,127.0,1636.0,3810.0,42.92836525846235
Oromia Region,East Wellega Zone,Diga Woreda,YtQVx5vQ8sd,Nehase 2017,0.0,2515.0,4133.0,60.83696178035801
Oromia Region,East Wellega Zone,Diga Woreda,YtQVx5vQ8sd,Tahesas 2018,20.0,466.0,825.0,56.416464891041166
Oromia Region,East Wellega Zone,Diga Woreda,YtQVx5vQ8sd,Tikemet 2018,0.0,989.0,2514.0,39.32405566600398
Oromia Region,East Wellega Zone,Diga Woreda,YtQVx5vQ8sd,Tir 2018,21.0,745.0,1391.0,53.52011494252874
Oromia Region,East Wellega Zone,Ebantu Woreda,ZGalLBvx7c1,Hamle 2017,0.0,368.0,1324.0,27.773584905660375
Oromia Region,East Wellega Zone,Ebantu Woreda,ZGalLBvx7c1,Hidar 2018,0.0,316.0,1007.0,31.349206349206348
Oromia Region,East Wellega Zone,Ebantu Woreda,ZGalLBvx7c1,Meskerem 2018,0.0,294.0,1042.0,28.187919463087248
Oromia Region,East Wellega Zone,Ebantu Woreda,ZGalLBvx7c1,Nehase 2017,273.0,349.0,1213.0,28.747940691927514
Oromia Region,East Wellega Zone,Ebantu Woreda,ZGalLBvx7c1,Tahesas 2018,0.0,119.0,427.0,27.80373831775701
Oromia Region,East Wellega Zone,Ebantu Woreda,ZGalLBvx7c1,Tikemet 2018,0.0,582.0,1737.0,33.4867663981588
Oromia Region,East Wellega Zone,Ebantu Woreda,ZGalLBvx7c1,Tir 2018,31.0,141.0,575.0,24.479166666666664
Oromia Region,East Wellega Zone,Gida Ayana Woreda,hTuSDOaahxU,Hamle 2017,0.0,1739.0,3618.0,48.05194805194805
Oromia Region,East Wellega Zone,Gida Ayana Woreda,hTuSDOaahxU,Hidar 2018,42.0,2192.0,4871.0,44.991789819376024
Oromia Region,East Wellega Zone,Gida Ayana Woreda,hTuSDOaahxU,Meskerem 2018,0.0,1755.0,3219.0,54.503105590062106
Oromia Region,East Wellega Zone,Gida Ayana Woreda,hTuSDOaahxU,Nehase 2017,0.0,1696.0,3110.0,54.51623272259724
Oromia Region,East Wellega Zone,Gida Ayana Woreda,hTuSDOaahxU,Tahesas 2018,0.0,1686.0,3970.0,42.457819189121125
Oromia Region,East Wellega Zone,Gida Ayana Woreda,hTuSDOaahxU,Tikemet 2018,4.0,2457.0,6212.0,39.54611298889426
Oromia Region,East Wellega Zone,Gida Ayana Woreda,hTuSDOaahxU,Tir 2018,33.0,777.0,1871.0,41.506410256410255
Oromia Region,East Wellega Zone,Gobu Seyo Woreda,yXX5llTJpTE,Hamle 2017,3.0,243.0,608.0,39.90147783251231
Oromia Region,East Wellega Zone,Gobu Seyo Woreda,yXX5llTJpTE,Hidar 2018,0.0,1027.0,1868.0,54.94917067950775
Oromia Region,East Wellega Zone,Gobu Seyo Woreda,yXX5llTJpTE,Meskerem 2018,1.0,874.0,2139.0,40.8411214953271
Oromia Region,East Wellega Zone,Gobu Seyo Woreda,yXX5llTJpTE,Nehase 2017,1.0,469.0,1164.0,40.257510729613735
Oromia Region,East Wellega Zone,Gobu Seyo Woreda,yXX5llTJpTE,Tahesas 2018,0.0,720.0,1685.0,42.704626334519574
Oromia Region,East Wellega Zone,Gobu Seyo Woreda,yXX5llTJpTE,Tikemet 2018,1.0,1879.0,3796.0,49.48643666052146
Oromia Region,East Wellega Zone,Gobu Seyo Woreda,yXX5llTJpTE,Tir 2018,0.0,566.0,2094.0,27.016706443914078
Oromia Region,East Wellega Zone,Gudeya Bila Woreda,Luoqe4twMrW,Hamle 2017,981.0,1756.0,2844.0,61.72231985940246
Oromia Region,East Wellega Zone,Gudeya Bila Woreda,Luoqe4twMrW,Hidar 2018,0.0,715.0,2475.0,28.877221324717283
Oromia Region,East Wellega Zone,Gudeya Bila Woreda,Luoqe4twMrW,Meskerem 2018,136.0,535.0,1811.0,29.525386313465784
Oromia Region,East Wellega Zone,Gudeya Bila Woreda,Luoqe4twMrW,Nehase 2017,136.0,860.0,1975.0,43.522267206477736
Oromia Region,East Wellega Zone,Gudeya Bila Woreda,Luoqe4twMrW,Tahesas 2018,187.0,631.0,1481.0,42.577597840755736
Oromia Region,East Wellega Zone,Gudeya Bila Woreda,Luoqe4twMrW,Tikemet 2018,0.0,928.0,2013.0,46.077457795431975
Oromia Region,East Wellega Zone,Gudeya Bila Woreda,Luoqe4twMrW,Tir 2018,0.0,223.0,1001.0,22.255489021956087
Oromia Region,East Wellega Zone,Guto Gida Woreda,qeXND1TzCsM,Hamle 2017,81.0,3499.0,6662.0,52.51388263544949
Oromia Region,East Wellega Zone,Guto Gida Woreda,qeXND1TzCsM,Hidar 2018,14.0,1032.0,2269.0,45.4625550660793
Oromia Region,East Wellega Zone,Guto Gida Woreda,qeXND1TzCsM,Meskerem 2018,17.0,2283.0,3228.0,70.70300402601426
Oromia Region,East Wellega Zone,Guto Gida Woreda,qeXND1TzCsM,Nehase 2017,208.0,2998.0,5120.0,58.54325327084554
Oromia Region,East Wellega Zone,Guto Gida Woreda,qeXND1TzCsM,Tahesas 2018,0.0,693.0,1924.0,36.0
Oromia Region,East Wellega Zone,Guto Gida Woreda,qeXND1TzCsM,Tikemet 2018,0.0,1503.0,3247.0,46.27463054187192
Oromia Region,East Wellega Zone,Guto Gida Woreda,qeXND1TzCsM,Tir 2018,37.0,673.0,1655.0,40.64009661835748
Oromia Region,East Wellega Zone,Haro Limu Woreda,EGtbGml0ekR,Hamle 2017,14.0,946.0,1998.0,47.32366183091546
Oromia Region,East Wellega Zone,Haro Limu Woreda,EGtbGml0ekR,Hidar 2018,0.0,807.0,2563.0,31.474258970358814
Oromia Region,East Wellega Zone,Haro Limu Woreda,EGtbGml0ekR,Meskerem 2018,0.0,996.0,1956.0,50.89422585590189
Oromia Region,East Wellega Zone,Haro Limu Woreda,EGtbGml0ekR,Nehase 2017,0.0,793.0,1570.0,50.47740292807129
Oromia Region,East Wellega Zone,Haro Limu Woreda,EGtbGml0ekR,Tahesas 2018,0.0,775.0,2439.0,31.762295081967213
Oromia Region,East Wellega Zone,Haro Limu Woreda,EGtbGml0ekR,Tikemet 2018,0.0,939.0,1991.0,47.13855421686747
Oromia Region,East Wellega Zone,Haro Limu Woreda,EGtbGml0ekR,Tir 2018,22.0,697.0,2234.0,31.185682326621922
Oromia Region,East Wellega Zone,Jima Arjo Woreda,RtbvSAyRaXw,Hamle 2017,0.0,1671.0,2805.0,59.550962223806124
Oromia Region,East Wellega Zone,Jima Arjo Woreda,RtbvSAyRaXw,Hidar 2018,0.0,1041.0,2355.0,44.18505942275042
Oromia Region,East Wellega Zone,Jima Arjo Woreda,RtbvSAyRaXw,Meskerem 2018,4.0,1805.0,3751.0,48.10767590618337
Oromia Region,East Wellega Zone,Jima Arjo Woreda,RtbvSAyRaXw,Nehase 2017,5.0,1649.0,3436.0,47.97788769275531
Oromia Region,East Wellega Zone,Jima Arjo Woreda,RtbvSAyRaXw,Tahesas 2018,0.0,1080.0,2193.0,49.22515952597995
Oromia Region,East Wellega Zone,Jima Arjo Woreda,RtbvSAyRaXw,Tikemet 2018,0.0,1555.0,3122.0,49.79186679474864
Oromia Region,East Wellega Zone,Jima Arjo Woreda,RtbvSAyRaXw,Tir 2018,0.0,858.0,2015.0,42.55952380952381
Oromia Region,East Wellega Zone,Kiramu Woreda,TB7LU1ipTgF,Hamle 2017,1.0,1999.0,3588.0,55.69796600724436
Oromia Region,East Wellega Zone,Kiramu Woreda,TB7LU1ipTgF,Hidar 2018,4.0,1323.0,3261.0,40.557939914163086
Oromia Region,East Wellega Zone,Kiramu Woreda,TB7LU1ipTgF,Meskerem 2018,2.0,959.0,2129.0,45.02347417840375
Oromia Region,East Wellega Zone,Kiramu Woreda,TB7LU1ipTgF,Nehase 2017,0.0,1847.0,3473.0,53.16637881404721
Oromia Region,East Wellega Zone,Kiramu Woreda,TB7LU1ipTgF,Tahesas 2018,16.0,858.0,2429.0,35.30864197530864
Oromia Region,East Wellega Zone,Kiramu Woreda,TB7LU1ipTgF,Tikemet 2018,48.0,1195.0,3328.0,35.89666566536497
Oromia Region,East Wellega Zone,Kiramu Woreda,TB7LU1ipTgF,Tir 2018,10.0,551.0,1177.0,46.774193548387096
Oromia Region,East Wellega Zone,Leka Dulecha Woreda,PsyQouDUEPh,Hamle 2017,0.0,3562.0,6319.0,56.360759493670884
Oromia Region,East Wellega Zone,Leka Dulecha Woreda,PsyQouDUEPh,Hidar 2018,0.0,2162.0,5145.0,42.01321414691022
Oromia Region,East Wellega Zone,Leka Dulecha Woreda,PsyQouDUEPh,Meskerem 2018,56.0,3347.0,6045.0,55.358914985114126
Oromia Region,East Wellega Zone,Leka Dulecha Woreda,PsyQouDUEPh,Nehase 2017,12.0,2965.0,5275.0,56.197877179681576
Oromia Region,East Wellega Zone,Leka Dulecha Woreda,PsyQouDUEPh,Tahesas 2018,65.0,1414.0,4861.0,29.082682023858496
Oromia Region,East Wellega Zone,Leka Dulecha Woreda,PsyQouDUEPh,Tikemet 2018,12.0,3153.0,6892.0,45.74205715943711
Oromia Region,East Wellega Zone,Leka Dulecha Woreda,PsyQouDUEPh,Tir 2018,87.0,1106.0,3147.0,35.13341804320203
Oromia Region,East Wellega Zone,Limu Woreda,RxiGhrSeXL4,Hamle 2017,0.0,5104.0,7634.0,66.85003274394236
Oromia Region,East Wellega Zone,Limu Woreda,RxiGhrSeXL4,Hidar 2018,0.0,431.0,1742.0,24.72748135398738
Oromia Region,East Wellega Zone,Limu Woreda,RxiGhrSeXL4,Meskerem 2018,0.0,1139.0,2664.0,42.73921200750469
Oromia Region,East Wellega Zone,Limu Woreda,RxiGhrSeXL4,Nehase 2017,35.0,3052.0,11281.0,27.051941145187026
Oromia Region,East Wellega Zone,Limu Woreda,RxiGhrSeXL4,Tahesas 2018,0.0,860.0,1775.0,48.42342342342342
Oromia Region,East Wellega Zone,Limu Woreda,RxiGhrSeXL4,Tikemet 2018,0.0,1033.0,1864.0,55.388739946380696
Oromia Region,East Wellega Zone,Limu Woreda,RxiGhrSeXL4,Tir 2018,0.0,525.0,1549.0,33.87096774193548
Oromia Region,East Wellega Zone,Nekemte Town Woreda,PLVBuzJh6rH,Hamle 2017,0.0,0.0,0.0,0.0
Oromia Region,East Wellega Zone,Nekemte Town Woreda,PLVBuzJh6rH,Hidar 2018,0.0,0.0,0.0,0.0
Oromia Region,East Wellega Zone,Nekemte Town Woreda,PLVBuzJh6rH,Meskerem 2018,0.0,0.0,0.0,0.0
Oromia Region,East Wellega Zone,Nekemte Town Woreda,PLVBuzJh6rH,Nehase 2017,0.0,0.0,0.0,0.0
Oromia Region,East Wellega Zone,Nekemte Town Woreda,PLVBuzJh6rH,Tahesas 2018,0.0,0.0,0.0,0.0
Oromia Region,East Wellega Zone,Nekemte Town Woreda,PLVBuzJh6rH,Tikemet 2018,0.0,0.0,0.0,0.0
Oromia Region,East Wellega Zone,Nekemte Town Woreda,PLVBuzJh6rH,Tir 2018,0.0,0.0,0.0,0.0
Oromia Region,East Wellega Zone,Nunu Kumba Woreda,o6nM6FRNa7y,Hamle 2017,809.0,1239.0,2431.0,50.945723684210535
Oromia Region,East Wellega Zone,Nunu Kumba Woreda,o6nM6FRNa7y,Hidar 2018,0.0,2039.0,3221.0,63.2836747361887
Oromia Region,East Wellega Zone,Nunu Kumba Woreda,o6nM6FRNa7y,Meskerem 2018,34.0,1900.0,3953.0,48.05260495700556
Oromia Region,East Wellega Zone,Nunu Kumba Woreda,o6nM6FRNa7y,Nehase 2017,7.0,919.0,2529.0,36.32411067193676
Oromia Region,East Wellega Zone,Nunu Kumba Woreda,o6nM6FRNa7y,Tahesas 2018,31.0,1176.0,2936.0,40.04085801838611
Oromia Region,East Wellega Zone,Nunu Kumba Woreda,o6nM6FRNa7y,Tikemet 2018,0.0,3367.0,4683.0,71.88300597779676
Oromia Region,East Wellega Zone,Nunu Kumba Woreda,o6nM6FRNa7y,Tir 2018,90.0,678.0,1798.0,37.687604224569206
Oromia Region,East Wellega Zone,Sasiga Woreda,oiiNIpAzw0E,Hamle 2017,0.0,3457.0,6164.0,56.074614760746144
Oromia Region,East Wellega Zone,Sasiga Woreda,oiiNIpAzw0E,Hidar 2018,54.0,1532.0,3543.0,43.22799097065463
Oromia Region,East Wellega Zone,Sasiga Woreda,oiiNIpAzw0E,Meskerem 2018,95.0,4014.0,8637.0,46.469090067145174
Oromia Region,East Wellega Zone,Sasiga Woreda,oiiNIpAzw0E,Nehase 2017,241.0,3564.0,5955.0,59.838817998656815
Oromia Region,East Wellega Zone,Sasiga Woreda,oiiNIpAzw0E,Tahesas 2018,14.0,1493.0,3754.0,39.76031957390146
Oromia Region,East Wellega Zone,Sasiga Woreda,oiiNIpAzw0E,Tikemet 2018,75.0,1995.0,4478.0,44.54119223040857
Oromia Region,East Wellega Zone,Sasiga Woreda,oiiNIpAzw0E,Tir 2018,180.0,1035.0,3400.0,30.432225815936487
Oromia Region,East Wellega Zone,Sibu Sire Woreda,qtxGR74BlkS,Hamle 2017,141.0,1014.0,2130.0,47.583294228061945
Oromia Region,East Wellega Zone,Sibu Sire Woreda,qtxGR74BlkS,Hidar 2018,40.0,1427.0,2821.0,50.566973777462785
Oromia Region,East Wellega Zone,Sibu Sire Woreda,qtxGR74BlkS,Meskerem 2018,29.0,973.0,2096.0,46.3996185026228
Oromia Region,East Wellega Zone,Sibu Sire Woreda,qtxGR74BlkS,Nehase 2017,95.0,606.0,1502.0,40.31936127744511
Oromia Region,East Wellega Zone,Sibu Sire Woreda,qtxGR74BlkS,Tahesas 2018,3.0,1211.0,2209.0,54.79638009049774
Oromia Region,East Wellega Zone,Sibu Sire Woreda,qtxGR74BlkS,Tikemet 2018,156.0,1691.0,3682.0,45.91365734455607
Oromia Region,East Wellega Zone,Sibu Sire Woreda,qtxGR74BlkS,Tir 2018,4.0,835.0,1842.0,45.30656538252848
Oromia Region,East Wellega Zone,Wama Hagalo Woreda,UwVAT8I29eT,Hamle 2017,0.0,847.0,1775.0,47.69144144144144
Oromia Region,East Wellega Zone,Wama Hagalo Woreda,UwVAT8I29eT,Hidar 2018,0.0,1380.0,2657.0,51.91873589164786
Oromia Region,East Wellega Zone,Wama Hagalo Woreda,UwVAT8I29eT,Meskerem 2018,0.0,659.0,1396.0,47.172512526843235
Oromia Region,East Wellega Zone,Wama Hagalo Woreda,UwVAT8I29eT,Nehase 2017,0.0,541.0,1269.0,42.59842519685039
Oromia Region,East Wellega Zone,Wama Hagalo Woreda,UwVAT8I29eT,Tahesas 2018,0.0,684.0,1371.0,49.85422740524781
Oromia Region,East Wellega Zone,Wama Hagalo Woreda,UwVAT8I29eT,Tikemet 2018,0.0,1187.0,2622.0,45.25352649637819
Oromia Region,East Wellega Zone,Wama Hagalo Woreda,UwVAT8I29eT,Tir 2018,63.0,585.0,1380.0,42.36060825488776
Oromia Region,East Wellega Zone,Wayu Tuqa Woreda,GIwifVpDWSv,Hamle 2017,0.0,1601.0,4004.0,39.975031210986266
Oromia Region,East Wellega Zone,Wayu Tuqa Woreda,GIwifVpDWSv,Hidar 2018,0.0,1958.0,3521.0,55.593412833617265
Oromia Region,East Wellega Zone,Wayu Tuqa Woreda,GIwifVpDWSv,Meskerem 2018,17.0,1388.0,4103.0,33.82066276803119
Oromia Region,East Wellega Zone,Wayu Tuqa Woreda,GIwifVpDWSv,Nehase 2017,0.0,1280.0,2901.0,44.10751206064783
Oromia Region,East Wellega Zone,Wayu Tuqa Woreda,GIwifVpDWSv,Tahesas 2018,283.0,1279.0,2277.0,56.14574187884109
Oromia Region,East Wellega Zone,Wayu Tuqa Woreda,GIwifVpDWSv,Tikemet 2018,4.0,2301.0,4187.0,54.94269340974212
Oromia Region,East Wellega Zone,Wayu Tuqa Woreda,GIwifVpDWSv,Tir 2018,0.0,914.0,1673.0,54.59976105137395
Oromia Region,Guji Zone,Adola Rede Woreda,zCvpI7QnLaS,Hamle 2017,0.0,15.0,64.0,23.076923076923077
Oromia Region,Guji Zone,Adola Rede Woreda,zCvpI7QnLaS,Hidar 2018,0.0,13.0,156.0,8.280254777070063
Oromia Region,Guji Zone,Adola Rede Woreda,zCvpI7QnLaS,Meskerem 2018,0.0,29.0,192.0,15.025906735751295
Oromia Region,Guji Zone,Adola Rede Woreda,zCvpI7QnLaS,Nehase 2017,0.0,26.0,144.0,17.93103448275862
Oromia Region,Guji Zone,Adola Rede Woreda,zCvpI7QnLaS,Tahesas 2018,0.0,4.0,22.0,17.391304347826086
Oromia Region,Guji Zone,Adola Rede Woreda,zCvpI7QnLaS,Tikemet 2018,0.0,23.0,226.0,10.13215859030837
Oromia Region,Guji Zone,Adola Rede Woreda,zCvpI7QnLaS,Tir 2018,0.0,3.0,26.0,11.11111111111111
Oromia Region,Guji Zone,Adola Town,qbjkyb4MV7G,Hamle 2017,0.0,10.0,46.0,21.27659574468085
Oromia Region,Guji Zone,Adola Town,qbjkyb4MV7G,Hidar 2018,0.0,14.0,123.0,11.29032258064516
Oromia Region,Guji Zone,Adola Town,qbjkyb4MV7G,Meskerem 2018,0.0,18.0,62.0,28.57142857142857
Oromia Region,Guji Zone,Adola Town,qbjkyb4MV7G,Nehase 2017,0.0,25.0,80.0,30.864197530864196
Oromia Region,Guji Zone,Adola Town,qbjkyb4MV7G,Tahesas 2018,0.0,14.0,114.0,12.173913043478262
Oromia Region,Guji Zone,Adola Town,qbjkyb4MV7G,Tikemet 2018,0.0,28.0,92.0,30.107526881720432
Oromia Region,Guji Zone,Adola Town,qbjkyb4MV7G,Tir 2018,0.0,9.0,94.0,9.473684210526317
Oromia Region,Guji Zone,Aga Wayu Woreda,hxyenOI26f5,Hamle 2017,0.0,68.0,94.0,71.57894736842105
Oromia Region,Guji Zone,Aga Wayu Woreda,hxyenOI26f5,Hidar 2018,5.0,49.0,164.0,29.6969696969697
Oromia Region,Guji Zone,Aga Wayu Woreda,hxyenOI26f5,Meskerem 2018,0.0,162.0,255.0,63.28125
Oromia Region,Guji Zone,Aga Wayu Woreda,hxyenOI26f5,Nehase 2017,0.0,79.0,175.0,44.88636363636363
Oromia Region,Guji Zone,Aga Wayu Woreda,hxyenOI26f5,Tahesas 2018,36.0,85.0,343.0,24.709302325581394
Oromia Region,Guji Zone,Aga Wayu Woreda,hxyenOI26f5,Tikemet 2018,0.0,87.0,254.0,34.11764705882353
Oromia Region,Guji Zone,Aga Wayu Woreda,hxyenOI26f5,Tir 2018,33.0,37.0,175.0,21.022727272727273
Oromia Region,Guji Zone,Ana Sora Woreda,LjrvSvCf2R8,Hamle 2017,0.0,4.0,24.0,16.0
Oromia Region,Guji Zone,Ana Sora Woreda,LjrvSvCf2R8,Hidar 2018,0.0,11.0,54.0,20.0
Oromia Region,Guji Zone,Ana Sora Woreda,LjrvSvCf2R8,Meskerem 2018,0.0,15.0,89.0,16.666666666666664
Oromia Region,Guji Zone,Ana Sora Woreda,LjrvSvCf2R8,Nehase 2017,0.0,8.0,27.0,28.57142857142857
Oromia Region,Guji Zone,Ana Sora Woreda,LjrvSvCf2R8,Tahesas 2018,0.0,2.0,41.0,4.761904761904762
Oromia Region,Guji Zone,Ana Sora Woreda,LjrvSvCf2R8,Tikemet 2018,0.0,10.0,37.0,26.31578947368421
Oromia Region,Guji Zone,Ana Sora Woreda,LjrvSvCf2R8,Tir 2018,1.0,7.0,27.0,25.0
Oromia Region,Guji Zone,Arda Jila Me`e Boko Woreda,lMBlhS70yHI,Hamle 2017,1.0,1.0,37.0,2.631578947368421
Oromia Region,Guji Zone,Arda Jila Me`e Boko Woreda,lMBlhS70yHI,Hidar 2018,3.0,1.0,9.0,10.0
Oromia Region,Guji Zone,Arda Jila Me`e Boko Woreda,lMBlhS70yHI,Meskerem 2018,0.0,0.0,26.0,0.0
Oromia Region,Guji Zone,Arda Jila Me`e Boko Woreda,lMBlhS70yHI,Nehase 2017,8.0,2.0,12.0,15.384615384615385
Oromia Region,Guji Zone,Arda Jila Me`e Boko Woreda,lMBlhS70yHI,Tahesas 2018,0.0,0.0,4.0,0.0
Oromia Region,Guji Zone,Arda Jila Me`e Boko Woreda,lMBlhS70yHI,Tikemet 2018,1.0,0.0,13.0,0.0
Oromia Region,Guji Zone,Arda Jila Me`e Boko Woreda,lMBlhS70yHI,Tir 2018,0.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Bore Woreda,HYQf5YqEDFp,Hamle 2017,0.0,0.0,5.0,0.0
Oromia Region,Guji Zone,Bore Woreda,HYQf5YqEDFp,Hidar 2018,12.0,17.0,97.0,17.346938775510203
Oromia Region,Guji Zone,Bore Woreda,HYQf5YqEDFp,Meskerem 2018,7.0,30.0,186.0,16.0427807486631
Oromia Region,Guji Zone,Bore Woreda,HYQf5YqEDFp,Nehase 2017,0.0,0.0,4.0,0.0
Oromia Region,Guji Zone,Bore Woreda,HYQf5YqEDFp,Tahesas 2018,0.0,7.0,167.0,4.166666666666666
Oromia Region,Guji Zone,Bore Woreda,HYQf5YqEDFp,Tikemet 2018,13.0,32.0,170.0,18.71345029239766
Oromia Region,Guji Zone,Bore Woreda,HYQf5YqEDFp,Tir 2018,0.0,8.0,109.0,7.2727272727272725
Oromia Region,Guji Zone,Dama Woreda,EWDk8bihv5s,Hamle 2017,0.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Dama Woreda,EWDk8bihv5s,Hidar 2018,1.0,1.0,2.0,33.33333333333333
Oromia Region,Guji Zone,Dama Woreda,EWDk8bihv5s,Meskerem 2018,1.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Dama Woreda,EWDk8bihv5s,Nehase 2017,0.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Dama Woreda,EWDk8bihv5s,Tahesas 2018,0.0,0.0,2.0,0.0
Oromia Region,Guji Zone,Dama Woreda,EWDk8bihv5s,Tikemet 2018,1.0,1.0,1.0,50.0
Oromia Region,Guji Zone,Dama Woreda,EWDk8bihv5s,Tir 2018,0.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Girja Woreda,k6iCidnf5VO,Hamle 2017,0.0,15.0,110.0,13.513513513513514
Oromia Region,Guji Zone,Girja Woreda,k6iCidnf5VO,Hidar 2018,0.0,47.0,136.0,34.306569343065696
Oromia Region,Guji Zone,Girja Woreda,k6iCidnf5VO,Meskerem 2018,5.0,50.0,221.0,22.52252252252252
Oromia Region,Guji Zone,Girja Woreda,k6iCidnf5VO,Nehase 2017,0.0,49.0,142.0,34.26573426573427
Oromia Region,Guji Zone,Girja Woreda,k6iCidnf5VO,Tahesas 2018,0.0,33.0,173.0,18.96551724137931
Oromia Region,Guji Zone,Girja Woreda,k6iCidnf5VO,Tikemet 2018,0.0,33.0,201.0,16.33663366336634
Oromia Region,Guji Zone,Girja Woreda,k6iCidnf5VO,Tir 2018,0.0,10.0,143.0,6.944444444444445
Oromia Region,Guji Zone,Haro Wolabu Woreda,fVlvYSzvU8R,Hamle 2017,0.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Haro Wolabu Woreda,fVlvYSzvU8R,Hidar 2018,0.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Haro Wolabu Woreda,fVlvYSzvU8R,Meskerem 2018,0.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Haro Wolabu Woreda,fVlvYSzvU8R,Nehase 2017,0.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Haro Wolabu Woreda,fVlvYSzvU8R,Tahesas 2018,0.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Haro Wolabu Woreda,fVlvYSzvU8R,Tikemet 2018,0.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Haro Wolabu Woreda,fVlvYSzvU8R,Tir 2018,0.0,0.0,0.0,0.0
Oromia Region,Guji Zone,Odo Shakiso Woreda,MsT83gDIHd8,Hamle 2017,26.0,19.0,157.0,12.025316455696203
Oromia Region,Guji Zone,Odo Shakiso Woreda,MsT83gDIHd8,Hidar 2018,8.0,46.0,187.0,24.46808510638298
Oromia Region,Guji Zone,Odo Shakiso Woreda,MsT83gDIHd8,Meskerem 2018,0.0,9.0,120.0,7.43801652892562
Oromia Region,Guji Zone,Odo Shakiso Woreda,MsT83gDIHd8,Nehase 2017,1.0,23.0,217.0,10.550458715596331
Oromia Region,Guji Zone,Odo Shakiso Woreda,MsT83gDIHd8,Tahesas 2018,9.0,25.0,200.0,12.437810945273633
Oromia Region,Guji Zone,Odo Shakiso Woreda,MsT83gDIHd8,Tikemet 2018,4.0,24.0,223.0,10.714285714285714
Oromia Region,Guji Zone,Odo Shakiso Woreda,MsT83gDIHd8,Tir 2018,1.0,36.0,227.0,15.789473684210526
Oromia Region,Guji Zone,Saba Boru Woreda,MTohJssoCSl,Hamle 2017,112.0,179.0,346.0,51.5850144092219
Oromia Region,Guji Zone,Saba Boru Woreda,MTohJssoCSl,Hidar 2018,6.0,157.0,475.0,32.983193277310924
Oromia Region,Guji Zone,Saba Boru Woreda,MTohJssoCSl,Meskerem 2018,8.0,99.0,271.0,36.39705882352941
Oromia Region,Guji Zone,Saba Boru Woreda,MTohJssoCSl,Nehase 2017,17.0,51.0,208.0,24.401913875598087
Oromia Region,Guji Zone,Saba Boru Woreda,MTohJssoCSl,Tahesas 2018,0.0,65.0,185.0,34.946236559139784
Oromia Region,Guji Zone,Saba Boru Woreda,MTohJssoCSl,Tikemet 2018,23.0,170.0,428.0,39.62703962703963
Oromia Region,Guji Zone,Saba Boru Woreda,MTohJssoCSl,Tir 2018,0.0,41.0,125.0,32.53968253968254
Oromia Region,Guji Zone,Uraga Woreda,LHgiF6PqAzb,Hamle 2017,1.0,2.0,135.0,1.4705882352941175
Oromia Region,Guji Zone,Uraga Woreda,LHgiF6PqAzb,Hidar 2018,0.0,1.0,7.0,12.5
