orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Ginbot 2017,1.0,1.0,4.0,20.0
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Hamle 2016,3.0,3.0,23.0,12.5
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Hidar 2017,2.0,3.0,73.0,4.054054054054054
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Megabit 2017,2.0,6.0,49.0,12.0
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Meskerem 2017,3.0,4.0,62.0,6.349206349206349
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Miazia 2017,1.0,2.0,4.0,40.0
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Nehase 2016,5.0,5.0,18.0,26.31578947368421
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Sene 2017,5.0,5.0,46.0,10.638297872340425
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Tahesas 2017,0.0,0.0,32.0,0.0
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Tikemet 2017,4.0,7.0,38.0,17.94871794871795
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Tir 2017,1.0,3.0,39.0,7.5
Oromia Region,Arsi Zone,Ticho Woreda,y35gPrxelGG,Yekatit 2017,1.0,1.0,38.0,2.564102564102564
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Ginbot 2017,3.0,4.0,97.0,4.081632653061225
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Hamle 2016,2.0,2.0,90.0,2.197802197802198
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Hidar 2017,1.0,1.0,204.0,0.4878048780487805
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Megabit 2017,0.0,6.0,177.0,3.3707865168539324
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Meskerem 2017,0.0,2.0,102.0,1.9417475728155338
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Miazia 2017,2.0,2.0,232.0,0.8583690987124464
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Nehase 2016,0.0,1.0,47.0,2.083333333333333
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Sene 2017,1.0,1.0,93.0,1.0638297872340425
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Tahesas 2017,5.0,13.0,170.0,7.602339181286549
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Tikemet 2017,4.0,24.0,294.0,8.135593220338983
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Tir 2017,0.0,7.0,53.0,12.962962962962962
Oromia Region,Arsi Zone,Tiyo Woreda,yt6MrL4Mga6,Yekatit 2017,1.0,9.0,57.0,15.517241379310345
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Ginbot 2017,2.0,248.0,1750.0,14.163335237007423
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Hamle 2016,24.0,811.0,2637.0,30.742987111448066
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Hidar 2017,2.0,585.0,2511.0,23.288216560509554
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Megabit 2017,0.0,128.0,1818.0,7.036833424958769
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Meskerem 2017,3.0,505.0,2192.0,23.02781577747378
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Miazia 2017,1.0,87.0,845.0,10.28368794326241
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Nehase 2016,0.0,372.0,1937.0,19.195046439628484
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Sene 2017,3.0,476.0,3264.0,14.578866768759571
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Tahesas 2017,2.0,230.0,1429.0,16.083916083916083
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Tikemet 2017,0.0,326.0,3369.0,9.67359050445104
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Tir 2017,2.0,180.0,1392.0,12.921751615218952
Oromia Region,Arsi Zone,Ziway Dugda Woreda,q8J2G7Q81SD,Yekatit 2017,4.0,133.0,1530.0,8.68713259307642
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Ginbot 2017,6.0,13.0,138.0,9.352517985611511
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Hamle 2016,16.0,39.0,160.0,24.22360248447205
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Hidar 2017,8.0,62.0,253.0,24.409448818897637
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Megabit 2017,9.0,9.0,136.0,6.569343065693431
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Meskerem 2017,11.0,39.0,215.0,18.055555555555554
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Miazia 2017,9.0,14.0,189.0,7.368421052631578
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Nehase 2016,13.0,28.0,201.0,13.861386138613863
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Sene 2017,1.0,10.0,128.0,7.751937984496124
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Tahesas 2017,9.0,47.0,464.0,10.10752688172043
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Tikemet 2017,23.0,76.0,304.0,24.91803278688525
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Tir 2017,8.0,24.0,292.0,8.19112627986348
Oromia Region,Bale Zone,Agarfa Woreda,eITCqVU9yud,Yekatit 2017,1.0,12.0,133.0,8.955223880597014
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Ginbot 2017,0.0,63.0,367.0,17.119565217391305
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Hamle 2016,0.0,157.0,440.0,35.600907029478456
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Hidar 2017,0.0,99.0,685.0,14.431486880466474
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Megabit 2017,0.0,17.0,210.0,8.056872037914692
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Meskerem 2017,1.0,26.0,163.0,15.853658536585366
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Miazia 2017,0.0,33.0,334.0,9.850746268656717
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Nehase 2016,0.0,32.0,231.0,13.793103448275861
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Sene 2017,0.0,30.0,219.0,13.636363636363635
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Tahesas 2017,0.0,44.0,323.0,13.580246913580247
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Tikemet 2017,2.0,98.0,614.0,15.934959349593496
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Tir 2017,0.0,16.0,144.0,11.03448275862069
Oromia Region,Bale Zone,Berbere Woreda,jNgFMToWAE0,Yekatit 2017,0.0,16.0,130.0,12.213740458015266
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Ginbot 2017,0.0,27.0,519.0,5.1923076923076925
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Hamle 2016,0.0,122.0,1109.0,10.99099099099099
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Hidar 2017,1.0,51.0,503.0,10.119047619047619
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Megabit 2017,0.0,26.0,387.0,6.701030927835052
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Meskerem 2017,0.0,46.0,351.0,13.068181818181818
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Miazia 2017,0.0,53.0,680.0,7.782672540381791
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Nehase 2016,1.0,72.0,622.0,11.556982343499197
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Sene 2017,0.0,6.0,265.0,2.2556390977443606
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Tahesas 2017,0.0,57.0,837.0,6.801909307875895
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Tikemet 2017,2.0,61.0,891.0,6.838565022421525
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Tir 2017,1.0,16.0,337.0,4.733727810650888
Oromia Region,Bale Zone,Delo Mena Woreda,iRAI2tpSr3h,Yekatit 2017,0.0,8.0,303.0,2.631578947368421
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Ginbot 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Hamle 2016,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Hidar 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Megabit 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Meskerem 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Miazia 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Nehase 2016,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Sene 2017,0.0,1.0,1.0,50.0
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Tahesas 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Tikemet 2017,1.0,2.0,2.0,66.66666666666666
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Tir 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Dinsho Woreda,T32zvWhNxBq,Yekatit 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Ginbot 2017,0.0,75.0,248.0,30.120481927710845
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Hamle 2016,8.0,54.0,181.0,29.67032967032967
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Hidar 2017,0.0,119.0,290.0,40.893470790378004
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Megabit 2017,6.0,20.0,165.0,12.048192771084338
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Meskerem 2017,1.0,96.0,367.0,26.08695652173913
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Miazia 2017,1.0,46.0,159.0,28.749999999999996
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Nehase 2016,7.0,24.0,159.0,15.0
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Sene 2017,2.0,90.0,249.0,36.0
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Tahesas 2017,1.0,20.0,127.0,15.625
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Tikemet 2017,7.0,154.0,676.0,22.74741506646972
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Tir 2017,1.0,56.0,215.0,25.925925925925924
Oromia Region,Bale Zone,Gasera Woreda,dbhtLSMBGS2,Yekatit 2017,6.0,30.0,108.0,27.522935779816514
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Ginbot 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Hamle 2016,1.0,1.0,2.0,33.33333333333333
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Hidar 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Megabit 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Meskerem 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Miazia 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Nehase 2016,2.0,2.0,3.0,50.0
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Sene 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Tahesas 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Tikemet 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Tir 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Goba Woreda,BkHe1SP7Xtk,Yekatit 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Ginbot 2017,0.0,1.0,28.0,3.4482758620689653
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Hamle 2016,1.0,11.0,25.0,42.30769230769231
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Hidar 2017,3.0,9.0,124.0,7.199999999999999
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Megabit 2017,1.0,8.0,45.0,17.391304347826086
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Meskerem 2017,0.0,4.0,87.0,4.545454545454546
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Miazia 2017,0.0,2.0,35.0,5.555555555555555
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Nehase 2016,0.0,29.0,108.0,26.605504587155966
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Sene 2017,0.0,2.0,45.0,4.3478260869565215
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Tahesas 2017,2.0,4.0,119.0,3.3333333333333335
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Tikemet 2017,0.0,11.0,72.0,15.068493150684931
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Tir 2017,0.0,5.0,60.0,8.19672131147541
Oromia Region,Bale Zone,Goro Woreda,UXuBQx1szBt,Yekatit 2017,1.0,4.0,32.0,12.121212121212121
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Ginbot 2017,0.0,1.0,46.0,2.127659574468085
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Hamle 2016,4.0,23.0,97.0,23.46938775510204
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Hidar 2017,2.0,4.0,38.0,10.256410256410255
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Megabit 2017,0.0,0.0,7.0,0.0
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Meskerem 2017,0.0,0.0,31.0,0.0
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Miazia 2017,0.0,5.0,46.0,10.638297872340425
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Nehase 2016,0.0,7.0,46.0,14.893617021276595
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Sene 2017,0.0,3.0,24.0,12.0
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Tahesas 2017,0.0,1.0,78.0,1.2658227848101267
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Tikemet 2017,2.0,9.0,57.0,15.517241379310345
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Tir 2017,1.0,1.0,48.0,2.0408163265306123
Oromia Region,Bale Zone,Guradamole Woreda,fvWfznyGK7j,Yekatit 2017,0.0,6.0,45.0,13.043478260869565
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Ginbot 2017,2.0,8.0,180.0,4.41988950276243
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Hamle 2016,0.0,12.0,336.0,3.5608308605341246
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Hidar 2017,3.0,3.0,156.0,1.910828025477707
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Megabit 2017,0.0,2.0,20.0,9.523809523809524
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Meskerem 2017,2.0,7.0,92.0,7.526881720430108
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Miazia 2017,2.0,5.0,42.0,11.627906976744185
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Nehase 2016,3.0,11.0,187.0,5.851063829787234
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Sene 2017,0.0,1.0,172.0,0.5780346820809248
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Tahesas 2017,1.0,2.0,92.0,2.1505376344086025
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Tikemet 2017,5.0,10.0,182.0,5.46448087431694
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Tir 2017,1.0,3.0,108.0,2.7522935779816518
Oromia Region,Bale Zone,Harena Buluk Woreda,taWJ7D3ekjA,Yekatit 2017,1.0,1.0,52.0,1.8867924528301887
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Ginbot 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Hamle 2016,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Hidar 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Megabit 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Meskerem 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Miazia 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Nehase 2016,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Sene 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Tahesas 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Tikemet 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Tir 2017,0.0,0.0,0.0,0.0
Oromia Region,Bale Zone,Sinana Woreda,IXBzpKWff1A,Yekatit 2017,0.0,0.0,0.0,0.0
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Ginbot 2017,26.0,263.0,3482.0,7.550961814527706
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Hamle 2016,66.0,447.0,3291.0,13.578371810449575
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Hidar 2017,182.0,1521.0,8986.0,16.924446422610437
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Megabit 2017,36.0,335.0,3889.0,8.611825192802057
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Meskerem 2017,73.0,560.0,6493.0,8.62334462580844
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Miazia 2017,46.0,272.0,3861.0,7.042982910409114
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Nehase 2016,55.0,484.0,4379.0,11.050228310502282
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Sene 2017,65.0,266.0,3402.0,7.816632383191302
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Tahesas 2017,94.0,1034.0,6541.0,15.805564047691837
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Tikemet 2017,170.0,1912.0,8308.0,23.01119268263329
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Tir 2017,82.0,461.0,4420.0,10.427505089346303
Oromia Region,Bishoftu Town,Bishoftu Town,i0d6kuR8ZcF,Yekatit 2017,35.0,295.0,3796.0,7.769291545957335
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Ginbot 2017,0.0,71.0,554.0,12.792792792792792
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Hamle 2016,38.0,106.0,601.0,17.60797342192691
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Hidar 2017,33.0,476.0,1713.0,27.771295215869312
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Megabit 2017,4.0,131.0,707.0,18.502824858757062
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Meskerem 2017,16.0,182.0,1002.0,18.14556331006979
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Miazia 2017,0.0,94.0,577.0,16.26297577854671
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Nehase 2016,14.0,114.0,851.0,13.380281690140844
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Sene 2017,14.0,55.0,670.0,8.19672131147541
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Tahesas 2017,32.0,273.0,1152.0,23.67736339982654
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Tikemet 2017,24.0,438.0,1210.0,36.168455821635014
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Tir 2017,32.0,131.0,483.0,27.066115702479337
Oromia Region,Bishoftu Town,Dukem Subcity,kIHAQSoTJt2,Yekatit 2017,7.0,93.0,615.0,15.0974025974026
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Ginbot 2017,0.0,38.0,399.0,9.5
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Hamle 2016,9.0,135.0,519.0,25.961538461538463
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Hidar 2017,29.0,178.0,676.0,26.292466765140325
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Megabit 2017,0.0,52.0,472.0,10.993657505285412
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Meskerem 2017,0.0,130.0,677.0,19.174041297935105
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Miazia 2017,0.0,90.0,564.0,15.929203539823009
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Nehase 2016,29.0,164.0,545.0,30.036630036630036
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Sene 2017,0.0,271.0,708.0,38.2228490832158
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Tahesas 2017,30.0,182.0,636.0,28.57142857142857
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Tikemet 2017,20.0,68.0,472.0,14.376321353065538
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Tir 2017,3.0,151.0,643.0,23.4472049689441
Oromia Region,Borena Zone,Dilo Woreda,weM882qpme7,Yekatit 2017,10.0,89.0,556.0,15.978456014362658
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Ginbot 2017,2.0,6.0,261.0,2.2900763358778624
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Hamle 2016,0.0,11.0,192.0,5.699481865284974
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Hidar 2017,1.0,6.0,110.0,5.405405405405405
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Megabit 2017,3.0,7.0,143.0,4.861111111111112
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Meskerem 2017,0.0,10.0,278.0,3.584229390681003
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Miazia 2017,0.0,8.0,145.0,5.47945205479452
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Nehase 2016,0.0,10.0,128.0,7.751937984496124
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Sene 2017,0.0,10.0,235.0,4.23728813559322
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Tahesas 2017,2.0,9.0,204.0,4.390243902439024
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Tikemet 2017,1.0,2.0,161.0,1.2345679012345678
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Tir 2017,0.0,16.0,250.0,6.374501992031872
Oromia Region,Borena Zone,Dire Woreda,Sfd57KXjqnW,Yekatit 2017,1.0,5.0,145.0,3.4246575342465753
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Ginbot 2017,4.0,7.0,250.0,2.788844621513944
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Hamle 2016,7.0,37.0,368.0,10.02710027100271
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Hidar 2017,0.0,21.0,145.0,14.383561643835616
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Megabit 2017,1.0,10.0,294.0,3.389830508474576
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Meskerem 2017,2.0,30.0,286.0,10.452961672473867
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Miazia 2017,7.0,22.0,267.0,8.208955223880597
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Nehase 2016,7.0,14.0,218.0,6.392694063926941
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Sene 2017,7.0,15.0,219.0,6.8181818181818175
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Tahesas 2017,2.0,18.0,204.0,8.780487804878048
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Tikemet 2017,5.0,16.0,194.0,8.205128205128204
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Tir 2017,0.0,11.0,171.0,6.395348837209303
Oromia Region,Borena Zone,Dubuluk Woreda,fo8JBzKCaX4,Yekatit 2017,0.0,9.0,88.0,10.112359550561797
Oromia Region,Borena Zone,Elwaye Woreda,gjR5UlgO0KJ,Ginbot 2017,0.0,145.0,606.0,23.88797364085667
Oromia Region,Borena Zone,Elwaye Woreda,gjR5UlgO0KJ,Hamle 2016,5.0,627.0,982.0,63.78433367243134
Oromia Region,Borena Zone,Elwaye Woreda,gjR5UlgO0KJ,Hidar 2017,0.0,170.0,450.0,37.6940133037694
Oromia Region,Borena Zone,Elwaye Woreda,gjR5UlgO0KJ,Megabit 2017,0.0,78.0,473.0,16.455696202531644
