orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Tahesas 2015,1.0,101.0,263.0,38.25757575757576
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Tikemet 2015,1.0,90.0,231.0,38.793103448275865
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Tir 2015,0.0,188.0,452.0,41.501103752759384
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Yekatit 2015,0.0,99.0,212.0,46.478873239436616
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Ginbot 2015,1.0,464.0,835.0,55.50239234449761
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Hamle 2014,0.0,69.0,290.0,23.711340206185564
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Hidar 2015,0.0,68.0,314.0,21.58730158730159
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Megabit 2015,2.0,429.0,876.0,48.91676168757127
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Meskerem 2015,4.0,103.0,414.0,24.819277108433734
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Miazia 2015,0.0,239.0,688.0,34.68795355587808
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Nehase 2014,0.0,59.0,258.0,22.779922779922778
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Sene 2015,0.0,500.0,1049.0,47.61904761904761
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Tahesas 2015,0.0,812.0,1529.0,53.071895424836605
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Tikemet 2015,0.0,68.0,389.0,17.435897435897434
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Tir 2015,1.0,1166.0,2230.0,52.2635589421784
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Yekatit 2015,2.0,611.0,1409.0,43.333333333333336
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Ginbot 2015,0.0,760.0,1371.0,55.39358600583091
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Hamle 2014,1.0,423.0,1163.0,36.340206185567006
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Hidar 2015,0.0,480.0,1810.0,26.50469353948095
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Megabit 2015,0.0,532.0,1367.0,38.88888888888889
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Meskerem 2015,19.0,385.0,1049.0,36.666666666666664
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Miazia 2015,0.0,478.0,1286.0,37.14063714063714
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Nehase 2014,0.0,353.0,884.0,39.887005649717516
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Sene 2015,0.0,1037.0,2093.0,49.52244508118434
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Tahesas 2015,0.0,718.0,1949.0,36.82051282051282
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Tikemet 2015,0.0,358.0,844.0,42.36686390532544
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Tir 2015,1.0,1365.0,1625.0,83.94833948339483
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Yekatit 2015,0.0,644.0,1520.0,42.3405654174885
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Ginbot 2015,0.0,2589.0,3926.0,65.92818945760122
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Hamle 2014,114.0,2037.0,3843.0,52.99167533818938
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Hidar 2015,1.0,3185.0,6151.0,51.77178153446034
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Megabit 2015,1.0,2007.0,4248.0,47.234643445516596
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Meskerem 2015,0.0,3241.0,5422.0,59.76396828323806
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Miazia 2015,0.0,2569.0,3834.0,66.98826597131682
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Nehase 2014,0.0,2762.0,5165.0,53.46496322106078
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Sene 2015,0.0,3296.0,4674.0,70.50267379679144
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Tahesas 2015,0.0,2423.0,4091.0,59.21309872922777
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Tikemet 2015,0.0,3133.0,4999.0,62.660000000000004
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Tir 2015,0.0,3340.0,5187.0,64.37933693138011
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Yekatit 2015,0.0,2181.0,4142.0,52.643012309920344
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Ginbot 2015,0.0,618.0,796.0,77.54077791718946
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Hamle 2014,2.0,258.0,456.0,56.455142231947484
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Hidar 2015,0.0,398.0,880.0,45.17593643586833
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Megabit 2015,0.0,162.0,379.0,42.63157894736842
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Meskerem 2015,0.0,160.0,325.0,49.079754601226995
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Miazia 2015,0.0,169.0,476.0,35.42976939203354
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Nehase 2014,2.0,181.0,290.0,62.19931271477663
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Sene 2015,22.0,442.0,687.0,64.24418604651163
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Tahesas 2015,0.0,303.0,571.0,52.972027972027966
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Tikemet 2015,0.0,192.0,344.0,55.65217391304348
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Tir 2015,0.0,305.0,567.0,53.69718309859155
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Yekatit 2015,0.0,207.0,448.0,46.10244988864143
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Ginbot 2015,0.0,281.0,957.0,29.331941544885176
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Hamle 2014,0.0,50.0,225.0,22.123893805309734
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Hidar 2015,0.0,134.0,848.0,15.783274440518259
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Megabit 2015,0.0,430.0,1179.0,36.440677966101696
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Meskerem 2015,0.0,78.0,296.0,26.262626262626267
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Miazia 2015,0.0,247.0,953.0,25.89098532494759
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Nehase 2014,0.0,72.0,310.0,23.15112540192926
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Sene 2015,0.0,595.0,1280.0,46.44808743169399
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Tahesas 2015,0.0,644.0,1309.0,49.16030534351145
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Tikemet 2015,0.0,74.0,361.0,20.441988950276244
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Tir 2015,0.0,1900.0,2958.0,64.21088205474823
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Yekatit 2015,0.0,550.0,1808.0,30.403537866224433
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Ginbot 2015,0.0,170.0,403.0,42.07920792079208
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Hamle 2014,1.0,242.0,510.0,47.35812133072407
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Hidar 2015,1.0,289.0,663.0,43.52409638554217
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Megabit 2015,0.0,174.0,277.0,62.589928057553955
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Meskerem 2015,4.0,130.0,361.0,35.91160220994475
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Miazia 2015,0.0,111.0,294.0,37.6271186440678
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Nehase 2014,3.0,208.0,425.0,48.82629107981221
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Sene 2015,1.0,178.0,400.0,44.38902743142145
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Tahesas 2015,3.0,296.0,468.0,63.11300639658849
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Tikemet 2015,3.0,84.0,236.0,35.44303797468354
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Tir 2015,0.0,421.0,583.0,72.08904109589042
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Yekatit 2015,0.0,232.0,292.0,79.18088737201366
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Ginbot 2015,1.0,225.0,673.0,33.38278931750742
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Hamle 2014,14.0,70.0,193.0,36.08247422680412
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Hidar 2015,19.0,256.0,875.0,29.22374429223744
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Megabit 2015,4.0,253.0,960.0,26.326742976066598
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Meskerem 2015,4.0,56.0,238.0,23.430962343096233
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Miazia 2015,4.0,191.0,543.0,35.11029411764706
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Nehase 2014,0.0,48.0,247.0,19.35483870967742
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Sene 2015,0.0,396.0,944.0,41.904761904761905
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Tahesas 2015,1.0,623.0,1145.0,54.3630017452007
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Tikemet 2015,0.0,69.0,233.0,29.48717948717949
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Tir 2015,0.0,1691.0,3834.0,44.09387222946545
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Yekatit 2015,0.0,532.0,1423.0,37.359550561797754
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Ginbot 2015,0.0,316.0,741.0,42.58760107816711
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Hamle 2014,32.0,115.0,515.0,22.28682170542636
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Hidar 2015,0.0,195.0,756.0,25.75957727873184
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Megabit 2015,0.0,404.0,873.0,46.224256292906176
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Meskerem 2015,0.0,266.0,830.0,32.009626955475326
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Miazia 2015,0.0,350.0,800.0,43.69538077403246
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Nehase 2014,0.0,191.0,794.0,24.0251572327044
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Sene 2015,1.0,441.0,1311.0,33.61280487804878
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Tahesas 2015,11.0,352.0,792.0,44.388398486759144
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Tikemet 2015,1.0,244.0,1085.0,22.467771639042358
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Tir 2015,1.0,581.0,1345.0,43.164933135215456
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Yekatit 2015,0.0,393.0,1050.0,37.392959086584206
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Ginbot 2015,0.0,201.0,317.0,63.20754716981132
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Hamle 2014,0.0,21.0,80.0,25.925925925925924
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Hidar 2015,2.0,39.0,224.0,17.333333333333336
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Megabit 2015,0.0,41.0,172.0,23.699421965317917
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Meskerem 2015,0.0,50.0,153.0,32.467532467532465
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Miazia 2015,0.0,81.0,174.0,46.285714285714285
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Nehase 2014,0.0,37.0,121.0,30.327868852459016
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Sene 2015,0.0,418.0,696.0,59.9713055954089
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Tahesas 2015,0.0,38.0,150.0,25.165562913907287
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Tikemet 2015,0.0,32.0,123.0,25.806451612903224
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Tir 2015,0.0,104.0,212.0,48.82629107981221
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Yekatit 2015,0.0,58.0,138.0,41.726618705035975
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Ginbot 2015,0.0,240.0,639.0,37.5
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Hamle 2014,5.0,147.0,586.0,25.04258943781942
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Hidar 2015,0.0,416.0,1089.0,38.1651376146789
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Megabit 2015,0.0,355.0,1074.0,33.02325581395349
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Meskerem 2015,1.0,328.0,850.0,38.54289071680376
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Miazia 2015,0.0,312.0,822.0,37.91008505467801
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Nehase 2014,0.0,157.0,563.0,27.836879432624112
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Sene 2015,0.0,224.0,769.0,29.09090909090909
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Tahesas 2015,0.0,732.0,1497.0,48.865153538050734
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Tikemet 2015,1.0,414.0,1115.0,37.096774193548384
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Tir 2015,1.0,524.0,1264.0,41.42292490118577
Oromia Region,Ilu Aba Bora Zone,Yayo Woreda,XRNx6FtUSvf,Yekatit 2015,2.0,421.0,1207.0,34.85099337748344
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Ginbot 2015,8.0,69.0,397.0,17.33668341708543
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Hamle 2014,1.0,12.0,172.0,6.9364161849710975
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Hidar 2015,0.0,137.0,754.0,18.14569536423841
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Megabit 2015,0.0,36.0,333.0,10.778443113772456
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Meskerem 2015,2.0,61.0,600.0,10.149750415973378
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Miazia 2015,0.0,38.0,226.0,16.740088105726873
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Nehase 2014,1.0,30.0,239.0,12.5
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Sene 2015,0.0,97.0,664.0,14.586466165413533
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Tahesas 2015,0.0,58.0,350.0,16.524216524216524
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Tikemet 2015,4.0,43.0,341.0,12.573099415204677
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Tir 2015,0.0,32.0,245.0,13.008130081300814
Oromia Region,Jimma Zone,Botor Tolay Woreda,fd0Y3L07S8O,Yekatit 2015,0.0,37.0,342.0,10.787172011661808
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Ginbot 2015,4.0,92.0,224.0,40.88888888888889
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Hamle 2014,0.0,45.0,207.0,21.634615384615387
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Hidar 2015,2.0,84.0,438.0,19.134396355353076
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Megabit 2015,2.0,71.0,209.0,33.80952380952381
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Meskerem 2015,8.0,58.0,212.0,27.230046948356808
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Miazia 2015,0.0,58.0,167.0,34.523809523809526
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Nehase 2014,1.0,45.0,183.0,24.456521739130434
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Sene 2015,1.0,260.0,714.0,36.36363636363637
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Tahesas 2015,1.0,74.0,255.0,28.90625
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Tikemet 2015,4.0,81.0,254.0,31.76470588235294
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Tir 2015,3.0,14.0,109.0,12.727272727272727
Oromia Region,Jimma Zone,Chora Botor Woreda,gYWZ4jLTfB4,Yekatit 2015,2.0,41.0,391.0,10.459183673469388
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Ginbot 2015,0.0,904.0,1496.0,60.387441549766194
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Hamle 2014,0.0,253.0,949.0,26.63157894736842
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Hidar 2015,6.0,299.0,1115.0,26.7921146953405
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Megabit 2015,1.0,200.0,698.0,28.612303290414882
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Meskerem 2015,0.0,133.0,956.0,13.897596656217345
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Miazia 2015,5.0,384.0,1246.0,30.793905372894947
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Nehase 2014,2.0,106.0,536.0,19.73929236499069
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Sene 2015,2.0,1058.0,2241.0,47.1900089206066
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Tahesas 2015,6.0,275.0,793.0,34.63476070528967
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Tikemet 2015,3.0,224.0,884.0,25.310734463276834
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Tir 2015,0.0,266.0,938.0,28.328008519701807
Oromia Region,Jimma Zone,Dedo Woreda,REPE6wVy9FI,Yekatit 2015,10.0,261.0,970.0,26.879505664263647
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Ginbot 2015,1.0,1873.0,3669.0,51.03542234332426
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Hamle 2014,49.0,1965.0,3485.0,56.36833046471601
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Hidar 2015,45.0,1513.0,3657.0,41.36139967195189
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Megabit 2015,25.0,954.0,2644.0,36.06805293005671
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Meskerem 2015,11.0,1480.0,4508.0,32.82324240408073
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Miazia 2015,4.0,987.0,2990.0,32.99899699097292
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Nehase 2014,41.0,1309.0,3659.0,35.76502732240437
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Sene 2015,2.0,2685.0,5196.0,51.66442178179719
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Tahesas 2015,16.0,989.0,3748.0,26.380368098159508
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Tikemet 2015,4.0,1788.0,3674.0,48.6530612244898
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Tir 2015,141.0,1740.0,3405.0,51.08631826189078
Oromia Region,Jimma Zone,Gera Woreda,IrsBqdw8TBn,Yekatit 2015,0.0,997.0,2920.0,34.13214652516262
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Ginbot 2015,445.0,1469.0,4012.0,36.60603040119611
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Hamle 2014,13.0,353.0,1857.0,18.998923573735198
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Hidar 2015,391.0,1069.0,3371.0,31.702253855278766
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Megabit 2015,162.0,540.0,2068.0,26.09956500724988
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Meskerem 2015,25.0,927.0,3059.0,30.294117647058822
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Miazia 2015,159.0,527.0,2128.0,24.753405354626583
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Nehase 2014,69.0,492.0,2475.0,19.87075928917609
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Sene 2015,568.0,2287.0,5481.0,41.718350966800436
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Tahesas 2015,318.0,1010.0,4289.0,23.543123543123542
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Tikemet 2015,145.0,969.0,4129.0,23.462469733656174
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Tir 2015,165.0,1030.0,4576.0,22.503823465151847
Oromia Region,Jimma Zone,Gomma Woreda,zLJz1X9JoBD,Yekatit 2015,177.0,726.0,2842.0,25.536405205768553
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Ginbot 2015,19.0,124.0,703.0,17.613636363636363
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Hamle 2014,0.0,89.0,698.0,12.732474964234623
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Hidar 2015,21.0,72.0,441.0,16.289592760180994
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Megabit 2015,14.0,45.0,236.0,18.9873417721519
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Meskerem 2015,1.0,116.0,615.0,18.83116883116883
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Miazia 2015,3.0,47.0,392.0,11.959287531806616
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Nehase 2014,0.0,51.0,626.0,8.133971291866029
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Sene 2015,0.0,193.0,1067.0,18.071161048689138
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Tahesas 2015,0.0,63.0,457.0,13.755458515283841
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Tikemet 2015,0.0,66.0,351.0,18.75
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Tir 2015,1.0,103.0,518.0,19.845857418111752
Oromia Region,Jimma Zone,Gumay Woreda,DN3cReBPUgS,Yekatit 2015,0.0,73.0,436.0,16.704805491990847
Oromia Region,Jimma Zone,Kersa Woreda,BFsxXRyvsg7,Ginbot 2015,272.0,603.0,1569.0,38.40764331210191
Oromia Region,Jimma Zone,Kersa Woreda,BFsxXRyvsg7,Hamle 2014,1.0,94.0,699.0,13.428571428571429
Oromia Region,Jimma Zone,Kersa Woreda,BFsxXRyvsg7,Hidar 2015,4.0,75.0,657.0,11.398176291793312
Oromia Region,Jimma Zone,Kersa Woreda,BFsxXRyvsg7,Megabit 2015,0.0,58.0,548.0,10.564663023679417
Oromia Region,Jimma Zone,Kersa Woreda,BFsxXRyvsg7,Meskerem 2015,1.0,55.0,592.0,9.27487352445194
Oromia Region,Jimma Zone,Kersa Woreda,BFsxXRyvsg7,Miazia 2015,0.0,107.0,498.0,21.442885771543086
Oromia Region,Jimma Zone,Kersa Woreda,BFsxXRyvsg7,Nehase 2014,0.0,45.0,632.0,7.109004739336493
