orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,Period
Central Ethiopian Region,Gurage Zone,Mihurna Aklil Woreda,TqRUolJSGkd,Nehase 2015,3.0,7.0,137.0,5.072463768115942,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Gurage Zone,Mihurna Aklil Woreda,TqRUolJSGkd,Sene 2016,19.0,32.0,215.0,14.814814814814811,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Gurage Zone,Mihurna Aklil Woreda,TqRUolJSGkd,Tahesas 2016,3.0,32.0,167.0,19.047619047619047,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Gurage Zone,Mihurna Aklil Woreda,TqRUolJSGkd,Tikemet 2016,5.0,15.0,113.0,13.157894736842104,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Gurage Zone,Mihurna Aklil Woreda,TqRUolJSGkd,Tir 2016,0.0,8.0,144.0,5.517241379310345,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Gurage Zone,Mihurna Aklil Woreda,TqRUolJSGkd,Yekatit 2016,0.0,4.0,110.0,3.603603603603604,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Ginbot 2016,166.0,772.0,4607.0,16.75347222222222,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Hamle 2015,28.0,241.0,3606.0,6.68145273080122,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Hidar 2016,376.0,726.0,4753.0,15.271350441733276,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Megabit 2016,79.0,365.0,3814.0,9.567496723460026,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Meskerem 2016,78.0,249.0,3312.0,7.515846664654393,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Miazia 2016,67.0,302.0,3594.0,8.400556328233657,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Nehase 2015,36.0,209.0,3154.0,6.624405705229794,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Sene 2016,218.0,843.0,4537.0,18.57646540326135,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Tahesas 2016,283.0,657.0,6215.0,10.569498069498067,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Tikemet 2016,72.0,246.0,2875.0,8.55354659248957,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Tir 2016,62.0,524.0,4852.0,10.797444879456007,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Gurage Zone,Wolkite Town,PsI7ByZKleF,Yekatit 2016,59.0,412.0,4405.0,9.35088515660463,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Ginbot 2016,17.0,67.0,90.0,73.62637362637363,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Hamle 2015,0.0,14.0,30.0,45.16129032258064,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Hidar 2016,0.0,52.0,87.0,59.09090909090909,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Megabit 2016,0.0,44.0,72.0,60.273972602739725,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Meskerem 2016,0.0,27.0,62.0,42.857142857142854,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Miazia 2016,2.0,62.0,88.0,69.66292134831461,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Nehase 2015,2.0,30.0,98.0,30.303030303030305,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Sene 2016,0.0,135.0,236.0,56.9620253164557,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Tahesas 2016,4.0,26.0,47.0,54.166666666666664,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Tikemet 2016,0.0,37.0,88.0,41.57303370786517,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Tir 2016,0.0,27.0,67.0,39.705882352941174,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Hadiya Zone,Ameka Woreda,QZQAbYazSIW,Yekatit 2016,5.0,23.0,32.0,69.6969696969697,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Ginbot 2016,0.0,44.0,327.0,13.414634146341465,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Hamle 2015,0.0,73.0,295.0,24.66216216216216,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Hidar 2016,11.0,133.0,479.0,27.708333333333336,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Megabit 2016,0.0,51.0,249.0,20.4,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Meskerem 2016,1.0,138.0,403.0,34.15841584158416,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Miazia 2016,0.0,0.0,10.0,0.0,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Nehase 2015,1.0,122.0,435.0,27.981651376146782,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Sene 2016,0.0,49.0,337.0,14.497041420118345,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Tahesas 2016,0.0,2.0,8.0,22.22222222222222,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Tikemet 2016,3.0,90.0,334.0,26.86567164179105,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Tir 2016,0.0,2.0,8.0,22.22222222222222,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Hadiya Zone,Ann Lemo Woreda,GmmAH4hFjwV,Yekatit 2016,1.0,0.0,5.0,0.0,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Ginbot 2016,20.0,92.0,120.0,76.03305785123968,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Hamle 2015,0.0,773.0,1340.0,57.64354958985831,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Hidar 2016,0.0,393.0,1309.0,30.0,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Megabit 2016,36.0,246.0,673.0,36.49851632047478,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Meskerem 2016,61.0,655.0,1622.0,40.3573629081947,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Miazia 2016,0.0,130.0,389.0,33.33333333333333,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Nehase 2015,0.0,284.0,816.0,34.76132190942472,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Sene 2016,0.0,40.0,139.0,28.57142857142857,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Tahesas 2016,1.0,167.0,425.0,39.201877934272304,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Tikemet 2016,0.0,85.0,659.0,12.87878787878788,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Tir 2016,14.0,159.0,327.0,48.47560975609756,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Hadiya Zone,Bonosha Town Administration,D5MqqvaptCq,Yekatit 2016,1.0,146.0,446.0,32.662192393736014,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Ginbot 2016,0.0,0.0,0.0,0.0,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Hamle 2015,0.0,0.0,0.0,0.0,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Hidar 2016,0.0,2.0,4.0,40.0,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Megabit 2016,0.0,3.0,26.0,11.11111111111111,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Meskerem 2016,0.0,3.0,23.0,12.5,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Miazia 2016,7.0,0.0,0.0,0.0,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Nehase 2015,0.0,8.0,17.0,44.44444444444444,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Sene 2016,0.0,0.0,0.0,0.0,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Tahesas 2016,0.0,0.0,0.0,0.0,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Tikemet 2016,0.0,0.0,0.0,0.0,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Tir 2016,0.0,0.0,0.0,0.0,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Hadiya Zone,Duna Woreda,Bmud302Vb9P,Yekatit 2016,5.0,0.0,0.0,0.0,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Ginbot 2016,0.0,657.0,1413.0,46.46393210749646,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Hamle 2015,2.0,288.0,693.0,41.4985590778098,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Hidar 2016,1.0,102.0,245.0,41.46341463414634,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Megabit 2016,1.0,484.0,1490.0,32.46143527833669,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Meskerem 2016,0.0,278.0,724.0,38.3448275862069,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Miazia 2016,0.0,343.0,978.0,35.035750766087844,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Nehase 2015,0.0,226.0,538.0,41.929499072356215,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Sene 2016,0.0,1491.0,2686.0,55.48939337551172,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Tahesas 2016,0.0,124.0,359.0,34.44444444444444,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Tikemet 2016,6.0,160.0,492.0,32.454361054766736,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Tir 2016,2.0,247.0,541.0,45.571955719557195,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Hadiya Zone,East Badawacho Woreda,tY8nm2dNCHv,Yekatit 2016,0.0,704.0,1559.0,45.12820512820513,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Ginbot 2016,9.0,16.0,99.0,16.0,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Hamle 2015,2.0,25.0,120.0,20.66115702479339,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Hidar 2016,4.0,69.0,245.0,28.04878048780488,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Megabit 2016,2.0,20.0,120.0,16.528925619834713,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Meskerem 2016,3.0,51.0,187.0,27.127659574468083,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Miazia 2016,1.0,22.0,205.0,10.679611650485436,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Nehase 2015,4.0,44.0,136.0,32.11678832116788,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Sene 2016,121.0,46.0,161.0,28.39506172839506,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Tahesas 2016,4.0,21.0,130.0,16.030534351145036,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Tikemet 2016,6.0,63.0,250.0,25.099601593625497,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Tir 2016,0.0,39.0,277.0,14.028776978417264,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Hadiya Zone,Fonko Town Administration,Y0wswfIYENu,Yekatit 2016,0.0,25.0,158.0,15.723270440251572,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Ginbot 2016,1.0,1050.0,1398.0,75.05360972122945,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Hamle 2015,0.0,140.0,781.0,17.902813299232736,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Hidar 2016,0.0,203.0,485.0,41.76954732510288,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Megabit 2016,0.0,207.0,402.0,51.36476426799007,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Meskerem 2016,0.0,40.0,130.0,30.53435114503817,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Miazia 2016,0.0,524.0,830.0,63.05655836341757,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Nehase 2015,1.0,152.0,574.0,26.43478260869565,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Sene 2016,0.0,1185.0,1506.0,78.63304578633046,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Tahesas 2016,8.0,56.0,137.0,40.57971014492754,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Tikemet 2016,0.0,157.0,349.0,44.857142857142854,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Tir 2016,0.0,45.0,142.0,31.46853146853147,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Hadiya Zone,Gibe Woreda,Zf3pz5ChgnZ,Yekatit 2016,1.0,264.0,443.0,59.45945945945946,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Ginbot 2016,3.0,157.0,703.0,22.301136363636363,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Hamle 2015,0.0,36.0,542.0,6.629834254143646,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Hidar 2016,0.0,196.0,486.0,40.24640657084189,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Megabit 2016,0.0,305.0,978.0,31.15423901940756,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Meskerem 2016,0.0,135.0,762.0,17.693315858453474,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Miazia 2016,0.0,1.0,26.0,3.7037037037037033,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Nehase 2015,0.0,60.0,443.0,13.513513513513514,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Sene 2016,0.0,10.0,13.0,71.42857142857143,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Tahesas 2016,2.0,90.0,459.0,19.565217391304348,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Tikemet 2016,0.0,128.0,440.0,29.0249433106576,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Tir 2016,0.0,0.0,0.0,0.0,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Hadiya Zone,Gimbichau Town Administration,vnsgJhvJHMH,Yekatit 2016,5.0,3.0,12.0,23.076923076923077,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Ginbot 2016,0.0,89.0,187.0,47.340425531914896,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Hamle 2015,0.0,91.0,448.0,20.26726057906459,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Hidar 2016,0.0,420.0,645.0,65.01547987616098,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Megabit 2016,6.0,30.0,173.0,17.24137931034483,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Meskerem 2016,0.0,109.0,312.0,34.82428115015975,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Miazia 2016,0.0,19.0,112.0,16.8141592920354,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Nehase 2015,0.0,147.0,414.0,35.42168674698795,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Sene 2016,1.0,102.0,239.0,42.5,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Tahesas 2016,0.0,24.0,147.0,16.216216216216218,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Tikemet 2016,0.0,247.0,585.0,42.15017064846416,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Tir 2016,0.0,44.0,170.0,25.730994152046783,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Hadiya Zone,Gombora Woreda,QP1epuSNQmU,Yekatit 2016,0.0,67.0,226.0,29.51541850220265,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Ginbot 2016,0.0,48.0,206.0,23.18840579710145,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Hamle 2015,0.0,0.0,0.0,0.0,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Hidar 2016,9.0,33.0,93.0,35.1063829787234,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Megabit 2016,3.0,26.0,169.0,15.294117647058824,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Meskerem 2016,0.0,0.0,10.0,0.0,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Miazia 2016,0.0,48.0,249.0,19.2,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Nehase 2015,0.0,0.0,0.0,0.0,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Sene 2016,3.0,84.0,302.0,27.72277227722773,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Tahesas 2016,0.0,18.0,50.0,35.294117647058826,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Tikemet 2016,0.0,8.0,21.0,36.36363636363637,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Tir 2016,4.0,29.0,87.0,32.95454545454545,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Hadiya Zone,Homecho Town Administration,RL4KHuU3pR5,Yekatit 2016,4.0,33.0,100.0,32.67326732673268,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Ginbot 2016,120.0,66.0,119.0,55.00000000000001,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Hamle 2015,9.0,48.0,283.0,16.901408450704224,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Hidar 2016,0.0,213.0,1183.0,17.989864864864867,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Megabit 2016,73.0,167.0,535.0,31.156716417910445,2024-03-10,2024-04-08,2024 Mar
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Meskerem 2016,144.0,188.0,487.0,38.52459016393443,2023-09-12,2023-10-11,2023 Sept
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Miazia 2016,64.0,175.0,347.0,50.28735632183909,2024-04-09,2024-05-08,2024 Apr
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Nehase 2015,11.0,77.0,305.0,25.163398692810457,2023-08-07,2023-09-05,2023 Aug
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Sene 2016,157.0,273.0,365.0,74.59016393442623,2024-06-08,2024-07-07,2024 Jun
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Tahesas 2016,0.0,66.0,251.0,26.190476190476193,2023-12-11,2024-01-09,2023 Dec
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Tikemet 2016,3.0,56.0,423.0,13.20754716981132,2023-10-12,2023-11-10,2023 Oct
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Tir 2016,3.0,52.0,246.0,21.052631578947366,2024-01-10,2024-02-08,2024 Jan
Central Ethiopian Region,Hadiya Zone,Hosaena Town Administration,DgPyq2n8unP,Yekatit 2016,76.0,147.0,420.0,34.91686460807601,2024-02-09,2024-03-09,2024 Feb
Central Ethiopian Region,Hadiya Zone,Jajura Town Administration,YcqxkdXEU2y,Ginbot 2016,0.0,56.0,180.0,30.939226519337016,2024-05-09,2024-06-07,2024 May
Central Ethiopian Region,Hadiya Zone,Jajura Town Administration,YcqxkdXEU2y,Hamle 2015,0.0,10.0,190.0,5.2356020942408374,2023-07-08,2023-08-06,2023 Jul
Central Ethiopian Region,Hadiya Zone,Jajura Town Administration,YcqxkdXEU2y,Hidar 2016,0.0,156.0,351.0,44.31818181818182,2023-11-11,2023-12-10,2023 Nov
Central Ethiopian Region,Hadiya Zone,Jajura Town Administration,YcqxkdXEU2y,Megabit 2016,1.0,77.0,206.0,37.19806763285024,2024-03-10,2024-04-08,2024 Mar
