ADM3_PCODE,Eth_Month_Year,Latitude,Longitude,Elevation_m,MaxTemp_C,MinTemp_C,AvgTemp_C,Rainfall_mm,Humidity_pct
ET051002,Megabit 2014,6.5396,43.0786,494.6,35.52,25.52,30.52,26.491721754807692,33.1
ET051002,Meskerem 2014,6.5396,43.0786,494.6,34.66,24.66,29.66,23.48832512059618,41.4
ET051002,Miazia 2014,6.5396,43.0786,494.6,35.31,25.31,30.31,59.57941807698769,45.2
ET051002,Nehase 2013,6.5396,43.0786,494.6,33.93,23.93,28.93,1.4644491796753838,39.9
ET051002,Sene 2014,6.5396,43.0786,494.6,33.34,23.34,28.34,1.835534495955037,43.5
ET051002,Tahesas 2014,6.5396,43.0786,494.6,33.7,23.7,28.7,1.1333152165188092,30.6
ET051002,Tikemet 2014,6.5396,43.0786,494.6,34.69,24.69,29.69,43.718114401388995,41.4
ET051002,Tir 2014,6.5396,43.0786,494.6,34.07,24.07,29.07,5.737496671842287,28.4
ET051002,Yekatit 2014,6.5396,43.0786,494.6,34.95,24.95,29.95,15.790447528545672,27.0
ET051002,Ginbot 2015,6.5396,43.0786,494.6,34.02,24.02,29.02,56.762073189751455,52.3
ET051002,Hamle 2014,6.5396,43.0786,494.6,32.38,22.38,27.38,0.2897832506052022,43.6
ET051002,Hidar 2015,6.5396,43.0786,494.6,33.45,23.45,28.45,10.45298865281224,40.3
ET051002,Megabit 2015,6.5396,43.0786,494.6,33.09,23.09,28.09,88.22964673585264,55.1
ET051002,Meskerem 2015,6.5396,43.0786,494.6,34.09,24.09,29.09,34.099566884299826,42.9
ET051002,Miazia 2015,6.5396,43.0786,494.6,32.53,22.53,27.53,102.13209576182106,66.2
ET051002,Nehase 2014,6.5396,43.0786,494.6,33.4,23.4,28.4,1.5453296463647952,40.5
ET051002,Sene 2015,6.5396,43.0786,494.6,34.08,24.08,29.08,1.4683149270456557,44.3
ET051002,Tahesas 2015,6.5396,43.0786,494.6,33.56,23.56,28.56,1.20284178475884,30.7
ET051002,Tikemet 2015,6.5396,43.0786,494.6,33.46,23.46,28.46,67.47218797555928,48.8
ET051002,Tir 2015,6.5396,43.0786,494.6,33.71,23.71,28.71,4.259501202427917,27.7
ET051002,Yekatit 2015,6.5396,43.0786,494.6,33.91,23.91,28.91,31.54122252736435,31.5
ET051002,Ginbot 2016,6.5396,43.0786,494.6,34.03,24.03,29.03,92.88113611230254,54.4
ET051002,Hamle 2015,6.5396,43.0786,494.6,33.44,23.44,28.44,0.273807629758016,43.6
ET051002,Hidar 2016,6.5396,43.0786,494.6,30.74,20.74,25.74,200.6770154817853,64.7
ET051002,Megabit 2016,6.5396,43.0786,494.6,35.8,25.8,30.8,63.81942201272035,43.2
ET051002,Meskerem 2016,6.5396,43.0786,494.6,34.06,24.06,29.06,86.98848197438483,51.3
ET051002,Miazia 2016,6.5396,43.0786,494.6,33.47,23.47,28.47,200.9453302703681,65.4
ET051002,Nehase 2015,6.5396,43.0786,494.6,34.36,24.36,29.36,3.236055997307385,40.9
ET051002,Sene 2016,6.5396,43.0786,494.6,34.06,24.06,29.06,1.385210303666015,44.0
ET051002,Tahesas 2016,6.5396,43.0786,494.6,32.79,22.79,27.79,1.177536895789816,39.1
ET051002,Tikemet 2016,6.5396,43.0786,494.6,31.42,21.42,26.42,239.49721597566855,70.1
ET051002,Tir 2016,6.5396,43.0786,494.6,34.38,24.38,29.38,4.680443506172027,33.3
ET051002,Yekatit 2016,6.5396,43.0786,494.6,35.92,25.92,30.92,9.059520691079866,32.9
ET051002,Ginbot 2017,6.5396,43.0786,494.6,34.02,24.02,29.02,34.12640741841012,52.6
ET051002,Hamle 2016,6.5396,43.0786,494.6,33.65,23.65,28.65,0.4026098416993399,45.3
ET051002,Hidar 2017,6.5396,43.0786,494.6,32.56,22.56,27.56,37.06982909802862,48.0
ET051002,Megabit 2017,6.5396,43.0786,494.6,34.96,24.96,29.96,45.47046672525503,44.7
ET051002,Meskerem 2017,6.5396,43.0786,494.6,34.92,24.92,29.92,41.74460093811389,43.2
ET051002,Miazia 2017,6.5396,43.0786,494.6,33.66,23.66,28.66,55.725368385115104,58.1
ET051002,Nehase 2016,6.5396,43.0786,494.6,33.9,23.9,28.9,2.0369198675289737,43.6
ET051002,Sene 2017,6.5396,43.0786,494.6,33.62,23.62,28.62,1.5469349668937709,45.8
ET051002,Tahesas 2017,6.5396,43.0786,494.6,33.2,23.2,28.2,1.1333421528881695,27.4
ET051002,Tikemet 2017,6.5396,43.0786,494.6,34.01,24.01,29.01,95.0091106253877,51.4
ET051002,Tir 2017,6.5396,43.0786,494.6,33.56,23.56,28.56,4.330908511077402,27.1
ET051002,Yekatit 2017,6.5396,43.0786,494.6,34.89,24.89,29.89,19.985552880071825,31.4
ET051002,Hamle 2017,6.5396,43.0786,494.6,33.22,23.22,28.22,0.370792720217267,44.0
ET051002,Hidar 2018,6.5396,43.0786,494.6,34.11,24.11,29.11,2.2268713626908903,33.4
ET051002,Meskerem 2018,6.5396,43.0786,494.6,34.47,24.47,29.47,33.64481054431714,42.0
ET051002,Nehase 2017,6.5396,43.0786,494.6,33.47,23.47,28.47,1.6384542710793584,42.3
ET051002,Tahesas 2018,6.5396,43.0786,494.6,33.83,23.83,28.83,1.1405987451646424,33.3
ET051002,Tikemet 2018,6.5396,43.0786,494.6,33.96,23.96,28.96,62.011602150891015,43.1
ET051002,Tir 2018,6.5396,43.0786,494.6,33.33,23.33,28.33,4.325277790735338,27.7
ET051003,Ginbot 2014,7.317,43.2071,881.9,31.27,21.27,26.27,29.675485839348433,51.1
ET051003,Hamle 2013,7.317,43.2071,881.9,28.76,18.76,23.76,1.5565373240196334,51.8
ET051003,Hidar 2014,7.317,43.2071,881.9,31.39,21.39,26.39,2.1161266278146753,30.2
ET051003,Megabit 2014,7.317,43.2071,881.9,32.74,22.74,27.74,26.68089413618698,32.0
ET051003,Meskerem 2014,7.317,43.2071,881.9,31.25,21.25,26.25,34.044580504095656,45.5
ET051003,Miazia 2014,7.317,43.2071,881.9,32.34,22.34,27.34,53.409620814788745,46.5
ET051003,Nehase 2013,7.317,43.2071,881.9,30.41,20.41,25.41,6.357489988513155,45.6
ET051003,Sene 2014,7.317,43.2071,881.9,29.75,19.75,24.75,9.46115934712864,49.4
ET051003,Tahesas 2014,7.317,43.2071,881.9,30.73,20.73,25.73,2.46171317213712,28.8
ET051003,Tikemet 2014,7.317,43.2071,881.9,31.56,21.56,26.56,31.73149137305401,40.6
ET051003,Tir 2014,7.317,43.2071,881.9,31.27,21.27,26.27,7.340661251465141,28.3
ET051003,Yekatit 2014,7.317,43.2071,881.9,32.18,22.18,27.18,13.434692726437088,26.3
ET051003,Ginbot 2015,7.317,43.2071,881.9,30.55,20.55,25.55,90.10059897789826,58.1
ET051003,Hamle 2014,7.317,43.2071,881.9,28.74,18.74,23.74,1.7004655778807107,50.3
ET051003,Hidar 2015,7.317,43.2071,881.9,30.43,20.43,25.43,4.278196098713053,37.6
ET051003,Megabit 2015,7.317,43.2071,881.9,30.44,20.44,25.44,117.38443110925137,55.1
ET051003,Meskerem 2015,7.317,43.2071,881.9,30.66,20.66,25.66,40.99669159486584,48.3
ET051003,Miazia 2015,7.317,43.2071,881.9,29.67,19.67,24.67,135.73037145037657,67.5
ET051003,Nehase 2014,7.317,43.2071,881.9,29.82,19.82,24.82,5.557662405090269,46.6
ET051003,Sene 2015,7.317,43.2071,881.9,30.39,20.39,25.39,7.515040391181735,51.4
ET051003,Tahesas 2015,7.317,43.2071,881.9,30.51,20.51,25.51,2.439575065292386,31.3
ET051003,Tikemet 2015,7.317,43.2071,881.9,30.15,20.15,25.15,54.02303057233516,51.3
ET051003,Tir 2015,7.317,43.2071,881.9,30.61,20.61,25.61,5.868458901682208,29.2
ET051003,Yekatit 2015,7.317,43.2071,881.9,31.15,21.15,26.15,37.928594541636755,31.2
ET051003,Ginbot 2016,7.317,43.2071,881.9,31.05,21.05,26.05,56.99917382000184,58.3
ET051003,Hamle 2015,7.317,43.2071,881.9,29.69,19.69,24.69,1.5324050151061082,50.8
ET051003,Hidar 2016,7.317,43.2071,881.9,28.5,18.5,23.5,89.04890120249536,58.9
ET051003,Megabit 2016,7.317,43.2071,881.9,32.98,22.98,27.98,45.87415827207281,44.1
ET051003,Meskerem 2016,7.317,43.2071,881.9,30.81,20.81,25.81,72.85782005107289,56.1
ET051003,Miazia 2016,7.317,43.2071,881.9,30.83,20.83,25.83,124.1805718745245,66.7
ET051003,Nehase 2015,7.317,43.2071,881.9,30.77,20.77,25.77,6.511646903052148,46.7
ET051003,Sene 2016,7.317,43.2071,881.9,30.6,20.6,25.6,7.292326891468224,49.8
ET051003,Tahesas 2016,7.317,43.2071,881.9,30.32,20.32,25.32,2.4120535499354507,35.2
ET051003,Tikemet 2016,7.317,43.2071,881.9,28.85,18.85,23.85,142.42655057282155,69.8
ET051003,Tir 2016,7.317,43.2071,881.9,31.6,21.6,26.6,5.605660398366667,33.3
ET051003,Yekatit 2016,7.317,43.2071,881.9,33.12,23.12,28.12,8.21156170927275,33.0
ET051003,Ginbot 2017,7.317,43.2071,881.9,30.75,20.75,25.75,48.85376469400646,57.7
ET051003,Hamle 2016,7.317,43.2071,881.9,30.15,20.15,25.15,2.6091109477232957,52.0
ET051003,Hidar 2017,7.317,43.2071,881.9,29.79,19.79,24.79,25.90835594414068,42.9
ET051003,Megabit 2017,7.317,43.2071,881.9,32.14,22.14,27.14,47.016669876306054,44.3
ET051003,Meskerem 2017,7.317,43.2071,881.9,31.59,21.59,26.59,47.09091001399561,48.2
ET051003,Miazia 2017,7.317,43.2071,881.9,30.8,20.8,25.8,51.37394680240668,59.4
ET051003,Nehase 2016,7.317,43.2071,881.9,30.41,20.41,25.41,7.176329625308284,49.8
ET051003,Sene 2017,7.317,43.2071,881.9,30.01,20.01,25.01,7.4124763691539,52.1
ET051003,Tahesas 2017,7.317,43.2071,881.9,30.29,20.29,25.29,2.3965202141156374,26.7
ET051003,Tikemet 2017,7.317,43.2071,881.9,30.77,20.77,25.77,72.32286350949101,53.3
ET051003,Tir 2017,7.317,43.2071,881.9,30.71,20.71,25.71,5.984074895003186,26.6
ET051003,Yekatit 2017,7.317,43.2071,881.9,32.0,22.0,27.0,19.6434212311404,30.2
ET051003,Hamle 2017,7.317,43.2071,881.9,29.47,19.47,24.47,2.0437813385622716,51.3
ET051003,Hidar 2018,7.317,43.2071,881.9,31.11,21.11,26.11,1.8546668119424736,32.6
ET051003,Meskerem 2018,7.317,43.2071,881.9,31.17,21.17,26.17,28.85161153615718,46.2
ET051003,Nehase 2017,7.317,43.2071,881.9,29.85,19.85,24.85,5.947742724520218,49.1
ET051003,Tahesas 2018,7.317,43.2071,881.9,30.87,20.87,25.87,2.3488954809912084,33.3
ET051003,Tikemet 2018,7.317,43.2071,881.9,30.79,20.79,25.79,24.4178286505413,44.6
ET051003,Tir 2018,7.317,43.2071,881.9,30.43,20.43,25.43,5.730183699474927,27.3
ET051005,Ginbot 2014,7.6106,42.9028,876.0,31.7,21.7,26.7,27.27199222798452,47.9
ET051005,Hamle 2013,7.6106,42.9028,876.0,28.86,18.86,23.86,1.1946610273946088,51.2
ET051005,Hidar 2014,7.6106,42.9028,876.0,31.34,21.34,26.34,2.0010781120243952,28.1
ET051005,Megabit 2014,7.6106,42.9028,876.0,32.77,22.77,27.77,25.540196591557763,31.6
ET051005,Meskerem 2014,7.6106,42.9028,876.0,31.5,21.5,26.5,40.06036671889169,43.9
ET051005,Miazia 2014,7.6106,42.9028,876.0,32.42,22.42,27.42,54.065783876433144,45.1
ET051005,Nehase 2013,7.6106,42.9028,876.0,30.76,20.76,25.76,6.9156430349833045,43.8
ET051005,Sene 2014,7.6106,42.9028,876.0,30.2,20.2,25.2,13.063480729954218,46.7
ET051005,Tahesas 2014,7.6106,42.9028,876.0,30.63,20.63,25.63,2.418295067476939,27.6
ET051005,Tikemet 2014,7.6106,42.9028,876.0,31.56,21.56,26.56,34.223709123050284,38.6
ET051005,Tir 2014,7.6106,42.9028,876.0,31.28,21.28,26.28,6.943314944822131,27.1
ET051005,Yekatit 2014,7.6106,42.9028,876.0,32.23,22.23,27.23,9.559837676373336,25.5
ET051005,Ginbot 2015,7.6106,42.9028,876.0,30.28,20.28,25.28,83.75024347247229,60.0
ET051005,Hamle 2014,7.6106,42.9028,876.0,29.17,19.17,24.17,1.1395508713913112,48.1
ET051005,Hidar 2015,7.6106,42.9028,876.0,30.46,20.46,25.46,4.516986369827217,35.6
ET051005,Megabit 2015,7.6106,42.9028,876.0,30.44,20.44,25.44,106.53177392027789,54.6
ET051005,Meskerem 2015,7.6106,42.9028,876.0,31.05,21.05,26.05,47.03033694758874,46.3
ET051005,Miazia 2015,7.6106,42.9028,876.0,29.51,19.51,24.51,118.7743444544306,68.5
ET051005,Nehase 2014,7.6106,42.9028,876.0,30.25,20.25,25.25,5.404783705291174,44.6
ET051005,Sene 2015,7.6106,42.9028,876.0,30.56,20.56,25.56,8.827228785827534,50.4
ET051005,Tahesas 2015,7.6106,42.9028,876.0,30.46,20.46,25.46,2.519556774223912,30.6
ET051005,Tikemet 2015,7.6106,42.9028,876.0,30.26,20.26,25.26,62.58874660096093,49.6
ET051005,Tir 2015,7.6106,42.9028,876.0,30.56,20.56,25.56,6.2079671480940135,28.7
ET051005,Yekatit 2015,7.6106,42.9028,876.0,31.16,21.16,26.16,33.49521181808572,30.5
ET051005,Ginbot 2016,7.6106,42.9028,876.0,31.27,21.27,26.27,61.302707224278926,57.3
ET051005,Hamle 2015,7.6106,42.9028,876.0,29.95,19.95,24.95,1.0318793761234453,49.4
ET051005,Hidar 2016,7.6106,42.9028,876.0,28.56,18.56,23.56,79.83588477326329,56.6
ET051005,Megabit 2016,7.6106,42.9028,876.0,33.1,23.1,28.1,35.63833994622644,42.9
ET051005,Meskerem 2016,7.6106,42.9028,876.0,31.22,21.22,26.22,63.33963733588588,53.7
ET051005,Miazia 2016,7.6106,42.9028,876.0,31.07,21.07,26.07,96.85348632432957,65.4
ET051005,Nehase 2015,7.6106,42.9028,876.0,31.05,21.05,26.05,5.246587202514696,45.2
ET051005,Sene 2016,7.6106,42.9028,876.0,31.06,21.06,26.06,9.742336421550936,47.5
ET051005,Tahesas 2016,7.6106,42.9028,876.0,30.4,20.4,25.4,2.51577512383044,33.4
ET051005,Tikemet 2016,7.6106,42.9028,876.0,29.11,19.11,24.11,124.78368780059752,66.8
ET051005,Tir 2016,7.6106,42.9028,876.0,31.8,21.8,26.8,5.725481684411101,31.8
ET051005,Yekatit 2016,7.6106,42.9028,876.0,33.32,23.32,28.32,6.230908518537792,31.7
ET051005,Ginbot 2017,7.6106,42.9028,876.0,31.11,21.11,26.11,54.60408796381343,55.2
ET051005,Hamle 2016,7.6106,42.9028,876.0,30.61,20.61,25.61,1.5675354596941191,49.8
ET051005,Hidar 2017,7.6106,42.9028,876.0,29.51,19.51,24.51,21.20404982731771,42.0
ET051005,Megabit 2017,7.6106,42.9028,876.0,32.33,22.33,27.33,37.38284683593244,43.0
ET051005,Meskerem 2017,7.6106,42.9028,876.0,31.86,21.86,26.86,53.03843612858692,46.9
ET051005,Miazia 2017,7.6106,42.9028,876.0,31.18,21.18,26.18,48.84187317566637,56.2
ET051005,Nehase 2016,7.6106,42.9028,876.0,30.79,20.79,25.79,6.840864260342782,48.1
ET051005,Sene 2017,7.6106,42.9028,876.0,30.46,20.46,25.46,8.988688604911076,49.5
ET051005,Tahesas 2017,7.6106,42.9028,876.0,30.1,20.1,25.1,2.4203492752828346,25.7
ET051005,Tikemet 2017,7.6106,42.9028,876.0,30.59,20.59,25.59,76.081478000586,53.5
ET051005,Tir 2017,7.6106,42.9028,876.0,30.61,20.61,25.61,6.023336805631991,25.4
ET051005,Yekatit 2017,7.6106,42.9028,876.0,31.95,21.95,26.95,14.010840284374964,29.0
ET051005,Hamle 2017,7.6106,42.9028,876.0,29.68,19.68,24.68,1.155556712500835,50.1
ET051005,Hidar 2018,7.6106,42.9028,876.0,31.19,21.19,26.19,1.8130477673989809,30.8
ET051005,Meskerem 2018,7.6106,42.9028,876.0,31.48,21.48,26.48,36.95265405118458,44.6
ET051005,Nehase 2017,7.6106,42.9028,876.0,30.15,20.15,25.15,6.2550442909727995,47.8
ET051005,Tahesas 2018,7.6106,42.9028,876.0,30.91,20.91,25.91,2.553309097023173,32.0
ET051005,Tikemet 2018,7.6106,42.9028,876.0,30.75,20.75,25.75,33.17844870456498,43.7
ET051005,Tir 2018,7.6106,42.9028,876.0,30.42,20.42,25.42,5.905813751635828,26.3
ET051006,Ginbot 2014,7.1168,42.6931,811.7,32.37,22.37,27.37,28.84795710925499,47.9
ET051006,Hamle 2013,7.1168,42.6931,811.7,29.69,19.69,24.69,1.2431725567936347,49.6
ET051006,Hidar 2014,7.1168,42.6931,811.7,31.9,21.9,26.9,3.2145232964440975,32.1
ET051006,Megabit 2014,7.1168,42.6931,811.7,33.22,23.22,28.22,26.6731046624484,32.8
ET051006,Meskerem 2014,7.1168,42.6931,811.7,32.2,22.2,27.2,31.484447604646697,43.9
ET051006,Miazia 2014,7.1168,42.6931,811.7,33.01,23.01,28.01,60.088154776905725,46.2
ET051006,Nehase 2013,7.1168,42.6931,811.7,31.45,21.45,26.45,5.800949317006287,43.1
ET051006,Sene 2014,7.1168,42.6931,811.7,30.96,20.96,25.96,3.7587622918804304,45.9
ET051006,Tahesas 2014,7.1168,42.6931,811.7,31.38,21.38,26.38,2.383282505861625,29.1
ET051006,Tikemet 2014,7.1168,42.6931,811.7,32.21,22.21,27.21,27.56255808324858,41.4
ET051006,Tir 2014,7.1168,42.6931,811.7,31.91,21.91,26.91,6.059528291060628,27.5
ET051006,Yekatit 2014,7.1168,42.6931,811.7,32.75,22.75,27.75,9.138538694601454,25.8
ET051006,Ginbot 2015,7.1168,42.6931,811.7,31.28,21.28,26.28,81.0878195485761,56.5
ET051006,Hamle 2014,7.1168,42.6931,811.7,29.89,19.89,24.89,1.3030909736035603,47.0
ET051006,Hidar 2015,7.1168,42.6931,811.7,30.96,20.96,25.96,4.342708417479344,38.1
ET051006,Megabit 2015,7.1168,42.6931,811.7,30.9,20.9,25.9,107.75050730246735,54.9
ET051006,Meskerem 2015,7.1168,42.6931,811.7,31.61,21.61,26.61,34.51149711081509,45.6
ET051006,Miazia 2015,7.1168,42.6931,811.7,30.34,20.34,25.34,119.01648668514784,66.1
ET051006,Nehase 2014,7.1168,42.6931,811.7,30.93,20.93,25.93,4.269766513103714,43.7
ET051006,Sene 2015,7.1168,42.6931,811.7,31.33,21.33,26.33,3.398690148982035,48.4
ET051006,Tahesas 2015,7.1168,42.6931,811.7,31.04,21.04,26.04,2.439537639002646,30.7
ET051006,Tikemet 2015,7.1168,42.6931,811.7,30.87,20.87,25.87,47.39658551334785,50.2
ET051006,Tir 2015,7.1168,42.6931,811.7,31.11,21.11,26.11,5.372070720338602,28.3
ET051006,Yekatit 2015,7.1168,42.6931,811.7,31.64,21.64,26.64,34.23050140521494,30.8
ET051006,Ginbot 2016,7.1168,42.6931,811.7,31.79,21.79,26.79,61.90297717585176,56.4
ET051006,Hamle 2015,7.1168,42.6931,811.7,30.68,20.68,25.68,1.1562585927374351,47.6
ET051006,Hidar 2016,7.1168,42.6931,811.7,28.81,18.81,23.81,88.7671656407885,61.1
ET051006,Megabit 2016,7.1168,42.6931,811.7,33.3,23.3,28.3,47.264666581161194,44.7
ET051006,Meskerem 2016,7.1168,42.6931,811.7,31.79,21.79,26.79,76.87023444250433,52.9
ET051006,Miazia 2016,7.1168,42.6931,811.7,31.45,21.45,26.45,135.0929232670891,65.7
ET051006,Nehase 2015,7.1168,42.6931,811.7,31.77,21.77,26.77,6.2366316764585426,43.6
ET051006,Sene 2016,7.1168,42.6931,811.7,31.58,21.58,26.58,3.976711734004102,46.8
ET051006,Tahesas 2016,7.1168,42.6931,811.7,30.68,20.68,25.68,2.4520858483380437,36.6
ET051006,Tikemet 2016,7.1168,42.6931,811.7,29.42,19.42,24.42,148.296237609207,69.0
ET051006,Tir 2016,7.1168,42.6931,811.7,32.05,22.05,27.05,5.179621357404805,33.7
ET051006,Yekatit 2016,7.1168,42.6931,811.7,33.45,23.45,28.45,5.752737907338139,33.9
ET051006,Ginbot 2017,7.1168,42.6931,811.7,31.56,21.56,26.56,43.612968560144104,55.3
ET051006,Hamle 2016,7.1168,42.6931,811.7,31.13,21.13,26.13,1.7446185274607575,48.8
ET051006,Hidar 2017,7.1168,42.6931,811.7,30.1,20.1,25.1,20.486760121007116,44.5
ET051006,Megabit 2017,7.1168,42.6931,811.7,32.33,22.33,27.33,44.67034586213518,46.6
ET051006,Meskerem 2017,7.1168,42.6931,811.7,32.44,22.44,27.44,40.48921625984063,46.0
ET051006,Miazia 2017,7.1168,42.6931,811.7,31.22,21.22,26.22,40.417972965269776,59.8
ET051006,Nehase 2016,7.1168,42.6931,811.7,31.31,21.31,26.31,5.288249794861871,47.1
ET051006,Sene 2017,7.1168,42.6931,811.7,31.02,21.02,26.02,3.9289866968673497,48.7
ET051006,Tahesas 2017,7.1168,42.6931,811.7,30.73,20.73,25.73,2.390528053951703,26.4
ET051006,Tikemet 2017,7.1168,42.6931,811.7,31.31,21.31,26.31,63.88821526452692,53.2
ET051006,Tir 2017,7.1168,42.6931,811.7,31.18,21.18,26.18,5.360912530433198,26.2
ET051006,Yekatit 2017,7.1168,42.6931,811.7,32.33,22.33,27.33,18.19043240876791,31.4
ET051006,Hamle 2017,7.1168,42.6931,811.7,30.43,20.43,25.43,1.565279335689984,48.2
ET051006,Hidar 2018,7.1168,42.6931,811.7,31.56,21.56,26.56,1.8894238421884,33.1
ET051006,Meskerem 2018,7.1168,42.6931,811.7,32.06,22.06,27.06,25.636984604514687,44.2
ET051006,Nehase 2017,7.1168,42.6931,811.7,30.77,20.77,25.77,4.424656086583291,46.4
ET051006,Tahesas 2018,7.1168,42.6931,811.7,31.32,21.32,26.32,2.5421336371777796,33.6
ET051006,Tikemet 2018,7.1168,42.6931,811.7,31.36,21.36,26.36,26.31687334051879,44.7
ET051006,Tir 2018,7.1168,42.6931,811.7,30.88,20.88,25.88,5.361227859989289,26.9
ET051095,Ginbot 2014,7.0132,43.4577,734.5,31.64,21.64,26.64,35.003962766969366,52.3
ET051095,Hamle 2013,7.0132,43.4577,734.5,29.57,19.57,24.57,1.0485431877299236,50.1
ET051095,Hidar 2014,7.0132,43.4577,734.5,32.21,22.21,27.21,3.4736158705776483,31.9
ET051095,Megabit 2014,7.0132,43.4577,734.5,33.62,23.62,28.62,29.27661136221809,31.9
ET051095,Meskerem 2014,7.0132,43.4577,734.5,31.97,21.97,26.97,27.26423280862703,45.1
ET051095,Miazia 2014,7.0132,43.4577,734.5,33.06,23.06,28.06,60.90407704274892,46.3
ET051095,Nehase 2013,7.0132,43.4577,734.5,31.1,21.1,26.1,3.802554723587536,44.7
ET051095,Sene 2014,7.0132,43.4577,734.5,30.41,20.41,25.41,3.3661248746056116,48.7
ET051095,Tahesas 2014,7.0132,43.4577,734.5,31.69,21.69,26.69,1.7140919653801028,29.4
ET051095,Tikemet 2014,7.0132,43.4577,734.5,32.3,22.3,27.3,35.75321455317458,41.6
ET051095,Tir 2014,7.0132,43.4577,734.5,32.16,22.16,27.16,5.801176374009527,28.1
ET051095,Yekatit 2014,7.0132,43.4577,734.5,33.05,23.05,28.05,14.330646893645511,26.2
ET051095,Ginbot 2015,7.0132,43.4577,734.5,31.22,21.22,26.22,75.32138414301697,57.4
ET051095,Hamle 2014,7.0132,43.4577,734.5,29.47,19.47,24.47,1.194020942908528,49.1
ET051095,Hidar 2015,7.0132,43.4577,734.5,31.27,21.27,26.27,7.578110076175557,38.6
ET051095,Megabit 2015,7.0132,43.4577,734.5,31.27,21.27,26.27,114.72809202516234,54.4
ET051095,Meskerem 2015,7.0132,43.4577,734.5,31.4,21.4,26.4,39.75425014700941,47.4
ET051095,Miazia 2015,7.0132,43.4577,734.5,30.39,20.39,25.39,144.65954028330538,66.6
ET051095,Nehase 2014,7.0132,43.4577,734.5,30.58,20.58,25.58,4.0145231922683955,45.3
ET051095,Sene 2015,7.0132,43.4577,734.5,31.1,21.1,26.1,3.571358840190205,50.4
ET051095,Tahesas 2015,7.0132,43.4577,734.5,31.57,21.57,26.57,1.7432683490038818,30.3
ET051095,Tikemet 2015,7.0132,43.4577,734.5,30.88,20.88,25.88,62.25142432581594,51.4
ET051095,Tir 2015,7.0132,43.4577,734.5,31.64,21.64,26.64,4.404714698615711,28.2
ET051095,Yekatit 2015,7.0132,43.4577,734.5,32.06,22.06,27.06,35.093718293425326,31.0
ET051095,Ginbot 2016,7.0132,43.4577,734.5,31.43,21.43,26.43,67.73324419694679,59.2
ET051095,Hamle 2015,7.0132,43.4577,734.5,30.54,20.54,25.54,1.0676950263737337,49.3
ET051095,Hidar 2016,7.0132,43.4577,734.5,29.21,19.21,24.21,113.11587270207453,59.7
ET051095,Megabit 2016,7.0132,43.4577,734.5,33.84,23.84,28.84,53.943125578218826,43.6
ET051095,Meskerem 2016,7.0132,43.4577,734.5,31.5,21.5,26.5,80.8282890985705,55.4
ET051095,Miazia 2016,7.0132,43.4577,734.5,31.38,21.38,26.38,160.36782632270285,66.9
ET051095,Nehase 2015,7.0132,43.4577,734.5,31.63,21.63,26.63,4.875679676666921,45.4
ET051095,Sene 2016,7.0132,43.4577,734.5,31.24,21.24,26.24,3.319921387468798,49.3
ET051095,Tahesas 2016,7.0132,43.4577,734.5,31.15,21.15,26.15,1.7076910312174751,35.6
ET051095,Tikemet 2016,7.0132,43.4577,734.5,29.45,19.45,24.45,177.1579362442833,70.2
ET051095,Tir 2016,7.0132,43.4577,734.5,32.45,22.45,27.45,4.275945486970806,32.8
ET051095,Yekatit 2016,7.0132,43.4577,734.5,33.98,23.98,28.98,6.88937480517562,32.8
ET051095,Ginbot 2017,7.0132,43.4577,734.5,31.37,21.37,26.37,38.612768127245374,57.6
ET051095,Hamle 2016,7.0132,43.4577,734.5,30.89,20.89,25.89,1.7297214209209388,50.7
ET051095,Hidar 2017,7.0132,43.4577,734.5,30.77,20.77,25.77,29.23800578251213,43.9
ET051095,Megabit 2017,7.0132,43.4577,734.5,33.12,23.12,28.12,42.03938292050691,43.4
ET051095,Meskerem 2017,7.0132,43.4577,734.5,32.38,22.38,27.38,38.89373326711092,47.0
ET051095,Miazia 2017,7.0132,43.4577,734.5,31.56,21.56,26.56,57.74183169086457,58.7
ET051095,Nehase 2016,7.0132,43.4577,734.5,31.19,21.19,26.19,5.094750227366824,48.5
ET051095,Sene 2017,7.0132,43.4577,734.5,30.73,20.73,25.73,3.5246211912391945,51.4
ET051095,Tahesas 2017,7.0132,43.4577,734.5,31.29,21.29,26.29,1.723463629797307,26.9
ET051095,Tikemet 2017,7.0132,43.4577,734.5,31.72,21.72,26.72,69.75639609571375,52.4
ET051095,Tir 2017,7.0132,43.4577,734.5,31.72,21.72,26.72,4.5923008561184275,26.7
ET051095,Yekatit 2017,7.0132,43.4577,734.5,33.02,23.02,28.02,16.47022591548132,30.5
ET051095,Hamle 2017,7.0132,43.4577,734.5,30.44,20.44,25.44,1.5874604767318743,49.2
ET051095,Hidar 2018,7.0132,43.4577,734.5,32.1,22.1,27.1,2.706797314928724,32.5
ET051095,Meskerem 2018,7.0132,43.4577,734.5,31.95,21.95,26.95,28.27549972289135,45.2
ET051095,Nehase 2017,7.0132,43.4577,734.5,30.8,20.8,25.8,3.964436548512969,47.0
ET051095,Tahesas 2018,7.0132,43.4577,734.5,31.89,21.89,26.89,1.6467786772160236,33.0
ET051095,Tikemet 2018,7.0132,43.4577,734.5,31.67,21.67,26.67,36.22090884697302,44.0
