orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,Period
Oromia Region,Horo Guduru Wollega Zone,Jimma Geneti Woreda,klDeDQv2Uw4,Hidar 2015,0.0,13.0,94.0,13.684210526315791,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Horo Guduru Wollega Zone,Jimma Geneti Woreda,klDeDQv2Uw4,Megabit 2015,0.0,13.0,117.0,11.016949152542372,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Horo Guduru Wollega Zone,Jimma Geneti Woreda,klDeDQv2Uw4,Meskerem 2015,2.0,7.0,93.0,7.446808510638298,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Horo Guduru Wollega Zone,Jimma Geneti Woreda,klDeDQv2Uw4,Miazia 2015,0.0,12.0,153.0,7.792207792207792,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Horo Guduru Wollega Zone,Jimma Geneti Woreda,klDeDQv2Uw4,Nehase 2014,0.0,3.0,28.0,10.344827586206897,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Horo Guduru Wollega Zone,Jimma Geneti Woreda,klDeDQv2Uw4,Sene 2015,0.0,766.0,1909.0,40.10471204188482,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Horo Guduru Wollega Zone,Jimma Geneti Woreda,klDeDQv2Uw4,Tahesas 2015,5.0,21.0,91.0,22.82608695652174,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Horo Guduru Wollega Zone,Jimma Geneti Woreda,klDeDQv2Uw4,Tikemet 2015,3.0,4.0,79.0,5.0,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Horo Guduru Wollega Zone,Jimma Geneti Woreda,klDeDQv2Uw4,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Horo Guduru Wollega Zone,Jimma Geneti Woreda,klDeDQv2Uw4,Yekatit 2015,0.0,10.0,67.0,14.705882352941178,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Ginbot 2015,0.0,12.0,39.0,30.0,2023-05-09,2023-06-07,2023 May
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Hamle 2014,2.0,4.0,5.0,66.66666666666666,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Hidar 2015,2.0,1.0,19.0,5.0,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Megabit 2015,4.0,7.0,22.0,30.434782608695656,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Meskerem 2015,2.0,2.0,2.0,66.66666666666666,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Miazia 2015,0.0,0.0,3.0,0.0,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Nehase 2014,0.0,2.0,6.0,28.57142857142857,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Sene 2015,3.0,98.0,371.0,26.344086021505376,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Tahesas 2015,2.0,1.0,3.0,25.0,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Tikemet 2015,1.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Tir 2015,5.0,4.0,4.0,80.0,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Horo Guduru Wollega Zone,Jimma Rare Woreda,vdmYt7y2ZSb,Yekatit 2015,3.0,2.0,2.0,66.66666666666666,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Ginbot 2015,1.0,2.0,49.0,4.0,2023-05-09,2023-06-07,2023 May
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Hamle 2014,0.0,0.0,6.0,0.0,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Hidar 2015,0.0,2.0,8.0,22.22222222222222,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Megabit 2015,1.0,1.0,7.0,12.5,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Meskerem 2015,0.0,3.0,6.0,42.857142857142854,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Miazia 2015,1.0,21.0,118.0,17.647058823529413,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Nehase 2014,1.0,5.0,30.0,16.129032258064516,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Sene 2015,81.0,96.0,360.0,26.59279778393352,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Tahesas 2015,0.0,2.0,5.0,33.33333333333333,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Tikemet 2015,0.0,2.0,10.0,18.181818181818183,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Tir 2015,0.0,2.0,8.0,22.22222222222222,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Horo Guduru Wollega Zone,Shambu Town Woreda,xE3fCKTwtYm,Yekatit 2015,0.0,1.0,5.0,16.666666666666664,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Ginbot 2015,0.0,45.0,348.0,12.893982808022924,2023-05-09,2023-06-07,2023 May
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Hamle 2014,0.0,30.0,225.0,13.274336283185844,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Hidar 2015,0.0,194.0,722.0,26.832641770401107,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Megabit 2015,0.0,19.0,403.0,4.702970297029703,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Meskerem 2015,0.0,0.0,352.0,0.0,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Miazia 2015,0.0,28.0,320.0,8.722741433021806,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Nehase 2014,41.0,27.0,309.0,8.709677419354838,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Sene 2015,0.0,212.0,983.0,21.544715447154474,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Tahesas 2015,108.0,77.0,506.0,15.187376725838265,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Tikemet 2015,58.0,39.0,377.0,10.317460317460316,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Tir 2015,65.0,36.0,362.0,9.917355371900827,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Yekatit 2015,0.0,34.0,349.0,9.714285714285714,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Ginbot 2015,5.0,696.0,1951.0,35.65573770491803,2023-05-09,2023-06-07,2023 May
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Hamle 2014,8.0,145.0,731.0,19.808743169398905,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Hidar 2015,21.0,179.0,785.0,22.7735368956743,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Megabit 2015,0.0,289.0,1110.0,26.01260126012601,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Meskerem 2015,9.0,242.0,814.0,29.69325153374233,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Miazia 2015,1.0,329.0,1148.0,28.63359442993908,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Nehase 2014,0.0,188.0,559.0,33.57142857142857,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Sene 2015,4.0,963.0,2089.0,46.07655502392344,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Tahesas 2015,12.0,464.0,1380.0,33.598841419261404,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Tikemet 2015,1.0,214.0,1021.0,20.939334637964773,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Tir 2015,3.0,744.0,1543.0,48.18652849740933,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Yekatit 2015,6.0,426.0,1479.0,28.783783783783782,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Ginbot 2015,1.0,1177.0,3250.0,36.20424484773916,2023-05-09,2023-06-07,2023 May
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Hamle 2014,3.0,130.0,578.0,22.452504317789295,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Hidar 2015,0.0,594.0,2155.0,27.55102040816326,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Megabit 2015,0.0,595.0,1639.0,36.28048780487805,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Meskerem 2015,1.0,239.0,955.0,25.0,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Miazia 2015,0.0,831.0,2357.0,35.24173027989822,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Nehase 2014,5.0,143.0,663.0,21.536144578313255,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Sene 2015,0.0,2019.0,4199.0,48.07142857142857,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Tahesas 2015,1.0,1319.0,2411.0,54.6849087893864,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Tikemet 2015,1.0,280.0,1021.0,27.3972602739726,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Tir 2015,1.0,2398.0,4144.0,57.85283474065138,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Yekatit 2015,225.0,1306.0,2730.0,47.821310875137314,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Ginbot 2015,4.0,195.0,296.0,65.65656565656566,2023-05-09,2023-06-07,2023 May
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Hamle 2014,8.0,45.0,88.0,50.56179775280899,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Hidar 2015,3.0,21.0,103.0,20.192307692307693,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Megabit 2015,0.0,82.0,314.0,26.031746031746035,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Meskerem 2015,0.0,108.0,259.0,41.53846153846154,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Miazia 2015,2.0,66.0,123.0,53.2258064516129,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Nehase 2014,1.0,48.0,268.0,17.843866171003718,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Sene 2015,1.0,193.0,474.0,40.63157894736842,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Tahesas 2015,1.0,101.0,263.0,38.25757575757576,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Tikemet 2015,1.0,90.0,231.0,38.793103448275865,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Tir 2015,0.0,188.0,452.0,41.501103752759384,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Yekatit 2015,0.0,99.0,212.0,46.478873239436616,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Ginbot 2015,1.0,464.0,835.0,55.50239234449761,2023-05-09,2023-06-07,2023 May
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Hamle 2014,0.0,69.0,290.0,23.711340206185564,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Hidar 2015,0.0,68.0,314.0,21.58730158730159,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Megabit 2015,2.0,429.0,876.0,48.91676168757127,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Meskerem 2015,4.0,103.0,414.0,24.819277108433734,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Miazia 2015,0.0,239.0,688.0,34.68795355587808,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Nehase 2014,0.0,59.0,258.0,22.779922779922774,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Sene 2015,0.0,500.0,1049.0,47.61904761904761,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Tahesas 2015,0.0,812.0,1529.0,53.071895424836605,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Tikemet 2015,0.0,68.0,389.0,17.435897435897434,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Tir 2015,1.0,1166.0,2230.0,52.2635589421784,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Yekatit 2015,2.0,611.0,1409.0,43.333333333333336,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Ginbot 2015,0.0,760.0,1371.0,55.39358600583091,2023-05-09,2023-06-07,2023 May
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Hamle 2014,1.0,423.0,1163.0,36.340206185567006,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Hidar 2015,0.0,480.0,1810.0,26.50469353948095,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Megabit 2015,0.0,532.0,1367.0,38.88888888888889,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Meskerem 2015,19.0,385.0,1049.0,36.666666666666664,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Miazia 2015,0.0,478.0,1286.0,37.14063714063714,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Nehase 2014,0.0,353.0,884.0,39.88700564971752,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Sene 2015,0.0,1037.0,2093.0,49.52244508118434,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Tahesas 2015,0.0,718.0,1949.0,36.82051282051282,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Tikemet 2015,0.0,358.0,844.0,42.36686390532544,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Tir 2015,1.0,1365.0,1625.0,83.94833948339483,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Yekatit 2015,0.0,644.0,1520.0,42.3405654174885,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Ginbot 2015,0.0,2589.0,3926.0,65.92818945760122,2023-05-09,2023-06-07,2023 May
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Hamle 2014,114.0,2037.0,3843.0,52.99167533818938,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Hidar 2015,1.0,3185.0,6151.0,51.77178153446034,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Megabit 2015,1.0,2007.0,4248.0,47.23464344551659,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Meskerem 2015,0.0,3241.0,5422.0,59.76396828323806,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Miazia 2015,0.0,2569.0,3834.0,66.98826597131682,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Nehase 2014,0.0,2762.0,5165.0,53.46496322106078,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Sene 2015,0.0,3296.0,4674.0,70.50267379679144,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Tahesas 2015,0.0,2423.0,4091.0,59.21309872922777,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Tikemet 2015,0.0,3133.0,4999.0,62.66,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Tir 2015,0.0,3340.0,5187.0,64.37933693138011,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Yekatit 2015,0.0,2181.0,4142.0,52.643012309920344,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Ginbot 2015,0.0,618.0,796.0,77.54077791718946,2023-05-09,2023-06-07,2023 May
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Hamle 2014,2.0,258.0,456.0,56.45514223194749,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Hidar 2015,0.0,398.0,880.0,45.17593643586833,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Megabit 2015,0.0,162.0,379.0,42.63157894736842,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Meskerem 2015,0.0,160.0,325.0,49.079754601226995,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Miazia 2015,0.0,169.0,476.0,35.42976939203354,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Nehase 2014,2.0,181.0,290.0,62.19931271477663,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Sene 2015,22.0,442.0,687.0,64.24418604651163,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Tahesas 2015,0.0,303.0,571.0,52.972027972027966,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Tikemet 2015,0.0,192.0,344.0,55.65217391304348,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Tir 2015,0.0,305.0,567.0,53.69718309859155,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Yekatit 2015,0.0,207.0,448.0,46.10244988864143,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Ginbot 2015,0.0,281.0,957.0,29.331941544885176,2023-05-09,2023-06-07,2023 May
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Hamle 2014,0.0,50.0,225.0,22.123893805309734,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Hidar 2015,0.0,134.0,848.0,15.78327444051826,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Megabit 2015,0.0,430.0,1179.0,36.440677966101696,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Meskerem 2015,0.0,78.0,296.0,26.262626262626267,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Miazia 2015,0.0,247.0,953.0,25.89098532494759,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Nehase 2014,0.0,72.0,310.0,23.15112540192926,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Sene 2015,0.0,595.0,1280.0,46.44808743169399,2023-06-08,2023-07-07,2023 Jun
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Tahesas 2015,0.0,644.0,1309.0,49.16030534351145,2022-12-10,2023-01-08,2022 Dec
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Tikemet 2015,0.0,74.0,361.0,20.441988950276244,2022-10-11,2022-11-09,2022 Oct
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Tir 2015,0.0,1900.0,2958.0,64.21088205474823,2023-01-09,2023-02-07,2023 Jan
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Yekatit 2015,0.0,550.0,1808.0,30.403537866224433,2023-02-08,2023-03-09,2023 Feb
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Ginbot 2015,0.0,170.0,403.0,42.07920792079208,2023-05-09,2023-06-07,2023 May
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Hamle 2014,1.0,242.0,510.0,47.35812133072407,2022-07-08,2022-08-06,2022 Jul
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Hidar 2015,1.0,289.0,663.0,43.52409638554217,2022-11-10,2022-12-09,2022 Nov
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Megabit 2015,0.0,174.0,277.0,62.589928057553955,2023-03-10,2023-04-08,2023 Mar
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Meskerem 2015,4.0,130.0,361.0,35.91160220994475,2022-09-11,2022-10-10,2022 Sept
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Miazia 2015,0.0,111.0,294.0,37.6271186440678,2023-04-09,2023-05-08,2023 Apr
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Nehase 2014,3.0,208.0,425.0,48.82629107981221,2022-08-07,2022-09-05,2022 Aug
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Sene 2015,1.0,178.0,400.0,44.38902743142145,2023-06-08,2023-07-07,2023 Jun
