orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,Period
Oromia Region,West Shewa Zone Health Office,Toke Kutaye Woreda,YUuIdcmUuqY,Hamle 2013,1.0,8.0,67.0,11.76470588235294,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Shewa Zone Health Office,Toke Kutaye Woreda,YUuIdcmUuqY,Hidar 2014,0.0,20.0,128.0,15.503875968992247,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Shewa Zone Health Office,Toke Kutaye Woreda,YUuIdcmUuqY,Megabit 2014,1.0,11.0,126.0,8.661417322834646,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Shewa Zone Health Office,Toke Kutaye Woreda,YUuIdcmUuqY,Meskerem 2014,1.0,9.0,112.0,7.964601769911504,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Shewa Zone Health Office,Toke Kutaye Woreda,YUuIdcmUuqY,Miazia 2014,0.0,8.0,134.0,5.9259259259259265,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Shewa Zone Health Office,Toke Kutaye Woreda,YUuIdcmUuqY,Nehase 2013,0.0,4.0,63.0,6.25,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Shewa Zone Health Office,Toke Kutaye Woreda,YUuIdcmUuqY,Sene 2014,0.0,27.0,142.0,18.88111888111888,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Shewa Zone Health Office,Toke Kutaye Woreda,YUuIdcmUuqY,Tahesas 2014,0.0,10.0,155.0,6.41025641025641,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Shewa Zone Health Office,Toke Kutaye Woreda,YUuIdcmUuqY,Tikemet 2014,0.0,7.0,110.0,6.306306306306306,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Shewa Zone Health Office,Toke Kutaye Woreda,YUuIdcmUuqY,Tir 2014,1.0,10.0,128.0,7.751937984496124,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Shewa Zone Health Office,Toke Kutaye Woreda,YUuIdcmUuqY,Yekatit 2014,0.0,4.0,101.0,3.92156862745098,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Ginbot 2014,0.0,1.0,57.0,1.7241379310344829,2022-05-09,2022-06-07,2022 May
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Hamle 2013,1.0,1.0,10.0,9.090909090909092,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Hidar 2014,1.0,20.0,87.0,22.727272727272727,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Megabit 2014,0.0,1.0,49.0,2.0,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Meskerem 2014,0.0,2.0,61.0,3.225806451612903,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Miazia 2014,0.0,1.0,39.0,2.5,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Nehase 2013,0.0,0.0,20.0,0.0,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Sene 2014,0.0,1.0,45.0,2.1739130434782608,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Tahesas 2014,0.0,7.0,101.0,6.862745098039216,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Tikemet 2014,0.0,3.0,65.0,4.545454545454546,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Tir 2014,0.0,2.0,33.0,5.88235294117647,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Shewa Zone Health Office,Walmara Woreda,MLaHLG3DODk,Yekatit 2014,0.0,6.0,40.0,14.634146341463412,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Ginbot 2014,0.0,781.0,1426.0,54.73020322354591,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Hamle 2013,46.0,191.0,431.0,44.21296296296296,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Hidar 2014,131.0,626.0,1445.0,43.291839557399726,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Megabit 2014,0.0,279.0,965.0,28.88198757763975,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Meskerem 2014,0.0,447.0,897.0,49.77728285077951,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Miazia 2014,0.0,523.0,1007.0,51.88492063492064,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Nehase 2013,0.0,616.0,1508.0,40.82173624917163,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Sene 2014,0.0,1275.0,2551.0,49.960815047021946,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Tahesas 2014,0.0,234.0,545.0,42.857142857142854,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Tikemet 2014,0.0,280.0,483.0,57.85123966942148,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Tir 2014,0.0,184.0,651.0,28.22085889570552,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Wollega Zone,Ayira Woreda,Rore0zw6Ual,Yekatit 2014,0.0,411.0,1046.0,39.25501432664756,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Ginbot 2014,0.0,1213.0,2222.0,54.565901934322994,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Hamle 2013,0.0,979.0,1651.0,59.261501210653755,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Hidar 2014,0.0,1017.0,2409.0,42.19917012448133,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Megabit 2014,0.0,1045.0,2902.0,35.99724423010679,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Meskerem 2014,108.0,1015.0,2002.0,50.67398901647528,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Miazia 2014,54.0,1235.0,3412.0,36.185174333431,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Nehase 2013,0.0,931.0,2183.0,42.62820512820512,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Sene 2014,0.0,1729.0,3430.0,50.39347129116876,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Tahesas 2014,0.0,707.0,1722.0,41.033081834010446,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Tikemet 2014,0.0,1461.0,2762.0,52.877307274701415,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Tir 2014,0.0,574.0,1649.0,34.78787878787879,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Wollega Zone,Babo Gembel Woreda,acRlhzVA8oR,Yekatit 2014,0.0,479.0,1594.0,30.031347962382444,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Ginbot 2014,0.0,409.0,1451.0,28.168044077134983,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Hamle 2013,230.0,551.0,1023.0,53.80859375,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Hidar 2014,357.0,2298.0,3516.0,65.33977822007392,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Megabit 2014,66.0,288.0,1311.0,21.951219512195124,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Meskerem 2014,0.0,1065.0,1812.0,58.742415885273026,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Miazia 2014,72.0,294.0,833.0,35.25179856115108,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Nehase 2013,89.0,739.0,1224.0,60.3265306122449,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Sene 2014,0.0,934.0,2019.0,46.23762376237624,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Tahesas 2014,341.0,1788.0,2807.0,63.67521367521367,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Tikemet 2014,653.0,3383.0,5387.0,62.787676317743134,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Tir 2014,168.0,729.0,1931.0,37.732919254658384,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Wollega Zone,Begi Woreda,xz21rZPk4C6,Yekatit 2014,0.0,260.0,450.0,57.64966740576497,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Ginbot 2014,0.0,494.0,847.0,58.25471698113207,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Hamle 2013,0.0,502.0,1215.0,41.28289473684211,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Hidar 2014,0.0,625.0,1336.0,46.74644727000748,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Megabit 2014,0.0,498.0,777.0,64.01028277634961,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Meskerem 2014,0.0,1282.0,2521.0,50.832672482157015,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Miazia 2014,0.0,440.0,800.0,54.931335830212234,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Nehase 2013,0.0,688.0,1125.0,61.101243339254,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Sene 2014,0.0,2632.0,4044.0,65.06798516687267,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Tahesas 2014,0.0,474.0,974.0,48.61538461538461,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Tikemet 2014,0.0,1026.0,1507.0,68.0371352785146,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Tir 2014,0.0,484.0,862.0,56.083429895712634,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Wollega Zone,Boji Choqorsa Woreda,LganfMs9DP8,Yekatit 2014,0.0,731.0,1017.0,71.8074656188605,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Ginbot 2014,0.0,73.0,178.0,40.78212290502793,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Hamle 2013,2.0,75.0,252.0,29.64426877470356,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Hidar 2014,0.0,171.0,375.0,45.47872340425532,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Megabit 2014,0.0,99.0,378.0,26.121372031662272,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Meskerem 2014,7.0,245.0,499.0,49.0,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Miazia 2014,0.0,81.0,219.0,36.81818181818181,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Nehase 2013,15.0,126.0,385.0,32.64248704663213,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Sene 2014,0.0,865.0,1349.0,64.07407407407408,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Tahesas 2014,1.0,141.0,301.0,46.688741721854306,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Tikemet 2014,0.0,187.0,421.0,44.312796208530806,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Tir 2014,0.0,146.0,310.0,46.94533762057878,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Wollega Zone,Boji Dirmeji Woreda,Vu0eCVJBxpP,Yekatit 2014,1.0,92.0,274.0,33.45454545454545,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Ginbot 2014,0.0,389.0,945.0,41.12050739957717,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Hamle 2013,0.0,399.0,632.0,63.03317535545023,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Hidar 2014,0.0,561.0,1321.0,42.4357034795764,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Megabit 2014,1.0,312.0,687.0,45.34883720930232,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Meskerem 2014,0.0,336.0,572.0,58.63874345549738,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Miazia 2014,0.0,263.0,524.0,50.095238095238095,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Nehase 2013,0.0,209.0,395.0,52.77777777777778,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Sene 2014,0.0,1997.0,3200.0,62.38675413933146,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Tahesas 2014,0.0,542.0,998.0,54.25425425425425,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Tikemet 2014,0.0,466.0,765.0,60.835509138381205,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Tir 2014,0.0,522.0,870.0,59.931113662456944,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Wollega Zone,Ganji Woreda,tNxAFfIjPS4,Yekatit 2014,0.0,699.0,820.0,85.1400730816078,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Ginbot 2014,56.0,414.0,841.0,49.16864608076009,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Hamle 2013,0.0,132.0,336.0,39.16913946587537,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Hidar 2014,1.0,496.0,722.0,68.6030428769018,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Megabit 2014,0.0,244.0,622.0,39.1653290529695,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Meskerem 2014,6.0,383.0,787.0,48.60406091370558,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Miazia 2014,2.0,320.0,698.0,45.77968526466381,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Nehase 2013,1.0,525.0,1022.0,51.31964809384164,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Sene 2014,44.0,1899.0,3678.0,51.617287306333246,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Tahesas 2014,6.0,287.0,493.0,58.097165991902834,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Tikemet 2014,4.0,362.0,722.0,50.06915629322268,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Tir 2014,1.0,210.0,428.0,48.95104895104895,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Wollega Zone,Gimbi Rural Woreda,wo4jrnXtqja,Yekatit 2014,3.0,211.0,350.0,60.11396011396012,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Ginbot 2014,0.0,168.0,532.0,31.51969981238274,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Hamle 2013,0.0,42.0,170.0,24.561403508771928,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Hidar 2014,3.0,123.0,380.0,32.28346456692913,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Megabit 2014,0.0,55.0,285.0,19.230769230769234,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Meskerem 2014,0.0,103.0,381.0,26.96335078534031,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Miazia 2014,0.0,55.0,269.0,20.37037037037037,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Nehase 2013,0.0,48.0,143.0,33.33333333333333,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Sene 2014,0.0,378.0,1110.0,34.02340234023402,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Tahesas 2014,1.0,82.0,282.0,28.975265017667844,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Tikemet 2014,0.0,127.0,426.0,29.7423887587822,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Tir 2014,0.0,51.0,285.0,17.832167832167833,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Wollega Zone,Gimbi Town Woreda,y27t1rVgDgR,Yekatit 2014,0.0,60.0,309.0,19.35483870967742,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Ginbot 2014,95.0,698.0,1373.0,50.80058224163027,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Hamle 2013,0.0,734.0,1588.0,46.19257394587791,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Hidar 2014,0.0,902.0,1828.0,49.316566429743034,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Megabit 2014,0.0,866.0,1952.0,44.34203789042498,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Meskerem 2014,0.0,984.0,1609.0,61.118012422360245,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Miazia 2014,0.0,670.0,1498.0,44.69646430953969,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Nehase 2013,0.0,501.0,1140.0,43.90885188431201,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Sene 2014,57.0,1114.0,2316.0,48.079413034095815,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Tahesas 2014,0.0,482.0,978.0,49.23391215526047,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Tikemet 2014,0.0,669.0,1398.0,47.81987133666905,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Tir 2014,0.0,602.0,1259.0,47.77777777777778,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Wollega Zone,Guliso Woreda,RmJfFuZHV5i,Yekatit 2014,0.0,853.0,1754.0,48.60398860398861,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Ginbot 2014,0.0,176.0,411.0,42.71844660194174,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Hamle 2013,0.0,186.0,347.0,53.44827586206896,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Hidar 2014,0.0,95.0,215.0,43.98148148148148,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Megabit 2014,0.0,166.0,604.0,27.43801652892562,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Meskerem 2014,0.0,352.0,601.0,58.4717607973422,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Miazia 2014,38.0,93.0,207.0,44.71153846153847,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Nehase 2013,0.0,221.0,584.0,37.77777777777778,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Sene 2014,1.0,1176.0,1694.0,69.38053097345133,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Tahesas 2014,0.0,36.0,88.0,40.44943820224719,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Tikemet 2014,0.0,51.0,154.0,32.903225806451616,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Tir 2014,0.0,198.0,499.0,39.6,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Wollega Zone,Haru Woreda,XQM5FlB5x3m,Yekatit 2014,0.0,161.0,385.0,41.70984455958549,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Ginbot 2014,0.0,669.0,1323.0,50.52870090634441,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Hamle 2013,0.0,206.0,582.0,35.33447684391081,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Hidar 2014,0.0,242.0,398.0,60.6516290726817,2021-11-10,2021-12-09,2021 Nov
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Megabit 2014,0.0,188.0,488.0,38.445807770961146,2022-03-10,2022-04-08,2022 Mar
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Meskerem 2014,0.0,365.0,729.0,50.0,2021-09-11,2021-10-10,2021 Sept
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Miazia 2014,0.0,285.0,771.0,36.917098445595855,2022-04-09,2022-05-08,2022 Apr
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Nehase 2013,0.0,120.0,395.0,30.303030303030305,2021-08-07,2021-09-05,2021 Aug
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Sene 2014,0.0,684.0,986.0,69.30091185410335,2022-06-08,2022-07-07,2022 Jun
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Tahesas 2014,87.0,136.0,318.0,42.63322884012539,2021-12-10,2022-01-08,2021 Dec
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Tikemet 2014,0.0,344.0,737.0,46.612466124661246,2021-10-11,2021-11-09,2021 Oct
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Tir 2014,0.0,302.0,546.0,55.21023765996343,2022-01-09,2022-02-07,2022 Jan
Oromia Region,West Wollega Zone,Homa Woreda,QEz35PGdRcP,Yekatit 2014,0.0,226.0,726.0,31.08665749656121,2022-02-08,2022-03-09,2022 Feb
Oromia Region,West Wollega Zone,Jarso Woreda,tWkKn1DlD3P,Ginbot 2014,99.0,452.0,912.0,49.50711938663746,2022-05-09,2022-06-07,2022 May
Oromia Region,West Wollega Zone,Jarso Woreda,tWkKn1DlD3P,Hamle 2013,0.0,260.0,393.0,65.98984771573603,2021-07-08,2021-08-06,2021 Jul
Oromia Region,West Wollega Zone,Jarso Woreda,tWkKn1DlD3P,Hidar 2014,0.0,613.0,1106.0,55.37488708220416,2021-11-10,2021-12-09,2021 Nov
