orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,Period
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Meskerem 2017,0.0,434.0,8508.0,5.10048184275473,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Miazia 2017,0.0,329.0,2310.0,14.236261358719169,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Nehase 2016,0.0,434.0,1968.0,22.041645505332657,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Sene 2017,0.0,473.0,2043.0,23.140900195694716,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Tahesas 2017,0.0,1917.0,4605.0,41.619626574033866,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Tikemet 2017,0.0,2221.0,7072.0,31.401102785239644,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Tir 2017,0.0,1055.0,2896.0,36.41698308595098,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Horo Guduru Wollega Zone,Sulula Fincha Woreda,kfjxuWPWw5l,Yekatit 2017,0.0,763.0,2413.0,31.6072908036454,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Ginbot 2017,0.0,1009.0,3222.0,31.306236425690347,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Hamle 2016,3.0,2142.0,4650.0,46.0546119114169,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Hidar 2017,17.0,1625.0,4387.0,37.03281677301731,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Megabit 2017,28.0,646.0,2118.0,30.48607833883907,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Meskerem 2017,0.0,1858.0,8532.0,21.77428805812727,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Miazia 2017,0.0,431.0,1793.0,24.02452619843924,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Nehase 2016,1.0,1827.0,4354.0,41.95177956371986,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Sene 2017,12.0,1594.0,3820.0,41.71682805548286,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Tahesas 2017,0.0,1647.0,3983.0,41.34036144578313,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Tikemet 2017,0.0,1688.0,3759.0,44.8936170212766,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Tir 2017,0.0,1045.0,2920.0,35.77541937692571,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Ilu Aba Bora Zone,Ale Woreda,T6ootY51BEK,Yekatit 2017,12.0,762.0,4543.0,16.7693661971831,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Ginbot 2017,0.0,674.0,2307.0,29.20277296360485,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Hamle 2016,0.0,3639.0,7021.0,51.822842495015664,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Hidar 2017,32.0,1899.0,5369.0,35.36312849162011,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Megabit 2017,0.0,776.0,2796.0,27.744011440829457,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Meskerem 2017,1.0,2733.0,6151.0,44.42457737321197,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Miazia 2017,1.0,643.0,2422.0,26.537350392075936,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Nehase 2016,0.0,3243.0,6389.0,50.751173708920184,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Sene 2017,22.0,897.0,2564.0,34.97076023391813,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Tahesas 2017,8.0,2457.0,7962.0,30.855205324626393,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Tikemet 2017,0.0,1766.0,5037.0,35.05359269551409,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Tir 2017,7.0,1859.0,6143.0,30.257161458333332,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Ilu Aba Bora Zone,Alge Sachi Woreda,dA9Zhs7b3mN,Yekatit 2017,0.0,1113.0,3929.0,28.320610687022903,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Ginbot 2017,0.0,341.0,717.0,47.49303621169916,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Hamle 2016,1.0,720.0,1350.0,53.293856402664694,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Hidar 2017,1.0,816.0,1363.0,59.82404692082112,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Megabit 2017,0.0,413.0,1036.0,39.82642237222758,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Meskerem 2017,0.0,979.0,1676.0,58.37805605247466,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Miazia 2017,0.0,444.0,787.0,56.34517766497462,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Nehase 2016,0.0,556.0,1140.0,48.729184925503944,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Sene 2017,0.0,485.0,924.0,52.43243243243243,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Tahesas 2017,2.0,649.0,1117.0,58.05008944543828,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Tikemet 2017,2.0,944.0,1572.0,60.0127145581691,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Tir 2017,0.0,518.0,1007.0,51.388888888888886,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Ilu Aba Bora Zone,Becho Woreda,ZQrbElnWYf4,Yekatit 2017,0.0,368.0,852.0,43.14185228604923,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Ginbot 2017,0.0,795.0,1780.0,44.6378439079169,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Hamle 2016,0.0,1273.0,2231.0,57.03405017921147,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Hidar 2017,0.0,1209.0,2257.0,53.54295837023915,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Megabit 2017,0.0,685.0,1473.0,46.47218453188602,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Meskerem 2017,5.0,1326.0,2809.0,47.188612099644125,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Miazia 2017,0.0,644.0,1343.0,47.91666666666667,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Nehase 2016,2.0,1305.0,2616.0,49.86625907527704,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Sene 2017,0.0,703.0,1598.0,43.964978111319574,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Tahesas 2017,0.0,2068.0,4608.0,44.868735083532215,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Tikemet 2017,0.0,1288.0,2790.0,46.148333930490864,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Tir 2017,0.0,1662.0,3611.0,46.013289036544855,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Ilu Aba Bora Zone,Bilo Nopha Woreda,rsBBSbtZziV,Yekatit 2017,5.0,1019.0,2487.0,40.956591639871384,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Ginbot 2017,76.0,966.0,2496.0,38.68642370845014,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Hamle 2016,0.0,3182.0,7344.0,43.32198774676651,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Hidar 2017,0.0,927.0,2962.0,31.285858926763417,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Megabit 2017,0.0,567.0,2762.0,20.52117263843648,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Meskerem 2017,0.0,1797.0,4925.0,36.47990255785628,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Miazia 2017,3.0,492.0,1951.0,25.20491803278688,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Nehase 2016,2.0,1978.0,4529.0,43.6644591611479,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Sene 2017,0.0,1680.0,3353.0,50.089445438282645,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Tahesas 2017,0.0,1018.0,3176.0,32.04280768020145,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Tikemet 2017,0.0,1220.0,5099.0,23.92156862745098,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Tir 2017,1.0,824.0,2566.0,32.0997273081418,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Ilu Aba Bora Zone,Bure Woreda,YTQUU6rIDNW,Yekatit 2017,0.0,645.0,2671.0,24.139221556886227,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Ginbot 2017,1.0,2512.0,5440.0,46.16798382650248,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Hamle 2016,0.0,21725.0,35054.0,61.97404079303951,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Hidar 2017,0.0,5055.0,11008.0,45.9169770188028,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Megabit 2017,0.0,2082.0,4723.0,44.072819644369176,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Meskerem 2017,0.0,9509.0,15773.0,60.28274375554711,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Miazia 2017,1.0,2488.0,5765.0,43.149497051682275,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Nehase 2016,0.0,13217.0,20714.0,63.80400675838765,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Sene 2017,0.0,3509.0,7112.0,49.3322086320821,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Tahesas 2017,25.0,8878.0,16690.0,53.190342100533215,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Tikemet 2017,0.0,7445.0,15772.0,47.20091295251379,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Tir 2017,0.0,4439.0,9180.0,48.34985295719421,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Ilu Aba Bora Zone,Darimu Woreda,LR996LdsBLp,Yekatit 2017,13.0,3390.0,7883.0,42.99847792998478,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Ginbot 2017,0.0,757.0,1674.0,45.19402985074627,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Hamle 2016,0.0,826.0,1733.0,47.63552479815456,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Hidar 2017,0.0,336.0,712.0,47.12482468443198,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Megabit 2017,0.0,320.0,996.0,32.0962888665998,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Meskerem 2017,0.0,439.0,1458.0,30.089102124742972,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Miazia 2017,0.0,565.0,906.0,62.29327453142227,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Nehase 2016,0.0,649.0,1243.0,52.170418006430864,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Sene 2017,0.0,771.0,1679.0,45.89285714285714,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Tahesas 2017,0.0,359.0,749.0,47.86666666666667,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Tikemet 2017,0.0,381.0,837.0,45.4653937947494,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Tir 2017,0.0,501.0,1400.0,35.76017130620985,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Ilu Aba Bora Zone,Didu Woreda,ppFSOcHlK7R,Yekatit 2017,11.0,377.0,1256.0,29.992044550517104,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Ginbot 2017,0.0,504.0,1344.0,37.47211895910781,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Hamle 2016,0.0,1443.0,2515.0,57.35294117647059,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Hidar 2017,0.0,1292.0,2487.0,51.929260450160776,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Megabit 2017,0.0,439.0,1938.0,22.64053635894791,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Meskerem 2017,0.0,892.0,2183.0,40.84249084249084,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Miazia 2017,0.0,763.0,1177.0,64.77079796264856,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Nehase 2016,0.0,1224.0,2371.0,51.602023608768974,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Sene 2017,0.0,254.0,1199.0,21.166666666666668,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Tahesas 2017,0.0,1097.0,1937.0,56.604747162022704,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Tikemet 2017,0.0,1217.0,2190.0,55.545413053400274,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Tir 2017,0.0,829.0,1732.0,47.83612233121754,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Ilu Aba Bora Zone,Doreni Woreda,WsIq8mcabq1,Yekatit 2017,0.0,943.0,2174.0,43.35632183908046,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Ginbot 2017,0.0,333.0,1249.0,26.640000000000004,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Hamle 2016,62.0,2082.0,3157.0,65.92780240658644,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Hidar 2017,33.0,1565.0,1964.0,79.64376590330788,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Megabit 2017,0.0,225.0,1375.0,16.351744186046513,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Meskerem 2017,5.0,1822.0,2780.0,65.51600143833154,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Miazia 2017,5.0,233.0,1081.0,21.53419593345656,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Nehase 2016,13.0,1852.0,2949.0,62.77966101694915,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Sene 2017,3.0,903.0,1604.0,56.26168224299065,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Tahesas 2017,48.0,1419.0,1903.0,74.52731092436974,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Tikemet 2017,5.0,1999.0,2848.0,70.16497016497016,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Tir 2017,0.0,1119.0,1862.0,60.06441223832528,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Ilu Aba Bora Zone,Halu Woreda,w9lFHoJ8gKM,Yekatit 2017,2.0,207.0,1483.0,13.948787061994608,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Ginbot 2017,0.0,385.0,1624.0,23.692307692307693,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Hamle 2016,2.0,975.0,2487.0,39.18810289389067,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Hidar 2017,0.0,793.0,2915.0,27.194787379972563,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Megabit 2017,45.0,268.0,1864.0,14.369973190348526,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Meskerem 2017,12.0,762.0,2543.0,29.952830188679247,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Miazia 2017,0.0,186.0,1476.0,12.593094109681788,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Nehase 2016,0.0,941.0,2749.0,34.21818181818182,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Sene 2017,0.0,475.0,1757.0,27.0193401592719,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Tahesas 2017,0.0,935.0,3192.0,29.28280613842781,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Tikemet 2017,0.0,1244.0,2667.0,46.62668665667166,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Tir 2017,0.0,574.0,2519.0,22.77777777777778,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Ilu Aba Bora Zone,Hurumu Woreda,clDoVMoc6gP,Yekatit 2017,0.0,347.0,1117.0,31.03756708407871,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Ginbot 2017,0.0,576.0,1492.0,38.58004018754186,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Hamle 2016,0.0,2169.0,4917.0,44.103294021960146,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Hidar 2017,0.0,2244.0,3905.0,57.45007680491552,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Megabit 2017,0.0,642.0,1735.0,36.9815668202765,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Meskerem 2017,0.0,2597.0,5151.0,50.40760869565217,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Miazia 2017,0.0,516.0,1394.0,36.98924731182795,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Nehase 2016,20.0,2154.0,4293.0,50.16301816488124,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Sene 2017,0.0,898.0,2146.0,41.825803446669774,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Tahesas 2017,0.0,2433.0,4905.0,49.59233591520587,2024-12-10,2025-01-08,2024 Dec
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Tikemet 2017,8.0,1855.0,3607.0,51.41352549889135,2024-10-11,2024-11-09,2024 Oct
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Tir 2017,0.0,1478.0,3504.0,42.16833095577746,2025-01-09,2025-02-07,2025 Jan
Oromia Region,Ilu Aba Bora Zone,Metu Rural Woreda,dnNRm1rz1lW,Yekatit 2017,0.0,807.0,2405.0,33.54114713216958,2025-02-08,2025-03-09,2025 Feb
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Ginbot 2017,0.0,463.0,1289.0,35.89147286821706,2025-05-09,2025-06-07,2025 May
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Hamle 2016,1.0,1224.0,1915.0,63.88308977035491,2024-07-08,2024-08-06,2024 Jul
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Hidar 2017,0.0,648.0,1808.0,35.82089552238806,2024-11-10,2024-12-09,2024 Nov
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Megabit 2017,0.0,365.0,1170.0,31.169940222032448,2025-03-10,2025-04-08,2025 Mar
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Meskerem 2017,0.0,817.0,1674.0,48.776119402985074,2024-09-11,2024-10-10,2024 Sept
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Miazia 2017,6.0,437.0,1430.0,30.538085255066388,2025-04-09,2025-05-08,2025 Apr
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Nehase 2016,0.0,918.0,1704.0,53.841642228739005,2024-08-07,2024-09-05,2024 Aug
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Sene 2017,0.0,557.0,1471.0,37.83967391304348,2025-06-08,2025-07-07,2025 Jun
Oromia Region,Ilu Aba Bora Zone,Sale Nono Woreda,vNV42w8qs6K,Tahesas 2017,0.0,583.0,1260.0,46.23314829500397,2024-12-10,2025-01-08,2024 Dec
