Region,Zone,Woreda,Period,Latitude,Longitude,Elevation_m,MaxTemp_C,MinTemp_C,AvgTemp_C,Rainfall_mm,Humidity_pct,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,ADM3_PCODE,climate_source
Amhara Region,North Shewa Zone,Ankober Woreda,2021 Dec,9.5581,39.7766,2009.2,22.72,12.72,17.72,5.604,44.3,ef7nKMMJ9kI,Tahesas 2014,2.0,1.0,8.0,11.11111111111111,2021-12-10,2022-01-08,ET030515,direct
Amhara Region,North Shewa Zone,Ankober Woreda,2021 Oct,9.5581,39.7766,2009.2,24.0,14.0,19.0,28.34,43.0,ef7nKMMJ9kI,Tikemet 2014,0.0,0.0,4.0,0.0,2021-10-11,2021-11-09,ET030515,direct
Amhara Region,North Shewa Zone,Ankober Woreda,2022 Jan,9.5581,39.7766,2009.2,23.01,13.01,18.01,11.536,46.9,ef7nKMMJ9kI,Tir 2014,0.0,0.0,8.0,0.0,2022-01-09,2022-02-07,ET030515,direct
Amhara Region,North Shewa Zone,Ankober Woreda,2022 Feb,9.5581,39.7766,2009.2,24.25,14.25,19.25,19.922,39.4,ef7nKMMJ9kI,Yekatit 2014,0.0,0.0,4.0,0.0,2022-02-08,2022-03-09,ET030515,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2022 May,10.6017,39.8035,2088.5,26.38,16.38,21.38,36.473,29.9,gBDpa5LuU5I,Ginbot 2014,5.0,6.0,136.0,4.37956204379562,2022-05-09,2022-06-07,ET030507,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2021 Jul,10.6017,39.8035,2088.5,23.34,13.34,18.34,253.349,65.5,gBDpa5LuU5I,Hamle 2013,9.0,7.0,201.0,3.4653465346534658,2021-07-08,2021-08-06,ET030507,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2021 Nov,10.6017,39.8035,2088.5,21.3,11.3,16.3,11.034,44.1,gBDpa5LuU5I,Hidar 2014,1.0,3.0,167.0,1.7857142857142856,2021-11-10,2021-12-09,ET030507,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2022 Mar,10.6017,39.8035,2088.5,23.13,13.13,18.13,58.741,45.2,gBDpa5LuU5I,Megabit 2014,4.0,4.0,125.0,3.1746031746031744,2022-03-10,2022-04-08,ET030507,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2021 Sept,10.6017,39.8035,2088.5,23.29,13.29,18.29,96.855,52.8,gBDpa5LuU5I,Meskerem 2014,5.0,6.0,197.0,3.0303030303030303,2021-09-11,2021-10-10,ET030507,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2022 Apr,10.6017,39.8035,2088.5,25.26,15.26,20.26,69.156,36.5,gBDpa5LuU5I,Miazia 2014,0.0,2.0,147.0,1.351351351351351,2022-04-09,2022-05-08,ET030507,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2021 Aug,10.6017,39.8035,2088.5,22.96,12.96,17.96,281.514,66.5,gBDpa5LuU5I,Nehase 2013,4.0,5.0,200.0,2.4875621890547266,2021-08-07,2021-09-05,ET030507,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2022 Jun,10.6017,39.8035,2088.5,25.62,15.62,20.62,98.5,41.1,gBDpa5LuU5I,Sene 2014,3.0,3.0,95.0,3.125,2022-06-08,2022-07-07,ET030507,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2021 Dec,10.6017,39.8035,2088.5,20.64,10.64,15.64,13.319,51.1,gBDpa5LuU5I,Tahesas 2014,2.0,3.0,150.0,1.9867549668874176,2021-12-10,2022-01-08,ET030507,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2021 Oct,10.6017,39.8035,2088.5,22.27,12.27,17.27,34.47,47.3,gBDpa5LuU5I,Tikemet 2014,1.0,7.0,214.0,3.255813953488372,2021-10-11,2021-11-09,ET030507,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2022 Jan,10.6017,39.8035,2088.5,20.6,10.6,15.6,24.237,57.4,gBDpa5LuU5I,Tir 2014,2.0,1.0,152.0,0.6535947712418301,2022-01-09,2022-02-07,ET030507,direct
Amhara Region,North Shewa Zone,Antsokia Gemiza Woreda,2022 Feb,10.6017,39.8035,2088.5,21.94,11.94,16.94,24.283,48.1,gBDpa5LuU5I,Yekatit 2014,0.0,2.0,147.0,1.351351351351351,2022-02-08,2022-03-09,ET030507,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2022 May,9.3438,39.6153,2315.8,23.68,13.68,18.68,34.152,30.4,H39HFbzqoQC,Ginbot 2014,0.0,0.0,4.0,0.0,2022-05-09,2022-06-07,ET030514,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2021 Jul,9.3438,39.6153,2315.8,20.38,10.38,15.38,297.964,73.9,H39HFbzqoQC,Hamle 2013,1.0,1.0,2.0,33.33333333333333,2021-07-08,2021-08-06,ET030514,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2021 Nov,9.3438,39.6153,2315.8,19.3,9.3,14.3,5.483,43.0,H39HFbzqoQC,Hidar 2014,1.0,2.0,3.0,50.0,2021-11-10,2021-12-09,ET030514,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2022 Mar,9.3438,39.6153,2315.8,21.86,11.86,16.86,33.479,39.7,H39HFbzqoQC,Megabit 2014,1.0,0.0,8.0,0.0,2022-03-10,2022-04-08,ET030514,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2021 Sept,9.3438,39.6153,2315.8,20.05,10.05,15.05,77.583,62.4,H39HFbzqoQC,Meskerem 2014,1.0,1.0,8.0,11.11111111111111,2021-09-11,2021-10-10,ET030514,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2022 Apr,9.3438,39.6153,2315.8,22.99,12.99,17.99,43.022,36.8,H39HFbzqoQC,Miazia 2014,0.0,0.0,7.0,0.0,2022-04-09,2022-05-08,ET030514,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2021 Aug,9.3438,39.6153,2315.8,20.12,10.12,15.12,213.648,72.6,H39HFbzqoQC,Nehase 2013,2.0,2.0,8.0,22.22222222222222,2021-08-07,2021-09-05,ET030514,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2022 Jun,9.3438,39.6153,2315.8,22.18,12.18,17.18,124.149,50.8,H39HFbzqoQC,Sene 2014,1.0,1.0,12.0,7.6923076923076925,2022-06-08,2022-07-07,ET030514,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2021 Dec,9.3438,39.6153,2315.8,19.32,9.32,14.32,5.438,46.7,H39HFbzqoQC,Tahesas 2014,4.0,4.0,10.0,36.36363636363637,2021-12-10,2022-01-08,ET030514,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2021 Oct,9.3438,39.6153,2315.8,19.62,9.62,14.62,30.024,49.8,H39HFbzqoQC,Tikemet 2014,2.0,1.0,3.0,25.0,2021-10-11,2021-11-09,ET030514,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2022 Jan,9.3438,39.6153,2315.8,19.77,9.77,14.77,10.732,48.7,H39HFbzqoQC,Tir 2014,3.0,2.0,42.0,4.651162790697675,2022-01-09,2022-02-07,ET030514,direct
Amhara Region,North Shewa Zone,Asagirt Woreda,2022 Feb,9.3438,39.6153,2315.8,20.92,10.92,15.92,17.87,41.3,H39HFbzqoQC,Yekatit 2014,1.0,1.0,12.0,7.6923076923076925,2022-02-08,2022-03-09,ET030514,direct
Amhara Region,North Shewa Zone,Bassona Worana,2022 May,9.7439,39.5315,2654.2,23.67,13.67,18.67,39.132,39.0,I6fylyru9Mr,Ginbot 2014,0.0,0.0,5.0,0.0,2022-05-09,2022-06-07,ET030519,direct
Amhara Region,North Shewa Zone,Bassona Worana,2021 Jul,9.7439,39.5315,2654.2,19.5,9.5,14.5,299.342,86.9,I6fylyru9Mr,Hamle 2013,0.0,0.0,2.0,0.0,2021-07-08,2021-08-06,ET030519,direct
Amhara Region,North Shewa Zone,Bassona Worana,2021 Nov,9.7439,39.5315,2654.2,19.11,9.11,14.11,6.692,50.9,I6fylyru9Mr,Hidar 2014,0.0,0.0,4.0,0.0,2021-11-10,2021-12-09,ET030519,direct
Amhara Region,North Shewa Zone,Bassona Worana,2022 Mar,9.7439,39.5315,2654.2,21.33,11.33,16.33,37.11,49.7,I6fylyru9Mr,Megabit 2014,0.0,1.0,4.0,20.0,2022-03-10,2022-04-08,ET030519,direct
Amhara Region,North Shewa Zone,Bassona Worana,2021 Sept,9.7439,39.5315,2654.2,20.03,10.03,15.03,87.111,72.4,I6fylyru9Mr,Meskerem 2014,0.0,0.0,3.0,0.0,2021-09-11,2021-10-10,ET030519,direct
Amhara Region,North Shewa Zone,Bassona Worana,2022 Apr,9.7439,39.5315,2654.2,22.9,12.9,17.9,39.686,45.2,I6fylyru9Mr,Miazia 2014,0.0,0.0,2.0,0.0,2022-04-09,2022-05-08,ET030519,direct
Amhara Region,North Shewa Zone,Bassona Worana,2021 Aug,9.7439,39.5315,2654.2,19.84,9.84,14.84,248.134,83.9,I6fylyru9Mr,Nehase 2013,0.0,0.0,1.0,0.0,2021-08-07,2021-09-05,ET030519,direct
Amhara Region,North Shewa Zone,Bassona Worana,2022 Jun,9.7439,39.5315,2654.2,21.55,11.55,16.55,149.249,61.9,I6fylyru9Mr,Sene 2014,0.0,0.0,6.0,0.0,2022-06-08,2022-07-07,ET030519,direct
Amhara Region,North Shewa Zone,Bassona Worana,2021 Dec,9.7439,39.5315,2654.2,19.0,9.0,14.0,6.779,53.7,I6fylyru9Mr,Tahesas 2014,0.0,0.0,5.0,0.0,2021-12-10,2022-01-08,ET030519,direct
Amhara Region,North Shewa Zone,Bassona Worana,2021 Oct,9.7439,39.5315,2654.2,19.25,9.25,14.25,31.274,60.3,I6fylyru9Mr,Tikemet 2014,0.0,0.0,3.0,0.0,2021-10-11,2021-11-09,ET030519,direct
Amhara Region,North Shewa Zone,Bassona Worana,2022 Jan,9.7439,39.5315,2654.2,19.19,9.19,14.19,10.91,57.3,I6fylyru9Mr,Tir 2014,0.0,0.0,2.0,0.0,2022-01-09,2022-02-07,ET030519,direct
Amhara Region,North Shewa Zone,Bassona Worana,2022 Feb,9.7439,39.5315,2654.2,20.43,10.43,15.43,19.372,50.2,I6fylyru9Mr,Yekatit 2014,2.0,1.0,23.0,4.166666666666666,2022-02-08,2022-03-09,ET030519,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2022 May,9.1878,39.6853,1568.3,31.04,21.04,26.04,24.46,26.0,mBTCB4ftV6H,Ginbot 2014,0.0,4.0,121.0,3.278688524590164,2022-05-09,2022-06-07,ET030517,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2021 Jul,9.1878,39.6853,1568.3,26.52,16.52,21.52,203.407,65.7,mBTCB4ftV6H,Hamle 2013,1.0,10.0,112.0,8.849557522123893,2021-07-08,2021-08-06,ET030517,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2021 Nov,9.1878,39.6853,1568.3,26.24,16.24,21.24,6.168,35.4,mBTCB4ftV6H,Hidar 2014,9.0,14.0,96.0,14.432989690721648,2021-11-10,2021-12-09,ET030517,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2022 Mar,9.1878,39.6853,1568.3,28.78,18.78,23.78,28.394,33.6,mBTCB4ftV6H,Megabit 2014,3.0,4.0,110.0,3.603603603603604,2022-03-10,2022-04-08,ET030517,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2021 Sept,9.1878,39.6853,1568.3,26.92,16.92,21.92,62.099,53.2,mBTCB4ftV6H,Meskerem 2014,4.0,9.0,139.0,6.428571428571428,2021-09-11,2021-10-10,ET030517,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2022 Apr,9.1878,39.6853,1568.3,30.39,20.39,25.39,31.192,31.5,mBTCB4ftV6H,Miazia 2014,1.0,2.0,92.0,2.1505376344086025,2022-04-09,2022-05-08,ET030517,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2021 Aug,9.1878,39.6853,1568.3,26.61,16.61,21.61,152.787,64.4,mBTCB4ftV6H,Nehase 2013,0.0,9.0,131.0,6.8181818181818175,2021-08-07,2021-09-05,ET030517,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2022 Jun,9.1878,39.6853,1568.3,28.92,18.92,23.92,80.086,44.3,mBTCB4ftV6H,Sene 2014,1.0,4.0,89.0,4.444444444444445,2022-06-08,2022-07-07,ET030517,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2021 Dec,9.1878,39.6853,1568.3,25.86,15.86,20.86,4.825,39.4,mBTCB4ftV6H,Tahesas 2014,2.0,7.0,81.0,8.536585365853659,2021-12-10,2022-01-08,ET030517,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2021 Oct,9.1878,39.6853,1568.3,26.84,16.84,21.84,23.97,40.3,mBTCB4ftV6H,Tikemet 2014,4.0,8.0,59.0,13.333333333333334,2021-10-11,2021-11-09,ET030517,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2022 Jan,9.1878,39.6853,1568.3,26.17,16.17,21.17,10.616,41.4,mBTCB4ftV6H,Tir 2014,1.0,6.0,76.0,7.792207792207792,2022-01-09,2022-02-07,ET030517,direct
Amhara Region,North Shewa Zone,Berehet Woreda,2022 Feb,9.1878,39.6853,1568.3,27.45,17.45,22.45,17.897,34.5,mBTCB4ftV6H,Yekatit 2014,1.0,4.0,78.0,5.063291139240507,2022-02-08,2022-03-09,ET030517,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2022 May,10.3131,39.8863,1927.0,28.42,18.42,23.42,34.084,26.7,CK5lkvIvnFs,Ginbot 2014,1.0,4.0,107.0,3.7037037037037033,2022-05-09,2022-06-07,ET030508,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2021 Jul,10.3131,39.8863,1927.0,25.27,15.27,20.27,212.271,62.6,CK5lkvIvnFs,Hamle 2013,0.0,7.0,119.0,5.833333333333333,2021-07-08,2021-08-06,ET030508,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2021 Nov,10.3131,39.8863,1927.0,23.07,13.07,18.07,9.962,40.4,CK5lkvIvnFs,Hidar 2014,3.0,1.0,105.0,0.9433962264150944,2021-11-10,2021-12-09,ET030508,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2022 Mar,10.3131,39.8863,1927.0,25.26,15.26,20.26,47.154,39.6,CK5lkvIvnFs,Megabit 2014,1.0,5.0,62.0,7.936507936507936,2022-03-10,2022-04-08,ET030508,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2021 Sept,10.3131,39.8863,1927.0,25.26,15.26,20.26,95.894,49.2,CK5lkvIvnFs,Meskerem 2014,1.0,4.0,111.0,3.571428571428571,2021-09-11,2021-10-10,ET030508,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2022 Apr,10.3131,39.8863,1927.0,27.43,17.43,22.43,65.166,32.1,CK5lkvIvnFs,Miazia 2014,2.0,5.0,84.0,5.88235294117647,2022-04-09,2022-05-08,ET030508,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2021 Aug,10.3131,39.8863,1927.0,24.98,14.98,19.98,238.353,63.0,CK5lkvIvnFs,Nehase 2013,0.0,5.0,121.0,4.098360655737705,2021-08-07,2021-09-05,ET030508,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2022 Jun,10.3131,39.8863,1927.0,27.57,17.57,22.57,101.104,39.1,CK5lkvIvnFs,Sene 2014,2.0,9.0,121.0,7.377049180327869,2022-06-08,2022-07-07,ET030508,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2021 Dec,10.3131,39.8863,1927.0,22.35,12.35,17.35,10.876,47.0,CK5lkvIvnFs,Tahesas 2014,0.0,2.0,75.0,2.631578947368421,2021-12-10,2022-01-08,ET030508,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2021 Oct,10.3131,39.8863,1927.0,24.16,14.16,19.16,30.687,43.3,CK5lkvIvnFs,Tikemet 2014,3.0,5.0,140.0,3.546099290780142,2021-10-11,2021-11-09,ET030508,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2022 Jan,10.3131,39.8863,1927.0,22.5,12.5,17.5,17.044,51.0,CK5lkvIvnFs,Tir 2014,0.0,2.0,64.0,3.076923076923077,2022-01-09,2022-02-07,ET030508,direct
Amhara Region,North Shewa Zone,Efratana Gidim Woreda,2022 Feb,10.3131,39.8863,1927.0,23.84,13.84,18.84,17.893,42.4,CK5lkvIvnFs,Yekatit 2014,0.0,2.0,87.0,2.272727272727273,2022-02-08,2022-03-09,ET030508,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2022 May,9.8289,38.9068,1906.4,28.59,18.59,23.59,45.342,32.9,CjcBUHRsDQY,Ginbot 2014,0.0,4.0,73.0,5.405405405405405,2022-05-09,2022-06-07,ET030503,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2021 Jul,9.8289,38.9068,1906.4,22.37,12.37,17.37,293.194,82.7,CjcBUHRsDQY,Hamle 2013,3.0,33.0,124.0,26.4,2021-07-08,2021-08-06,ET030503,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2021 Nov,9.8289,38.9068,1906.4,23.72,13.72,18.72,5.178,42.7,CjcBUHRsDQY,Hidar 2014,8.0,24.0,91.0,26.08695652173913,2021-11-10,2021-12-09,ET030503,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2022 Mar,9.8289,38.9068,1906.4,27.13,17.13,22.13,36.398,35.5,CjcBUHRsDQY,Megabit 2014,3.0,11.0,111.0,9.821428571428571,2022-03-10,2022-04-08,ET030503,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2021 Sept,9.8289,38.9068,1906.4,22.82,12.82,17.82,86.274,72.0,CjcBUHRsDQY,Meskerem 2014,2.0,25.0,293.0,8.503401360544217,2021-09-11,2021-10-10,ET030503,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2022 Apr,9.8289,38.9068,1906.4,28.42,18.42,23.42,33.192,33.3,CjcBUHRsDQY,Miazia 2014,2.0,5.0,129.0,3.8461538461538463,2022-04-09,2022-05-08,ET030503,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2021 Aug,9.8289,38.9068,1906.4,22.38,12.38,17.38,262.631,81.5,CjcBUHRsDQY,Nehase 2013,9.0,18.0,139.0,12.857142857142856,2021-08-07,2021-09-05,ET030503,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2022 Jun,9.8289,38.9068,1906.4,25.0,15.0,20.0,165.462,58.8,CjcBUHRsDQY,Sene 2014,0.0,6.0,66.0,8.955223880597014,2022-06-08,2022-07-07,ET030503,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2021 Dec,9.8289,38.9068,1906.4,23.86,13.86,18.86,6.53,41.1,CjcBUHRsDQY,Tahesas 2014,6.0,12.0,70.0,16.901408450704224,2021-12-10,2022-01-08,ET030503,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2021 Oct,9.8289,38.9068,1906.4,23.18,13.18,18.18,14.861,55.1,CjcBUHRsDQY,Tikemet 2014,6.0,18.0,123.0,14.516129032258066,2021-10-11,2021-11-09,ET030503,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2022 Jan,9.8289,38.9068,1906.4,24.59,14.59,19.59,12.473,41.8,CjcBUHRsDQY,Tir 2014,5.0,12.0,149.0,8.0,2022-01-09,2022-02-07,ET030503,direct
Amhara Region,North Shewa Zone,Ensaro Woreda,2022 Feb,9.8289,38.9068,1906.4,26.16,16.16,21.16,19.86,36.3,CjcBUHRsDQY,Yekatit 2014,3.0,14.0,147.0,9.45945945945946,2022-02-08,2022-03-09,ET030503,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2022 May,10.5801,39.6009,2669.2,21.37,11.37,16.37,33.92,38.9,DOWiCMlinuh,Ginbot 2014,0.0,2.0,9.0,20.0,2022-05-09,2022-06-07,ET030506,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2021 Jul,10.5801,39.6009,2669.2,18.68,8.68,13.68,329.915,77.9,DOWiCMlinuh,Hamle 2013,2.0,3.0,11.0,25.0,2021-07-08,2021-08-06,ET030506,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2021 Nov,10.5801,39.6009,2669.2,17.32,7.32,12.32,9.106,51.6,DOWiCMlinuh,Hidar 2014,0.0,4.0,19.0,20.0,2021-11-10,2021-12-09,ET030506,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2022 Mar,10.5801,39.6009,2669.2,18.77,8.77,13.77,53.072,54.3,DOWiCMlinuh,Megabit 2014,4.0,4.0,11.0,33.33333333333333,2022-03-10,2022-04-08,ET030506,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2021 Sept,10.5801,39.6009,2669.2,18.68,8.68,13.68,104.639,63.5,DOWiCMlinuh,Meskerem 2014,1.0,7.0,22.0,30.434782608695656,2021-09-11,2021-10-10,ET030506,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2022 Apr,10.5801,39.6009,2669.2,20.23,10.23,15.23,49.37,46.8,DOWiCMlinuh,Miazia 2014,0.0,2.0,5.0,33.33333333333333,2022-04-09,2022-05-08,ET030506,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2021 Aug,10.5801,39.6009,2669.2,18.59,8.59,13.59,323.383,76.4,DOWiCMlinuh,Nehase 2013,1.0,5.0,14.0,33.33333333333333,2021-08-07,2021-09-05,ET030506,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2022 Jun,10.5801,39.6009,2669.2,20.66,10.66,15.66,105.438,52.1,DOWiCMlinuh,Sene 2014,2.0,4.0,13.0,28.57142857142857,2022-06-08,2022-07-07,ET030506,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2021 Dec,10.5801,39.6009,2669.2,17.15,7.15,12.15,11.252,56.3,DOWiCMlinuh,Tahesas 2014,0.0,3.0,16.0,17.647058823529413,2021-12-10,2022-01-08,ET030506,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2021 Oct,10.5801,39.6009,2669.2,17.77,7.77,12.77,35.799,57.2,DOWiCMlinuh,Tikemet 2014,2.0,6.0,19.0,30.0,2021-10-11,2021-11-09,ET030506,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2022 Jan,10.5801,39.6009,2669.2,17.06,7.06,12.06,19.74,62.9,DOWiCMlinuh,Tir 2014,0.0,3.0,13.0,21.428571428571427,2022-01-09,2022-02-07,ET030506,direct
Amhara Region,North Shewa Zone,Gishe Woreda,2022 Feb,10.5801,39.6009,2669.2,18.06,8.06,13.06,24.112,56.0,DOWiCMlinuh,Yekatit 2014,0.0,4.0,13.0,28.57142857142857,2022-02-08,2022-03-09,ET030506,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2022 May,9.1886,39.3969,2340.5,23.91,13.91,18.91,37.91,35.9,comFcYgPome,Ginbot 2014,0.0,1.0,5.0,16.666666666666664,2022-05-09,2022-06-07,ET030516,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2021 Jul,9.1886,39.3969,2340.5,20.13,10.13,15.13,319.386,81.0,comFcYgPome,Hamle 2013,1.0,0.0,3.0,0.0,2021-07-08,2021-08-06,ET030516,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2021 Nov,9.1886,39.3969,2340.5,19.84,9.84,14.84,5.53,46.3,comFcYgPome,Hidar 2014,0.0,0.0,11.0,0.0,2021-11-10,2021-12-09,ET030516,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2022 Mar,9.1886,39.3969,2340.5,22.38,12.38,17.38,30.179,42.8,comFcYgPome,Megabit 2014,0.0,0.0,5.0,0.0,2022-03-10,2022-04-08,ET030516,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2021 Sept,9.1886,39.3969,2340.5,19.88,9.88,14.88,88.662,70.2,comFcYgPome,Meskerem 2014,0.0,0.0,0.0,0.0,2021-09-11,2021-10-10,ET030516,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2022 Apr,9.1886,39.3969,2340.5,23.39,13.39,18.39,35.753,41.2,comFcYgPome,Miazia 2014,0.0,0.0,11.0,0.0,2022-04-09,2022-05-08,ET030516,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2021 Aug,9.1886,39.3969,2340.5,19.91,9.91,14.91,235.598,80.5,comFcYgPome,Nehase 2013,1.0,1.0,5.0,16.666666666666664,2021-08-07,2021-09-05,ET030516,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2022 Jun,9.1886,39.3969,2340.5,21.63,11.63,16.63,142.973,61.0,comFcYgPome,Sene 2014,0.0,0.0,7.0,0.0,2022-06-08,2022-07-07,ET030516,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2021 Dec,9.1886,39.3969,2340.5,19.79,9.79,14.79,5.252,49.3,comFcYgPome,Tahesas 2014,1.0,1.0,10.0,9.090909090909092,2021-12-10,2022-01-08,ET030516,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2021 Oct,9.1886,39.3969,2340.5,19.97,9.97,14.97,27.932,53.9,comFcYgPome,Tikemet 2014,0.0,0.0,1.0,0.0,2021-10-11,2021-11-09,ET030516,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2022 Jan,9.1886,39.3969,2340.5,20.18,10.18,15.18,10.662,51.2,comFcYgPome,Tir 2014,1.0,0.0,3.0,0.0,2022-01-09,2022-02-07,ET030516,direct
Amhara Region,North Shewa Zone,Hagere Mariam Woreda,2022 Feb,9.1886,39.3969,2340.5,21.35,11.35,16.35,16.788,44.1,comFcYgPome,Yekatit 2014,0.0,0.0,2.0,0.0,2022-02-08,2022-03-09,ET030516,direct
Amhara Region,North Shewa Zone,Kewot Woreda,2022 May,9.9776,39.9069,1587.1,32.2,22.2,27.2,30.43,24.6,wHTTKkbbxXR,Ginbot 2014,2.0,4.0,157.0,2.5316455696202533,2022-05-09,2022-06-07,ET030512,direct
Amhara Region,North Shewa Zone,Kewot Woreda,2021 Jul,9.9776,39.9069,1587.1,28.45,18.45,23.45,205.238,58.6,wHTTKkbbxXR,Hamle 2013,2.0,4.0,134.0,2.9629629629629632,2021-07-08,2021-08-06,ET030512,direct
Amhara Region,North Shewa Zone,Kewot Woreda,2021 Nov,9.9776,39.9069,1587.1,26.58,16.58,21.58,6.371,35.9,wHTTKkbbxXR,Hidar 2014,0.0,2.0,74.0,2.666666666666667,2021-11-10,2021-12-09,ET030512,direct
Amhara Region,North Shewa Zone,Kewot Woreda,2022 Mar,9.9776,39.9069,1587.1,28.87,18.87,23.87,39.551,35.7,wHTTKkbbxXR,Megabit 2014,0.0,7.0,119.0,5.833333333333333,2022-03-10,2022-04-08,ET030512,direct
Amhara Region,North Shewa Zone,Kewot Woreda,2021 Sept,9.9776,39.9069,1587.1,29.22,19.22,24.22,76.631,42.8,wHTTKkbbxXR,Meskerem 2014,1.0,4.0,98.0,4.040404040404041,2021-09-11,2021-10-10,ET030512,direct
Amhara Region,North Shewa Zone,Kewot Woreda,2022 Apr,9.9776,39.9069,1587.1,31.27,21.27,26.27,64.143,29.6,wHTTKkbbxXR,Miazia 2014,0.0,2.0,117.0,1.694915254237288,2022-04-09,2022-05-08,ET030512,direct
Amhara Region,North Shewa Zone,Kewot Woreda,2021 Aug,9.9776,39.9069,1587.1,28.65,18.65,23.65,197.931,55.0,wHTTKkbbxXR,Nehase 2013,0.0,7.0,124.0,5.6000000000000005,2021-08-07,2021-09-05,ET030512,direct
