Region,Zone,Woreda,Period,Latitude,Longitude,Elevation_m,MaxTemp_C,MinTemp_C,AvgTemp_C,Rainfall_mm,Humidity_pct,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,ADM3_PCODE,climate_source
Amhara Region,Awi Zone,Zigem Woreda,2022 Sept,10.712,36.4925,1806.8,23.17,13.17,18.17,206.233,82.9,Dcxj8yyiOoa,Meskerem 2015,0.0,644.0,2264.0,28.4326710816777,2022-09-11,2022-10-10,ET030997,direct
Amhara Region,Awi Zone,Zigem Woreda,2023 Apr,10.712,36.4925,1806.8,28.71,18.71,23.71,89.942,36.2,Dcxj8yyiOoa,Miazia 2015,39.0,379.0,1399.0,27.071428571428573,2023-04-09,2023-05-08,ET030997,direct
Amhara Region,Awi Zone,Zigem Woreda,2022 Aug,10.712,36.4925,1806.8,22.67,12.67,17.67,293.858,85.8,Dcxj8yyiOoa,Nehase 2014,4.0,506.0,2250.0,22.478898267436698,2022-08-07,2022-09-05,ET030997,direct
Amhara Region,Awi Zone,Zigem Woreda,2023 Jun,10.712,36.4925,1806.8,24.41,14.41,19.41,303.109,79.2,Dcxj8yyiOoa,Sene 2015,38.0,1195.0,3640.0,32.82065366657512,2023-06-08,2023-07-07,ET030997,direct
Amhara Region,Awi Zone,Zigem Woreda,2022 Dec,10.712,36.4925,1806.8,24.9,14.9,19.9,16.337,44.8,Dcxj8yyiOoa,Tahesas 2015,3.0,467.0,1158.0,40.29335634167386,2022-12-10,2023-01-08,ET030997,direct
Amhara Region,Awi Zone,Zigem Woreda,2022 Oct,10.712,36.4925,1806.8,23.48,13.48,18.48,125.384,74.0,Dcxj8yyiOoa,Tikemet 2015,0.0,615.0,2153.0,28.551532033426184,2022-10-11,2022-11-09,ET030997,direct
Amhara Region,Awi Zone,Zigem Woreda,2023 Jan,10.712,36.4925,1806.8,26.01,16.01,21.01,18.08,36.1,Dcxj8yyiOoa,Tir 2015,0.0,184.0,782.0,23.49936143039591,2023-01-09,2023-02-07,ET030997,direct
Amhara Region,Awi Zone,Zigem Woreda,2023 Feb,10.712,36.4925,1806.8,27.37,17.37,22.37,17.12,28.9,Dcxj8yyiOoa,Yekatit 2015,20.0,268.0,914.0,29.2896174863388,2023-02-08,2023-03-09,ET030997,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2023 May,11.9361,36.7414,1631.7,29.86,19.86,24.86,95.55,42.2,K9i3rnx0Dxn,Ginbot 2015,5.0,51.0,373.0,13.636363636363637,2023-05-09,2023-06-07,ET031115,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2022 Jul,11.9361,36.7414,1631.7,23.34,13.34,18.34,351.802,87.2,K9i3rnx0Dxn,Hamle 2014,61.0,286.0,817.0,34.96332518337408,2022-07-08,2022-08-06,ET031115,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2022 Nov,11.9361,36.7414,1631.7,25.56,15.56,20.56,10.571,51.3,K9i3rnx0Dxn,Hidar 2015,18.0,345.0,959.0,35.9375,2022-11-10,2022-12-09,ET031115,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2023 Mar,11.9361,36.7414,1631.7,29.89,19.89,24.89,19.105,21.4,K9i3rnx0Dxn,Megabit 2015,11.0,59.0,314.0,18.73015873015873,2023-03-10,2023-04-08,ET031115,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2022 Sept,11.9361,36.7414,1631.7,24.55,14.55,19.55,150.899,84.7,K9i3rnx0Dxn,Meskerem 2015,0.0,343.0,1017.0,33.69351669941061,2022-09-11,2022-10-10,ET031115,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2023 Apr,11.9361,36.7414,1631.7,30.95,20.95,25.95,49.308,28.5,K9i3rnx0Dxn,Miazia 2015,0.0,58.0,425.0,13.615023474178404,2023-04-09,2023-05-08,ET031115,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2022 Aug,11.9361,36.7414,1631.7,23.56,13.56,18.56,230.426,88.0,K9i3rnx0Dxn,Nehase 2014,4.0,254.0,715.0,35.47486033519553,2022-08-07,2022-09-05,ET031115,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2023 Jun,11.9361,36.7414,1631.7,26.33,16.33,21.33,260.797,74.4,K9i3rnx0Dxn,Sene 2015,62.0,194.0,702.0,27.59601706970128,2023-06-08,2023-07-07,ET031115,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2022 Dec,11.9361,36.7414,1631.7,25.9,15.9,20.9,4.844,41.5,K9i3rnx0Dxn,Tahesas 2015,0.0,169.0,637.0,26.489028213166144,2022-12-10,2023-01-08,ET031115,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2022 Oct,11.9361,36.7414,1631.7,25.05,15.05,20.05,99.779,72.6,K9i3rnx0Dxn,Tikemet 2015,0.0,358.0,1258.0,28.43526608419381,2022-10-11,2022-11-09,ET031115,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2023 Jan,11.9361,36.7414,1631.7,27.1,17.1,22.1,8.015,34.9,K9i3rnx0Dxn,Tir 2015,6.0,98.0,389.0,25.128205128205128,2023-01-09,2023-02-07,ET031115,direct
Amhara Region,Central Gondar Zone,Alefa Woreda,2023 Feb,11.9361,36.7414,1631.7,28.75,18.75,23.75,9.561,26.3,K9i3rnx0Dxn,Yekatit 2015,19.0,46.0,222.0,20.62780269058296,2023-02-08,2023-03-09,ET031115,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2023 May,13.009,36.9415,1049.7,34.53,24.53,29.53,93.425,31.1,QXOdIJgDIiI,Ginbot 2015,11.0,73.0,485.0,15.020576131687244,2023-05-09,2023-06-07,ET031119,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2022 Jul,13.009,36.9415,1049.7,26.7,16.7,21.7,351.666,83.4,QXOdIJgDIiI,Hamle 2014,82.0,497.0,1562.0,31.797824696097248,2022-07-08,2022-08-06,ET031119,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2022 Nov,13.009,36.9415,1049.7,29.56,19.56,24.56,3.432,39.3,QXOdIJgDIiI,Hidar 2015,156.0,540.0,1405.0,38.40682788051209,2022-11-10,2022-12-09,ET031119,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2023 Mar,13.009,36.9415,1049.7,33.68,23.68,28.68,10.009,17.2,QXOdIJgDIiI,Megabit 2015,0.0,121.0,644.0,18.75968992248062,2023-03-10,2023-04-08,ET031119,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2022 Sept,13.009,36.9415,1049.7,27.89,17.89,22.89,189.84,77.5,QXOdIJgDIiI,Meskerem 2015,126.0,406.0,1475.0,27.506775067750677,2022-09-11,2022-10-10,ET031119,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2023 Apr,13.009,36.9415,1049.7,35.39,25.39,30.39,31.601,20.9,QXOdIJgDIiI,Miazia 2015,3.0,99.0,556.0,17.7737881508079,2023-04-09,2023-05-08,ET031119,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2022 Aug,13.009,36.9415,1049.7,26.58,16.58,21.58,288.225,85.0,QXOdIJgDIiI,Nehase 2014,143.0,427.0,1498.0,28.48565710473649,2022-08-07,2022-09-05,ET031119,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2023 Jun,13.009,36.9415,1049.7,31.1,21.1,26.1,228.327,59.2,QXOdIJgDIiI,Sene 2015,41.0,211.0,858.0,24.563445867287545,2023-06-08,2023-07-07,ET031119,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2022 Dec,13.009,36.9415,1049.7,29.35,19.35,24.35,1.15,34.4,QXOdIJgDIiI,Tahesas 2015,94.0,313.0,1137.0,27.504393673110723,2022-12-10,2023-01-08,ET031119,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2022 Oct,13.009,36.9415,1049.7,29.1,19.1,24.1,79.007,58.6,QXOdIJgDIiI,Tikemet 2015,185.0,507.0,1474.0,34.37288135593221,2022-10-11,2022-11-09,ET031119,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2023 Jan,13.009,36.9415,1049.7,30.96,20.96,25.96,2.164,27.8,QXOdIJgDIiI,Tir 2015,31.0,175.0,684.0,25.547445255474457,2023-01-09,2023-02-07,ET031119,direct
Amhara Region,Central Gondar Zone,Cetral Armachiho Woreda,2023 Feb,13.009,36.9415,1049.7,32.41,22.41,27.41,2.469,21.3,QXOdIJgDIiI,Yekatit 2015,0.0,132.0,1015.0,12.992125984251969,2023-02-08,2023-03-09,ET031119,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2023 May,12.6116,37.0615,1713.7,28.5,18.5,23.5,81.913,39.4,x1H3oIZMJz1,Ginbot 2015,1.0,139.0,1127.0,12.322695035460992,2023-05-09,2023-06-07,ET031106,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2022 Jul,12.6116,37.0615,1713.7,22.35,12.35,17.35,357.583,89.0,x1H3oIZMJz1,Hamle 2014,107.0,274.0,1192.0,22.967309304274934,2022-07-08,2022-08-06,ET031106,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2022 Nov,12.6116,37.0615,1713.7,23.95,13.95,18.95,4.365,46.9,x1H3oIZMJz1,Hidar 2015,165.0,578.0,1771.0,32.61851015801354,2022-11-10,2022-12-09,ET031106,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2023 Mar,12.6116,37.0615,1713.7,27.92,17.92,22.92,16.154,22.3,x1H3oIZMJz1,Megabit 2015,0.0,152.0,1283.0,11.838006230529595,2023-03-10,2023-04-08,ET031106,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2022 Sept,12.6116,37.0615,1713.7,23.14,13.14,18.14,132.771,81.5,x1H3oIZMJz1,Meskerem 2015,1.0,532.0,1834.0,28.99182561307902,2022-09-11,2022-10-10,ET031106,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2023 Apr,12.6116,37.0615,1713.7,29.31,19.31,24.31,41.224,27.7,x1H3oIZMJz1,Miazia 2015,2.0,142.0,1174.0,12.085106382978724,2023-04-09,2023-05-08,ET031106,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2022 Aug,12.6116,37.0615,1713.7,22.35,12.35,17.35,243.448,89.6,x1H3oIZMJz1,Nehase 2014,113.0,333.0,1158.0,28.731665228645387,2022-08-07,2022-09-05,ET031106,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2023 Jun,12.6116,37.0615,1713.7,25.03,15.03,20.03,207.641,72.4,x1H3oIZMJz1,Sene 2015,4.0,255.0,1267.0,20.110410094637224,2023-06-08,2023-07-07,ET031106,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2022 Dec,12.6116,37.0615,1713.7,23.84,13.84,18.84,2.246,42.0,x1H3oIZMJz1,Tahesas 2015,72.0,547.0,1337.0,40.88191330343797,2022-12-10,2023-01-08,ET031106,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2022 Oct,12.6116,37.0615,1713.7,23.66,13.66,18.66,76.751,64.4,x1H3oIZMJz1,Tikemet 2015,137.0,607.0,1853.0,32.740021574973035,2022-10-11,2022-11-09,ET031106,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2023 Jan,12.6116,37.0615,1713.7,25.08,15.08,20.08,3.808,34.7,x1H3oIZMJz1,Tir 2015,0.0,185.0,803.0,23.00995024875622,2023-01-09,2023-02-07,ET031106,direct
Amhara Region,Central Gondar Zone,Chilga Woreda,2023 Feb,12.6116,37.0615,1713.7,26.67,16.67,21.67,4.474,26.3,x1H3oIZMJz1,Yekatit 2015,6.0,175.0,903.0,19.358407079646017,2023-02-08,2023-03-09,ET031106,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2023 May,12.5144,38.1953,1702.0,28.9,18.9,23.9,77.533,37.2,j7Lp147TX5a,Ginbot 2015,0.0,298.0,854.0,34.85380116959064,2023-05-09,2023-06-07,ET031117,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2022 Jul,12.5144,38.1953,1702.0,23.64,13.64,18.64,331.982,74.5,j7Lp147TX5a,Hamle 2014,142.0,438.0,1404.0,31.17437722419929,2022-07-08,2022-08-06,ET031117,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2022 Nov,12.5144,38.1953,1702.0,25.5,15.5,20.5,9.076,32.9,j7Lp147TX5a,Hidar 2015,256.0,1570.0,3401.0,46.149323927101705,2022-11-10,2022-12-09,ET031117,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2023 Mar,12.5144,38.1953,1702.0,28.54,18.54,23.54,19.489,25.5,j7Lp147TX5a,Megabit 2015,85.0,325.0,1101.0,29.491833030852995,2023-03-10,2023-04-08,ET031117,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2022 Sept,12.5144,38.1953,1702.0,25.01,15.01,20.01,36.948,53.2,j7Lp147TX5a,Meskerem 2015,115.0,485.0,3187.0,15.213299874529485,2022-09-11,2022-10-10,ET031117,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2023 Apr,12.5144,38.1953,1702.0,29.34,19.34,24.34,49.322,32.1,j7Lp147TX5a,Miazia 2015,46.0,294.0,924.0,31.783783783783782,2023-04-09,2023-05-08,ET031117,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2022 Aug,12.5144,38.1953,1702.0,23.44,13.44,18.44,244.855,75.3,j7Lp147TX5a,Nehase 2014,99.0,375.0,1412.0,26.53927813163482,2022-08-07,2022-09-05,ET031117,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2023 Jun,12.5144,38.1953,1702.0,26.77,16.77,21.77,149.07,51.2,j7Lp147TX5a,Sene 2015,57.0,309.0,949.0,32.526315789473685,2023-06-08,2023-07-07,ET031117,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2022 Dec,12.5144,38.1953,1702.0,25.21,15.21,20.21,8.733,34.5,j7Lp147TX5a,Tahesas 2015,247.0,1345.0,2250.0,59.75122167925366,2022-12-10,2023-01-08,ET031117,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2022 Oct,12.5144,38.1953,1702.0,25.89,15.89,20.89,22.103,36.4,j7Lp147TX5a,Tikemet 2015,389.0,1438.0,3494.0,41.144492131616595,2022-10-11,2022-11-09,ET031117,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2023 Jan,12.5144,38.1953,1702.0,26.01,16.01,21.01,9.652,27.1,j7Lp147TX5a,Tir 2015,116.0,545.0,1369.0,39.78102189781022,2023-01-09,2023-02-07,ET031117,direct
Amhara Region,Central Gondar Zone,East Belesa Woreda,2023 Feb,12.5144,38.1953,1702.0,27.56,17.56,22.56,7.849,21.5,j7Lp147TX5a,Yekatit 2015,121.0,371.0,1273.0,29.120879120879124,2023-02-08,2023-03-09,ET031117,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2023 May,12.4116,37.3616,1895.7,27.96,17.96,22.96,85.149,52.0,eGlEmYMY6a3,Ginbot 2015,31.0,839.0,2198.0,38.15370623010459,2023-05-09,2023-06-07,ET031111,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2022 Jul,12.4116,37.3616,1895.7,22.54,12.54,17.54,353.29,88.4,eGlEmYMY6a3,Hamle 2014,0.0,2435.0,5528.0,44.0405136552722,2022-07-08,2022-08-06,ET031111,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2022 Nov,12.4116,37.3616,1895.7,24.32,14.32,19.32,8.247,54.2,eGlEmYMY6a3,Hidar 2015,34.0,2883.0,5156.0,55.90459569517161,2022-11-10,2022-12-09,ET031111,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2023 Mar,12.4116,37.3616,1895.7,27.77,17.77,22.77,16.909,33.4,eGlEmYMY6a3,Megabit 2015,2.0,480.0,1695.0,28.30188679245283,2023-03-10,2023-04-08,ET031111,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2022 Sept,12.4116,37.3616,1895.7,23.84,13.84,18.84,74.321,80.1,eGlEmYMY6a3,Meskerem 2015,0.0,2666.0,5877.0,45.35556311670636,2022-09-11,2022-10-10,ET031111,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2023 Apr,12.4116,37.3616,1895.7,28.53,18.53,23.53,40.788,41.9,eGlEmYMY6a3,Miazia 2015,0.0,474.0,1357.0,34.90427098674521,2023-04-09,2023-05-08,ET031111,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2022 Aug,12.4116,37.3616,1895.7,22.74,12.74,17.74,217.507,88.4,eGlEmYMY6a3,Nehase 2014,0.0,2501.0,4461.0,56.05109816225907,2022-08-07,2022-09-05,ET031111,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2023 Jun,12.4116,37.3616,1895.7,24.97,14.97,19.97,214.26,78.2,eGlEmYMY6a3,Sene 2015,0.0,1363.0,3362.0,40.52928932500743,2023-06-08,2023-07-07,ET031111,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2022 Dec,12.4116,37.3616,1895.7,24.19,14.19,19.19,2.936,50.8,eGlEmYMY6a3,Tahesas 2015,31.0,2481.0,3827.0,64.81191222570533,2022-12-10,2023-01-08,ET031111,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2022 Oct,12.4116,37.3616,1895.7,24.27,14.27,19.27,41.336,66.1,eGlEmYMY6a3,Tikemet 2015,0.0,3744.0,5223.0,71.66921898928025,2022-10-11,2022-11-09,ET031111,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2023 Jan,12.4116,37.3616,1895.7,25.12,15.12,20.12,3.442,44.7,eGlEmYMY6a3,Tir 2015,20.0,701.0,1527.0,45.87696335078534,2023-01-09,2023-02-07,ET031111,direct
Amhara Region,Central Gondar Zone,East Dembia Woreda,2023 Feb,12.4116,37.3616,1895.7,26.66,16.66,21.66,4.833,35.6,eGlEmYMY6a3,Yekatit 2015,20.0,327.0,782.0,41.7624521072797,2023-02-08,2023-03-09,ET031111,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2023 May,12.5755,37.4503,2161.2,25.18,15.18,20.18,95.707,46.5,XttvXTi02FV,Ginbot 2015,3.0,976.0,2398.0,40.683618174239264,2023-05-09,2023-06-07,ET031118,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2022 Jul,12.5755,37.4503,2161.2,20.46,10.46,15.46,384.229,90.2,XttvXTi02FV,Hamle 2014,91.0,2158.0,5565.0,38.77111031261229,2022-07-08,2022-08-06,ET031118,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2022 Nov,12.5755,37.4503,2161.2,21.71,11.71,16.71,10.802,45.4,XttvXTi02FV,Hidar 2015,9.0,3301.0,6946.0,47.51691377573053,2022-11-10,2022-12-09,ET031118,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2023 Mar,12.5755,37.4503,2161.2,25.03,15.03,20.03,28.915,26.1,XttvXTi02FV,Megabit 2015,0.0,862.0,2952.0,29.190653572638,2023-03-10,2023-04-08,ET031118,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2022 Sept,12.5755,37.4503,2161.2,21.21,11.21,16.21,89.385,75.9,XttvXTi02FV,Meskerem 2015,10.0,3159.0,6988.0,45.199599370439266,2022-09-11,2022-10-10,ET031118,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2023 Apr,12.5755,37.4503,2161.2,25.81,15.81,20.81,63.62,34.1,XttvXTi02FV,Miazia 2015,6.0,746.0,2251.0,33.12611012433393,2023-04-09,2023-05-08,ET031118,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2022 Aug,12.5755,37.4503,2161.2,20.49,10.49,15.49,244.187,89.4,XttvXTi02FV,Nehase 2014,34.0,1701.0,3959.0,42.95454545454545,2022-08-07,2022-09-05,ET031118,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2023 Jun,12.5755,37.4503,2161.2,22.39,12.39,17.39,199.186,76.1,XttvXTi02FV,Sene 2015,3.0,1651.0,4418.0,37.36139398053858,2023-06-08,2023-07-07,ET031118,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2022 Dec,12.5755,37.4503,2161.2,21.47,11.47,16.47,5.92,43.7,XttvXTi02FV,Tahesas 2015,5.0,1914.0,4216.0,45.38771638605644,2022-12-10,2023-01-08,ET031118,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2022 Oct,12.5755,37.4503,2161.2,21.64,11.64,16.64,50.218,58.0,XttvXTi02FV,Tikemet 2015,5.0,4817.0,9752.0,49.38993130318876,2022-10-11,2022-11-09,ET031118,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2023 Jan,12.5755,37.4503,2161.2,22.43,12.43,17.43,5.52,35.7,XttvXTi02FV,Tir 2015,12.0,1289.0,3211.0,40.1307596513076,2023-01-09,2023-02-07,ET031118,direct
Amhara Region,Central Gondar Zone,Gondar Zuriya Woreda,2023 Feb,12.5755,37.4503,2161.2,24.1,14.1,19.1,7.089,25.8,XttvXTi02FV,Yekatit 2015,0.0,933.0,2549.0,36.58823529411765,2023-02-08,2023-03-09,ET031118,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2023 May,12.7961,38.0758,1795.1,28.36,18.36,23.36,81.464,48.6,ORENxyc8b2f,Ginbot 2015,0.0,207.0,611.0,33.82352941176471,2023-05-09,2023-06-07,ET031122,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2022 Jul,12.7961,38.0758,1795.1,23.93,13.93,18.93,320.106,81.5,ORENxyc8b2f,Hamle 2014,0.0,305.0,871.0,34.977064220183486,2022-07-08,2022-08-06,ET031122,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2022 Nov,12.7961,38.0758,1795.1,25.89,15.89,20.89,11.262,40.2,ORENxyc8b2f,Hidar 2015,0.0,906.0,1589.0,56.9811320754717,2022-11-10,2022-12-09,ET031122,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2023 Mar,12.7961,38.0758,1795.1,28.08,18.08,23.08,18.282,32.0,ORENxyc8b2f,Megabit 2015,0.0,272.0,1037.0,26.204238921001927,2023-03-10,2023-04-08,ET031122,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2022 Sept,12.7961,38.0758,1795.1,25.15,15.15,20.15,55.533,62.8,ORENxyc8b2f,Meskerem 2015,0.0,313.0,1064.0,29.389671361502344,2022-09-11,2022-10-10,ET031122,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2023 Apr,12.7961,38.0758,1795.1,28.81,18.81,23.81,49.367,40.3,ORENxyc8b2f,Miazia 2015,0.0,301.0,872.0,34.47880870561283,2023-04-09,2023-05-08,ET031122,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2022 Aug,12.7961,38.0758,1795.1,23.96,13.96,18.96,230.062,80.0,ORENxyc8b2f,Nehase 2014,5.0,183.0,734.0,24.897959183673468,2022-08-07,2022-09-05,ET031122,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2023 Jun,12.7961,38.0758,1795.1,26.26,16.26,21.26,143.139,64.3,ORENxyc8b2f,Sene 2015,0.0,210.0,710.0,29.535864978902953,2023-06-08,2023-07-07,ET031122,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2022 Dec,12.7961,38.0758,1795.1,25.16,15.16,20.16,9.795,43.4,ORENxyc8b2f,Tahesas 2015,0.0,543.0,1471.0,36.88858695652174,2022-12-10,2023-01-08,ET031122,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2022 Oct,12.7961,38.0758,1795.1,26.19,16.19,21.19,25.904,45.6,ORENxyc8b2f,Tikemet 2015,0.0,504.0,1309.0,38.47328244274809,2022-10-11,2022-11-09,ET031122,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2023 Jan,12.7961,38.0758,1795.1,25.95,15.95,20.95,9.497,35.2,ORENxyc8b2f,Tir 2015,0.0,155.0,493.0,31.376518218623485,2023-01-09,2023-02-07,ET031122,direct
Amhara Region,Central Gondar Zone,Kinfaze Begela,2023 Feb,12.7961,38.0758,1795.1,27.39,17.39,22.39,7.583,26.6,ORENxyc8b2f,Yekatit 2015,0.0,349.0,902.0,38.648947951273534,2023-02-08,2023-03-09,ET031122,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2023 May,12.7659,37.3695,1765.6,29.22,19.22,24.22,93.701,40.5,gQO7FRkR66r,Ginbot 2015,35.0,46.0,379.0,12.105263157894736,2023-05-09,2023-06-07,ET031108,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2022 Jul,12.7659,37.3695,1765.6,22.78,12.78,17.78,371.431,88.6,gQO7FRkR66r,Hamle 2014,61.0,76.0,521.0,14.559386973180075,2022-07-08,2022-08-06,ET031108,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2022 Nov,12.7659,37.3695,1765.6,25.1,15.1,20.1,8.56,45.4,gQO7FRkR66r,Hidar 2015,415.0,371.0,1172.0,31.628303495311165,2022-11-10,2022-12-09,ET031108,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2023 Mar,12.7659,37.3695,1765.6,28.57,18.57,23.57,21.524,23.2,gQO7FRkR66r,Megabit 2015,62.0,77.0,704.0,10.921985815602838,2023-03-10,2023-04-08,ET031108,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2022 Sept,12.7659,37.3695,1765.6,23.83,13.83,18.83,122.638,78.7,gQO7FRkR66r,Meskerem 2015,541.0,498.0,1290.0,38.574748257164984,2022-09-11,2022-10-10,ET031108,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2023 Apr,12.7659,37.3695,1765.6,29.97,19.97,24.97,51.827,28.7,gQO7FRkR66r,Miazia 2015,32.0,41.0,426.0,9.601873536299763,2023-04-09,2023-05-08,ET031108,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2022 Aug,12.7659,37.3695,1765.6,22.77,12.77,17.77,269.089,89.1,gQO7FRkR66r,Nehase 2014,235.0,220.0,848.0,25.91283863368669,2022-08-07,2022-09-05,ET031108,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2023 Jun,12.7659,37.3695,1765.6,25.53,15.53,20.53,204.905,73.5,gQO7FRkR66r,Sene 2015,34.0,67.0,430.0,15.54524361948956,2023-06-08,2023-07-07,ET031108,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2022 Dec,12.7659,37.3695,1765.6,24.77,14.77,19.77,4.057,42.4,gQO7FRkR66r,Tahesas 2015,238.0,225.0,957.0,23.48643006263048,2022-12-10,2023-01-08,ET031108,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2022 Oct,12.7659,37.3695,1765.6,24.77,14.77,19.77,66.883,60.8,gQO7FRkR66r,Tikemet 2015,210.0,247.0,956.0,25.809822361546495,2022-10-11,2022-11-09,ET031108,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2023 Jan,12.7659,37.3695,1765.6,26.0,16.0,21.0,5.049,33.9,gQO7FRkR66r,Tir 2015,133.0,132.0,610.0,21.603927986906708,2023-01-09,2023-02-07,ET031108,direct
Amhara Region,Central Gondar Zone,Lay Armacho Woreda,2023 Feb,12.7659,37.3695,1765.6,27.52,17.52,22.52,5.478,25.0,gQO7FRkR66r,Yekatit 2015,84.0,80.0,704.0,11.347517730496454,2023-02-08,2023-03-09,ET031108,direct
Amhara Region,Central Gondar Zone,Nebaru Chilga Woreda,2023 May,12.6116,37.0615,1713.7,28.5,18.5,23.5,81.913,39.4,OSmkI3aofwk,Ginbot 2015,0.0,198.0,887.0,22.2972972972973,2023-05-09,2023-06-07,ET031106,direct
